passage
"Now, when they were puzzled like that the field- and forest-folk usually went straight to Mr. Crow for advice. But this time it happened that the old gentleman had gone on an excursion to the further side of Blue Mountain, where Brownie Beaver lived. And there seemed to be no one else at hand who was likely to be able to explain the mystery.Being quite old, Mr. Crow was very wise. And people often sought his opinion, though later they fell into the habit of consulting Daddy Longlegs upon matters they did not understand. But this was before Daddy was known in Pleasant Valley.""Why, the strangers--whoever they are--are too small for me to fight!"" he cried. ""And here I've wasted all this time for nothing at all!"" He looked so angrily at Rusty Wren that Rusty felt very uneasy. He certainly didn't want Reddy Woodpecker to fight him!""Never mind what that rowdy says!"" little Mr. Chippy advised Rusty Wren--after the quarrelsome Reddy Woodpecker had gone away. ""I'm glad you told me about those strange tracks. I live near-by, in the wild grapevine on the stone wall; and I shall watch for more tracks--and those that make them, too.""""Like nobody else I ever saw!"" Mr. Chippy exclaimed. ""His legs are long and thin; and his body is very small. And though his mouth makes me think of a pair of pincers, he seems quite friendly and harmless."" ALL the neighbors began to call him ""Daddy Longlegs."" And anyone might naturally think that he had lived in Pleasant Valley a great many years. But it was not so. Late in the summer Daddy Longlegs had appeared from nobody knew where.And as for Daddy Longlegs' new home in Pleasant Valley, nobody knew much about that either. No matter how curious anyone might be, it did him no good at all to ask Daddy Longlegs where he lived. When prying persons put that question to him, Daddy Longlegs always waved his eight legs in every direction and answered ""Over there!""Of course such a reply told nothing to anyone. And it led to a good many disputes among Daddy Longlegs' neighbors. No two could ever agree as to which of Daddy's legs really pointed toward the place where he dwelt.Anyhow, the wily gentleman was frequently seen scrambling about the stone wall by the roadside, near Farmer Green's house. And little Mr. Chippy, who made his home in the wild grapevine that grew on the wall, always claimed that Daddy Longlegs was a neighbor of his."
"""He's a good neighbor, too,"" Mr. Chippy told his friends. ""He's very quiet and he never quarrels. And he's always pleasant and ready for a chat. It's too bad that he's deaf. I've asked him at least a dozen times how old he is; but he never seems to hear me.""Old Mr. Crow, who liked nothing better than prying into other people's affairs, slowly shook his head at that. And coughing slightly he remarked in a hoarse voice that there must be _reasons_ why Daddy Longlegs wouldn't tell where he came from, nor where he was living, nor how old he was.Now, in a way Mr. Crow was right. Daddy Longlegs had the best of reasons for keeping some facts to himself. In the first place, he had never lived anywhere except in Pleasant Valley. In the second place, he was scarcely more than two months old when people began to notice him in the neighborhood of the stone wall. And in the third place, since he was somewhat timid he thought it just as well if people didn't know where he made his home.He was--as his friends often said--an odd person. For instance, he had always _looked_ old, from the very first. And when everyone began to call him ""Daddy"" it was only to be expected that he would not care to let people know that he was not even a year old--instead of ninety or a hundred, as they supposed. Besides, probably nobody would have believed the truth. So he never told his age.But it is not strange that his walk seemed a bit uncertain. When a person has eight feet it is to be expected that he will have a little trouble managing them. It is to be expected that he will sometimes find himself trying to walk off in several different directions at the same time.At least, everybody but Mr. Crow! Mr. Crow soon found that people were asking Daddy's advice on all sorts of questions (because they thought he was very old--and therefore very wise). And Mr. Crow at once became so jealous that he didn't know what to do. He began making unkind remarks about his new rival, saying that no matter how old a person might be, if he had a small head and eight long legs it was not reasonable to believe that he could have much of a brain. Whenever anybody mentioned Daddy's name, Mr. Crow would _haw-haw_ loudly and mutter something about ""old Spindley Legs!""Mr. Crow had spent many summers in Pleasant Valley. And during that time he had advised thousands of his neighbors. Indeed, he often boasted that if he had a kernel of corn for every bit of advice he had given away, he never would have to wonder where he was going to get his next meal.""No doubt----"" he added in his thin, quavering voice--""no doubt Mr. Crow's help would be worth a kernel of corn to anybody who was in trouble. If his advice was good, no one would object to paying for it. And if it proved to be bad, no one would miss a kernel of corn."""
"""This is the first time anybody has suggested that my advice is not always first-class!"" he croaked. ""Here's this long-legged upstart interfering in my affairs. I must teach him a lesson!"" Mr. Crow declared.Of course that was a rude speech. But Daddy Longlegs did not take offense at it. He straightway told Mr. Crow that he ought to wear rubbers. And Mr. Crow was so enraged that he couldn't speak for as much as half an hour.But old Mr. Crow quickly told him that he was a stupid fellow and that he'd better keep still. And since a good many other people had frequently said the same thing to that young gentleman, Buster began to think there might be some truth in it. So he said nothing more.""This is certainly peculiar,"" Mr. Crow grumbled. And then little Mr. Chippy hastened to explain that Daddy Longlegs was often like that. He would appear to hear you perfectly one moment. And then--if you happened to ask him his age, or where he came from--you might find him unable to understand a single word that you said.When they returned both were smiling broadly. And mounting the stone wall once more, Jasper said that he would put another question to Daddy and Mr. Crow, and that they must both answer it at the same time. Then he cautioned Daddy Longlegs to speak up good and loud, because Mr. Crow had a strong voice.""He's gone off and left the contest unfinished,"" little Mr. Chippy observed. ""So there's nothing Jasper Jay can do except to declare that Daddy Longlegs is the winner--and the wisest person in Pleasant Valley.""Little Mrs. Ladybug, who was somewhat of a gossip, discovered in some way that Daddy Longlegs was a harvestman. And she lost no time in spreading the news far and wide. She even travelled as far as the big poplar, to tell Whiteface, the Carpenter Bee, what she had heard.""A harvestman, eh?"" said the Carpenter, thrusting his hands into the pockets of his apron. ""If that's so, why doesn't he go to work?"" And without waiting for an answer he dodged quickly inside his house. He was building an addition to his home; and naturally he was quite busy. He knew, too, that Mrs. Ladybug was a terrible talker."
"Mrs. Ladybug soon spied Daddy, coming from the orchard near-by. And since she saw him before he saw her, he had no chance to hide. He was sorry; for he _just knew_--from the look in her eye--that she was going to ask him a question. And sure enough, she did!""Do!"" she exclaimed. ""I should think Farmer Green would be glad to have your help in harvesting his crops. He's mowing his oats now. And there's no one to help him except the hired man--unless you count Johnnie, and _he_ spends most of his time at the swimming-hole.""Daddy Longlegs thanked Mrs. Ladybug politely for her suggestion. But he said that he was not acquainted with Farmer Green. And he disliked working for strangers. And he thought he would spend the rest of the summer making friends with his neighbors.He was sorry, as soon as she had gone, that he had agreed to do that. But being a person of his word he never once thought of not keeping his promise, though he wished he had simply put his hand behind his ear and not answered Mrs. Ladybug's question at all.""I'd hire anybody I could find that had two legs,"" he remarked to his wife as he started away from the house after finishing his dinner. ""I want to get the oats harvested before there's a rain. And I don't like the looks of the sky to-day.""Perhaps Daddy's voice was too thin and high for Farmer Green to hear. Anyhow, he paid not the slightest heed to Daddy's offer, but strode off across the farmyard while his caller cried ""Stop! Please stop!"" at the top of his lungs.He went back to the stone wall then. And seeing Mr. Chippy perched on the wild grapevine, Daddy told him what had happened. ""Farmer Green must be deaf at times, the same as you are,"" little Mr. Chippy observed. ""If I were you I'd write him a letter.""Well, while he pondered upon the situation Daddy Longlegs changed his mind about working for Farmer Green. In the beginning he had not wanted to help with the harvesting. He had taken up Mrs. Ladybug's suggestion only to keep her quiet. But now, having found that going to work for Farmer Green was no easy matter to arrange, Daddy Longlegs began to long to do the very thing he had wished to avoid."
"Daddy Longlegs thanked him. And then he turned and tottered on again. For a long time he walked as fast as he could. It seemed to him that he must have been travelling at least half an hour. But he saw not the slightest sign of the oat field, though he climbed a fence and peered across the rolling meadow.""Ah! So it is--for him!"" said Chirpy Cricket. ""You must remember that he flies very fast. But I have to hop along much more slowly. And as for you, at the pace you were travelling before you stopped to speak to me you wouldn't reach the oat field before to-morrow morning! No--not even if you walked all night!""""I declare,"" he said, ""if I had known it was such a long journey I wouldn't have tried to go there to help Farmer Green with his harvesting. I've already walked so far that my shoes are all worn out. And I can neither go on nor go back until I get some new ones."" He looked very doleful--for he didn't know what to do. But Chirpy Cricket laughed merrily--as was his custom.""Come right in!"" cried Jimmy Rabbit. ""Any friend of Chirpy Cricket's is a friend of mine too. And if I can't fit your feet with shoes it won't be my fault. Only yesterday I sold a pair of shoes to old Mr. Crow. And his feet are enormous, as every one knows.""Meanwhile Chirpy Cricket had hopped away, after telling Daddy that he was leaving him in good hands. And then Jimmy Rabbit went to work briskly. He began setting shoes of all sorts and sizes before Daddy Longlegs. And soon he was not only placing them in front of Daddy, but on both sides of him--and behind him as well.""Stop! stop!"" cried Daddy Longlegs. But Jimmy Rabbit was so busy that he didn't hear him. And he kept piling more and more shoes around his tiny visitor, until Daddy Longlegs was lost in a small mountain of big, little, and medium-sized shoes of many different colors."
POOR Daddy Longlegs! Buried as he was under dozens of shoes--all of them many times bigger than he was--he couldn't help being alarmed when he heard Jimmy Rabbit walk out of the shoe shop and lock the door behind him.Daddy wished that he had told Mrs. Ladybug in the beginning that he wouldn't help Farmer Green with his harvesting. Then he would never have started on his long journey to the oat field and worn out his shoes. And if he hadn't worn out his shoes, of course he would never have visited Jimmy Rabbit's shoe shop and got himself into such terrible trouble.He soon saw that he might call for help until his voice was cracked worse than ever without its doing him the least bit of good. So he stopped shouting and began to climb out of the pile of shoes that surrounded him. And he was very glad, then, that he had eight long legs to help him. But when he found himself free of the shoes he seemed but little better off than before. There he was, a prisoner in the shoe shop! And the daylight was fast fading.If Daddy Longlegs had been half as wise as his neighbors believed him he wouldn't have stayed in his prison two minutes. But after trying the door and the two windows and finding that he couldn't open them he made up his mind that there was nothing for him to do except to wait until Jimmy Rabbit came back the following day.And there was the chimney all the time! Daddy Longlegs could have crawled up it just as easily as Santa Claus could have crept down it! But because he had never left anybody's house or shop by way of the chimney, Daddy Longlegs never once thought of doing such a thing.And his thinking that Jimmy Rabbit wouldn't come back until the next morning shows that Daddy knew very little about the ways of his neighbors. Almost anybody else would have been sure that Jimmy Rabbit would keep his shoe shop open at night, because he was always wider awake after dark. And many others of the field-people were exactly like him in that respect.Daddy Longlegs had been sleeping soundly for some time--inside the toe of a shoe--when the sound of voices awakened him. At first he kept very still. Being naturally a timid person he did not want to show himself until he was sure he was safe from harm.Since there was no doubt--the next instant--that Peter Mink was thrusting his foot into Daddy's hiding-place, there was only one thing for Daddy to do. Knowing that he was in great danger of being crushed, he withdrew into the very tip of the shoe. And luckily for him, Peter Mink's toes did not quite reach him.After that Daddy Longlegs could hear nothing more; nor did he know what was happening. But to make a long story short, Jimmy Rabbit gave Peter Mink another shoe--for Peter's other foot--and bowed his customer politely out of his shop. IT was not exactly a pleasant ride that Daddy Longlegs had in the toe of Peter Mink's shoe. Not only was it dark pocket inside the shoe, but it was so cramped that Daddy was most uncomfortable. And what was still worse, he hadn't even the faintest idea where he was going.
Sometimes Daddy was almost sure that Peter Mink was carrying him around Blue Mountain. And at other times he thought that Peter must be following Swift River--to see where it went, perhaps. Anyhow, Daddy suffered such a pitching and tossing and tumbling and jouncing as he had never known in all his life.That was when Peter burrowed into a haystack to take a nap. And since it was then many hours past Daddy Longlegs' regular bedtime, he went to sleep too. But he awoke with a great start when Peter Mink crawled out of his shelter about dawn. And at first Daddy couldn't imagine what was happening. But after he had been bounced about a bit he remembered the terrible accident that had happened to him in Jimmy Rabbit's shoe shop in the meadow.Daddy Longlegs stretched his eight legs, first one after another, and then all together. He was so glad to escape from his cramped quarters that he had little thought for anything except the joy of being free once more.Then he remembered all at once that he was lost. And that was enough to start his eight legs to shaking beneath him in a very unpleasant fashion. Daddy Longlegs was frightened. Anybody could have seen that.But the object did nothing of the kind. And how could it, anyhow? Because it was Farmer Green's house that had caught Daddy Longlegs' eye.... And there stood the great barn too, a little way off! And there was the bridge across Swift River!Without knowing what he was doing, Peter Mink had brought Daddy Longlegs almost home. And then he had taken off his shoes because he wanted to go for a swim in the duck pond, in the hope of catching an eel for his breakfast.Well, Daddy Longlegs lost no time in making his way back to the stone wall by the roadside. And the first person he met there was no other than little Mrs. Ladybug, who seemed delighted to see him and asked him how he liked working for Farmer Green.But there were many other things, too, that she didn't understand. She had heard that Daddy was a harvestman. But she didn't know that some people called him by that name merely because he was seen in Pleasant Valley about the time Farmer Green harvested his crops. As for working in the fields, Daddy Longlegs knew no more about that than did that fat drone, Buster Bumblebee. And Farmer Green would have laughed heartily at the idea of either of them helping him.But one day Rusty Wren told him that his cousin, Long Bill Wren, was going to give a party at his house in the reeds on the bank of Black Creek. And although he had not been invited to the party, Daddy Longlegs thought it would be pleasant to go to it.Accordingly he started off at once, though the party was not to take place until the afternoon of the following day. But Daddy Longlegs knew that he was a slow walker--and Black Creek was a long distance away.
"But when morning came, and Daddy Longlegs crawled out of the hollow tree to continue his journey, he had a great disappointment. The moment he thrust his head out of his hiding-place he knew that he was in trouble. And he saw at once that he would have to miss Rusty Wren's cousin's party, because he certainly couldn't go on, with the weather as it was.And now you know what Daddy's trouble was. With his small body raised so high in the air by his long, thin legs he always found it hard to walk when the wind was blowing a gale. The strong gusts buffeted him about so that he pitched and tossed like a chip on the mill pond when its surface was ruffled. And Daddy had learned quite early in his life to seek some sheltered spot on windy days, venturing forth only when the air was calmer.Of course it was never any too pleasant, to be obliged to lie low like that, when there were a hundred things he wanted to do. But it was much worse to be caught far away from home in a terrible gale. Not only was there no knowing how long he would have to stay hidden in the fallen tree before he dared begin his long homeward journey, but he had no one with whom he could talk. And it had always been Daddy's custom to spend gusty days as agreeably as possible by gossiping with his neighbors. FOR a long time Daddy Longlegs lay inside the hollow, fallen tree and looked out upon the wind-swept fields. If the stone wall hadn't been so far away he would certainly have tried to return home. But the weather was altogether too dangerous. He knew it would be risky to attempt so long a journey.Then Daddy Longlegs heard a sound as of some one scratching upon the tree-trunk. And being of a very curious nature, he crawled half through the hole and peered out to see what was happening. Daddy Longlegs was all ready for a fright. He was so upset, on account of being caught away from home on a windy day, that he was unusually jumpy and fidgety. But--as it often happens at such times--he met with a pleasant surprise. For there sat Sandy Chipmunk, with his long tail curled over his back, and something very like a smile on his bright face.Hearing that tiny voice, which seemed to come from inside the fallen tree, Sandy Chipmunk was so startled that he leaped high into the air; and when he came down again upon all fours he found himself staring straight into Daddy Longlegs' beady eyes.""I shall never get used to the wind, I'm afraid,"" Daddy told him sadly. ""It blows me about so terribly."" And he went on to explain how he had started on a long journey the day before, and how he didn't dare go on--nor turn around and go home, either.""On Farmer Green's wagon!"" Sandy told him promptly. ""I happen to know that Johnnie Green and his grandmother drove to the miller's this morning to have a sack of wheat ground into flour. And they'll be coming back home this afternoon."" SANDY CHIPMUNK did not tell Daddy Longlegs how he had been tied up in the sack of wheat and had had a ride in the wagon himself. He did not like riding in wagons. And he had been so glad to escape from the sack and jump into the bushes by the roadside that he had stopped to dance on Daddy's tree before scampering back home."
"Sandy waited by the roadside for a long, long time. And while he was lingering there, Daddy Longlegs was battling with the wind and having hard work to keep his feet. But by hurrying along fences, and dodging behind bowlders and bushes and every other sort of shelter that he could find, Daddy managed to reach the roadside at last, where he arrived quite out of breath.""Hurrah!"" Sandy Chipmunk shouted, as soon as Daddy joined him. ""Here you are--and you're just in time! For there's the wagon rattling down the next hill. And old Ebenezer (that's the horse, please remember!) he'll climb this rise as fast as he can, because he's in a hurry to get home."" EVERY one of Daddy Longlegs' eight knees began to shake, when Sandy Chipmunk told him to stand in the middle of the road, in order to stop the old horse Ebenezer, who was pulling the wagon in which Johnnie Green and his grandmother were riding.""I can't do that!"" Daddy shrieked, shrinking away from the dusty road. ""I'm so small that they wouldn't see me and the first thing I'd know I'd be run over.... You'll have to stop the wagon for me--you're so much bigger than I am.""""Can't you wave your tail at him?"" Daddy Longlegs besought him. ""That wouldn't be _speaking_ to him, you know. Wave your tail at Johnnie Green until he stops the horse; and then you can run away, if you want to. And while the horse is standing still I'll scramble into the wagon, without anybody seeing me.""Now, Sandy Chipmunk was a good-natured person. And he saw that unless the wagon was stopped, Daddy Longlegs was going to be terribly disappointed. So he told Daddy that he would do what he could to help him.So Sandy Chipmunk redoubled his efforts. And he wagged his tail so hard that before he knew what was happening he had lost his footing, slipped off the edge of the trough, and found himself floundering in the water.Daddy Longlegs was watching the wagon so anxiously that he never noticed what was happening to his friend. But he observed that Johnnie Green began to laugh. And pointing toward the watering-trough Johnnie cried, ""Oh! look, Grandma--look!""And that was just where he was mistaken. The old horse Ebenezer wanted a drink. That was why he had paused at the trough. He thrust his muzzle deep into the cool spring-water and drank so long that Johnnie Green began to be worried, for fear he would burst."
"But old Ebenezer wouldn't budge until he had drunk his fill. When he was ready (and not before) the wagon went rumbling up the road again, taking Johnnie Green and his grandmother home to the farmhouse--and likewise bearing Daddy Longlegs back to the stone wall, where little Mr. Chippy lived in the wild grapevine.Daddy Longlegs had so many pleasant ideas in his head that there was no room in it for any thought of danger. He had found that his neighbors considered him a hero, because he had ridden in Farmer Green's wagon. A good many of Daddy's friends rushed at once to the stone wall, to talk with him--as soon as they heard the news. And naturally he began to feel quite important.""Oh, no! I wasn't the least bit scared, though I admit it was a dangerous feat,"" Daddy Longlegs told them. Then he would strut and swagger about, trying to appear as if there wasn't a braver person than he in all Pleasant Valley. And he talked about his wild ride to everybody that would listen to him.At first Daddy's friends enjoyed hearing about his adventure. But he boasted so much about his bravery that his listeners soon grew tired of hearing him talk. And instead of his having many callers, it was not long before Daddy Longlegs found that nobody came near him, even to say howdy-do.He endured his loneliness as long as he could, though he found it hard not to talk when he had so much to say. And feeling, at last, that he was in danger of choking over the babble that surged up from within him, Daddy Longlegs decided that he would go and call on Rusty Wren, who lived in the cherry tree near Farmer Green's bedroom window.""Rusty will be glad to know of my ride in the wagon,"" Daddy thought. ""And besides, I'd like to hear about his cousin's party, which I missed on account of the big wind."" So off Daddy Longlegs started, the moment the idea popped into his head. He was the least bit uneasy, perhaps, for fear Rusty Wren might not be at home, in which case he would have nobody to talk to except Rusty's wife. And everybody knew that she was a person of uncertain temper.That may seem a strange question. But Rusty Wren appeared to know what his caller meant. Anyhow, Rusty said, ""No!"" in such a cheerful tone that Daddy Longlegs knew they could have a good chat without being disturbed. ""I SUPPOSE you've heard of my great adventure?"" Daddy Longlegs began, as soon as he learned that Rusty Wren was alone--that is, alone except for his six growing children inside the house. ""No doubt you know all about my daring deed?""""Why, no!"" Rusty Wren replied, looking at his caller with no little wonder--for he had always believed Daddy Longlegs to be one of the mildest and most timid of all the field-people. ""What have you been doing?"" Rusty asked."
"""Riding in a wagon is nothing,"" he declared. ""Farmer Green rides in one almost every day. And as for it's being dangerous, there's only the danger that you'll be late arriving at the place where you're going--especially if you have to depend on old Ebenezer to take you. He's several thousand times my size; yet I can fly further in a day than he can trot in two weeks.""Well, Rusty's scoffing remarks made Daddy Longlegs quite peevish. He had come to Rusty's house in order to boast. And of course he was disappointed when he found that Rusty Wren did not think him a hero at all.Rusty Wren couldn't help feeling somewhat ashamed. He realized that perhaps he had not been very polite to his caller. ""I meant no harm,"" he ventured ""And if you want to change the subject, I've no objection.""""Well, there's no wind now to keep you from walking anywhere you want to go,"" said Rusty Wren slyly. He hoped that Daddy Longlegs would take the hint--and leave, for he did not care to talk with him any longer. Besides, it was time for Rusty to feed his six growing children. WHEN Daddy Longlegs went to call on Rusty Wren he did not know that a whole army had planned to capture him. But it was true, nevertheless, that a plot had been hatched against him. Now, right beneath the big old cherry tree where Rusty had his home there lived a colony of ants. And it was Rusty's habit--and his wife's, as well--to enjoy an occasional meal (or a light luncheon) by capturing and eating such ants as were not spry enough to keep out of harm's way.Such actions only served to make the Wren family heartily disliked by every member of the ant colony. But there was nothing the ants could do except to try to be careful. And they were so angry that since they were powerless to harm the Wrens, they were quite ready and eager to vent their spite on Rusty's smaller friends.Yes! The members of the ant colony had made up their minds to capture Daddy the next time he should visit Rusty Wren. And the ant army of fierce fighters was all prepared for a terrible battle. Each day sentinels took their posts and stayed on watch, ready to give the alarm the moment Daddy Longlegs came hobbling through the grass near the foot of the cherry tree.The ants had not said a word to Daddy as he passed their home and climbed up the cherry tree. They allowed him to go unharmed. But while he was high up in the tree chatting with Rusty Wren, ants hurried back to their stronghold from every direction. And in a surprisingly short time the whole army was ready and waiting--waiting for Daddy Longlegs to descend to the ground.But Daddy's shrieks brought no answer. Rusty Wren had flown away to find food for his hungry children. The ant sentinels had seen him leave. And they knew that they had nothing to fear from that quarter."
