passage
"The Tale of Jolly Robin The Tale of Old Mr. Crow The Tale of Solomon Owl The Tale of Jasper Jay The Tale of Rusty Wren The Tale of Daddy Longlegs The Tale of Kiddie Katydid The Tale of Buster Bumblebee The Tale of Freddie Firefly The Tale of Betsy ButterflyBuster Bumblebee and Chirpy Cricket Have A Chat. Frontispiece _Frontispiece_--(_Page 9_) Buster Thanks Old Mr. Crow For His Advice. (_Page 25_) 23 Buster Shouted For Everybody to Keep Quiet. (_Page 48_) 47 Buster Listened to Mrs. Ladybug's Suggestion. (_Page 56_) 56 When Mrs. Field Mouse moved from her home in Farmer Green's meadow to the more fashionable neighborhood near the gristmill, she had no idea that anyone would care to live in the little old house that she had left.""I declare, I can't just remember,"" said Aunt Polly Woodchuck. ""But it's a name that rhymes with _apple tree_--though that's not quite it.... They're a very musical family, I understand. My nephew, Billy Woodchuck, passed right by their door only yesterday; and he says he heard music and the sound of dancing from inside the house.""So that was Buster Bumblebee's first home--the old house in the meadow. It was true that the Bumblebee family numbered at least two hundred souls. Nobody knew what the exact count might have been; for in the daytime all the members of the family were bustling about, never staying in one place long enough to be counted. And at night they were all too drowsy to bother their heads over anything but sleep.It was true, too, that the Bumblebee family filled their house almost to overflowing--especially when they began to store away great quantities of honey in it. But they never seemed to mind being crowded. And if any of them wanted more room he had only to go out of doors and get it.Buster Bumblebee's mother was the head of the whole family. Everybody always spoke of her as ""the Queen."" And she never had to lift her hand, because there were other members of the family that were both ready and eager to do everything for her. She was really quite a fine lady.And it was generally understood that her son Buster favored his mother. Certainly he was--like her--very handsome, in his suit of black and yellow velvet. Like his mother, too, he never did a stroke of work. And although everybody said that Buster Bumblebee was a drone, he never seemed to mind it in the least. If the summers in Pleasant Valley had been longer perhaps the honey-makers in Buster Bumblebee's home would have taken a holiday now and then. But they knew that every day that passed brought cold weather that much the nearer. So they never once stopped working--except to sleep at night. And, like Farmer Green himself, they felt that they must not waste any of the precious daylight by lying abed late in the morning. They wanted to be up and in the clover field as soon as it was light."
"Now, with Rusty Wren living right beneath his bedroom window to wake him at dawn, Farmer Green had no trouble in getting up in good season. But the Bumblebee family were in no such luck. Even if Rusty Wren had lived near them in the meadow they could scarcely have heard his dawn song, because their home was beneath the surface of the ground, in the old house that had once belonged to Mrs. Field Mouse.If they could have found an alarm clock somewhere it would have been easy for them to rise as early in the morning as they wished. But lacking a clock of that kind--or any other--they had to find a different way of waking themselves.How the trumpeter herself managed to awake is something that never bothered anybody else. It was her business not to oversleep. And she knew that it would be very unpleasant for her if she failed even once to do her duty.Now, it was all well enough for the workers to have the morning silence broken by the blare of trumpeting. They were eager to get up and begin their day's work. But Buster Bumblebee did not like that arrangement in the least. He preferred a good, long night's sleep. And since he never did any work he thought it was a shame that he should be rudely awakened in such a fashion.At home, however, he did not mention his grievance to anyone. But he talked the matter over with a number of his friends--outside the family. And one and all agreed that something ought to be done to put a stop to the trumpeter's noise.Still Buster Bumblebee was a bit doubtful of the outcome of the scheme. But at last he agreed to give it a trial. ""Though I must say I feel quite nervous,"" he added. And all Chirpy Cricket's sprightly jokes failed to make Buster smile. Yes! At last Buster Bumblebee was worried. Every time he looked at the trumpeter she seemed in a more peppery temper than ever. Beside her, some of the other workers appeared positively pleasant. But the trumpeter wore a frown. And what was still worse, she wore no hat.""Don't be impertinent, young man!"" the trumpeter snapped, growing somewhat red in the face. ""I'm sure it's no affair of yours whether I wear a hat or whether I don't. And if you want to make me happy, I'll tell you the best way in the world."""
"""Oh! Will you?"" cried Buster Bumblebee hopefully. And in his eagerness he drew even nearer to the trumpeter, who actually smiled at him. But there was something in her smile that sent a shiver up and down Buster's back. It was not at all a pleasant smile.""If you want to make me happy all you need do is to keep out of my sight,"" said the trumpeter rudely. ""You're just a lazy, good-for-nothing drone. And for my part, I don't see why you're allowed to stay in our house. If I had my way you'd be driven out into the world to shift for yourself.... And I know others who say the same.""""I'd like to know how you can say _that_,"" she sneered. ""You're so lazy and such a sleepy-head that you never hear me when I wake the household. In fact, I don't believe you would ever wake up enough to crawl out of bed if you didn't get hungry--and goodness knows you do love to eat.""Well, Buster Bumblebee was so surprised that he almost fell off the clover-head on which he was sitting. It was really a sad blow to be told that that disagreeable, vixenish trumpeter, who awakened the workers each morning, was so closely related to him. But it was no more than he might have expected, living as he did in a family of more than two hundred souls.""_Our_ mother, you mean,"" the trumpeter corrected him. ""Maybe you're right.... After all, you'd only be in everybody's way if you tried to work--you're so awkward and clumsy. So maybe it's just as well for you to play the gentleman--though you must find it a dull life.""""It's my duty to trumpet loudly,"" she said at last. ""The summer is none too long. And there's a great deal of honey to be made before fall.... Have you thought of stuffing your ears with cotton?"" she inquired.""Goodness me!"" the trumpeter exclaimed as soon as Buster had left her. ""Here I've wasted a precious quarter of an hour when I should have been working."" Thereupon she began gathering nectar as fast as she could, and forgot all about Buster Bumblebee and his trouble.When he left the trumpeter in the clover field, Buster was feeling quite cheerful. Although Chirpy Cricket's advice had been of little use to him, Buster's talk with the trumpeter had ended pleasantly enough. And now he expected that he would be able to sleep as late as he pleased--with the help of a bit of cotton."
"As Buster sat on the sprig of wild honeysuckle, wondering where to look for a bit of cotton with which to stuff his ears, a bird fluttered down and perched upon the old stone wall to which the honeysuckle clung. The name of the newcomer was Jasper Jay. And Buster Bumblebee was glad to see him, because he wanted help from somebody and he didn't care who it was.As soon as he saw that Buster Bumblebee wanted to talk with him, old Mr. Crow was willing enough to listen, for he always liked to know about other people's affairs. He kept nodding his head with a wise air while Buster explained to him how he wished to find some cotton, with which to stuff his ears every night, so that he might not be disturbed when the trumpeter aroused the household at three or four o'clock each morning.""That's a splendid plan,"" said old Mr. Crow when Buster had finished. ""An excellent plan--but you may as well forget it, because there's no cotton growing in these parts. Cotton grows in the South, more than a thousand miles away. Next winter when I go to the South I might be able to find some for you, and bring it back with me in the spring. But that wouldn't help you now.""""Why don't you set back the hands of the family clock?"" the old gentleman asked. ""If you make the clock three or four hours slow the trumpeter won't trumpet until six or seven or eight o'clock. And I'm sure that's late enough for anybody to get up.""Then Buster went off, thinking what a kind person old Mr. Crow was. And that very afternoon, long before sunset, he curled himself up in an out-of-the-way corner of the house and went to sleep. Everybody was so busy hurrying in and out in order to finish the day's work that no one noticed or disturbed him. And when the trumpeter sounded the rising call the next morning Buster Bumblebee was actually the first one in the house to open his eyes and jump up and hasten out to get his breakfast. There had been so much rain early in the summer that even by the middle of August Farmer Green had not been able to finish his haying. His son Johnnie was sorry, too--because he had to work in the hot hayfield almost every day, when he would far rather have gone swimming in the mill-pond, under the shade of the great willow.Sometimes Johnnie rode on the hayrake. And since he liked to drive the old horse Ebenezer, he didn't object to that part of his duties so much. What he hated most was pitching hay with a pitchfork. And next to that, he disliked going to the spring for a jugful of water.And that very afternoon, while he was bringing the heavy jug from the spring, Johnnie Green thought of a fine plan for punishing the Bumblebee family. He liked his plan so well that he could hardly wait to try it; and he went back to the hayfield almost at a run, whereas he usually sauntered along so slowly that his father often had to speak to him somewhat sharply.But this time Farmer Green could not complain. Johnnie even brought the jug--and the tin cup too--to the knoll in the meadow where his father and the hired man were working. And then Farmer Green said:Now, Johnnie Green took the jug with him because he needed it. It was part of his plan for punishing the Bumblebee family. And instead of going straight to the fence-corner, Johnnie made at once for the Bumblebee family's front door. As soon as he reached it he poured some of the water out of the jug--but not all of it. Then he put his ear to the jug's mouth and listened. And he smiled happily--in spite of his stings--as he heard the roar from inside it."
"Buster Bumblebee, hurrying home to go to bed--for he was still following Mr. Crow's plan--Buster noticed Johnnie and wondered what he was doing. But as soon as he went inside the house he forgot all about Johnnie Green. And when, a few moments later, there was a terrible sound of scraping and scratching in the long hall that led to the innermost part of the house, Buster Bumblebee never once thought to mention to anyone that he had seen Johnnie in the dooryard. When the workers--as well as Buster Bumblebee--heard the raking, scraping sound in the hall of their house they all stopped what they were doing and shrilled ""An enemy!"" And with one accord they rushed for the front door. They were terribly angry.Not wishing to miss anything that was going to happen, Buster joined the mob and went sailing out into the open meadow. And there, quite close to the door, stood the queer object that Buster had noticed together with Johnnie Green only a minute before. He wondered now what that strange thing was; for Buster Bumblebee did not know a jug when he saw one. And neither did the workers, nor any other member of the Bumblebee family.Sounding a dreadful battle cry, all the workers turned upon the jug and buzzed so near it that they couldn't help hearing the same roaring from inside it to which Johnnie Green had listened with so much pleasure.At that the workers began to pop into the jug, which Johnnie Green had thoughtfully left uncorked. And Buster Bumblebee, still eager to see everything, hastened to plunge inside the dim jug along with the rest.It was soon not a dim but a dark jug. For the moment the last angry Bumblebee had disappeared inside it Johnnie Green stole quickly up from behind a haycock and slipped the cork into the mouth of the jug.""I've got 'em!"" he shouted aloud. And then he shook the jug vigorously, listening with delight to the sound of the splashing water within. Soon he set the jug behind the sheltering haycock and sat down beside it to make further plans. It was Johnnie's intention then to drown everything on the farm that carried a sting--wasps, hornets, honey bees. He was not quite sure about mosquitoes, for he thought they might be hard to capture in great numbers.It certainly _looked_ as if the Bumblebee family had met with ill fortune. Several dozen workers--and Buster, too--lay limp and water-soaked upon the ground, when Johnnie Green hurried away to the spring to get more water for his father and the hired man, before he went to the mill-pond.But it was not long before the half-drowned Buster and his companions began to stir slightly. Gradually the sun dried their wings and warmed their chilled bodies. And one by one they picked themselves up and scurried into their house.Anyhow, after that the workers looked on Buster with more disfavor than ever. They were forever remarking how lazy and stupid he was. And even the trumpeter was heard to declare that she was ashamed of him--though he _was_ her own brother. As far back as Buster Bumblebee could remember, he had heard about the Robber Fly. Even the fiercest fighters among the workers spoke his name with great awe. And from everything Buster could learn, his family had good reason to fear that dreadful enemy."
"When Buster first left the house to make excursions to the flower garden and the clover field he had felt quite uneasy. He half-expected that the Robber Fly would pop out from behind a blossom at any moment and pounce upon him. For the Robber Fly was a bold, bad villain. And those that were so unfortunate as to find themselves caught by him and held fast in his long, spiny feet had only a very slight chance of getting away from him.No one of the Bumblebee family knew where the Robber Fly lived. But it was said that he often lurked on the ground, watching for victims. And when he spied one he would fly quickly up with a loud buzz and dart upon the unfortunate.He had big, keen eyes which enabled him to see very clearly. And he had long, narrow wings which bore him through the air with great swiftness. And he had--worst of all--a sharp, piercing beak which was most frightful to gaze upon.Now, in spite of his name the Robber Fly looked like no fly that was ever seen in Pleasant Valley. Strange as it may seem, in spite of his cruel beak, his long wings, and his spiny feet, he looked not a little as if he might have been a near relation of Buster Bumblebee. Of course, any member of the Bumblebee family would have known at a glance that he was not one of them. But probably Johnnie Green--if he had noticed him--would have thought the Robber Fly some sort of bumblebee.Since this monster was known to appear now and then in the neighborhood, one can easily understand why Buster Bumblebee was a bit timid when he first began to venture abroad alone. But as time passed, his dread of meeting the Robber Fly gradually faded. Not only had nobody seen the Robber for a long while, but some began to say that they thought he must have met with an accident, or perhaps he had moved to other parts, and they didn't believe he would ever be heard of again. And Buster himself began to boast that he wasn't afraid of the Robber Fly and said that he was sorry that the Robber had gone away before he had had a chance to see him.""If you knew what happened to your poor father last fall you would never want even to hear the Robber Fly's name mentioned again,"" the Queen declared, as a shiver--or a shudder--or both--passed up and down her royal back. Though Buster's mother, the Queen, did not hear him when he said ""Oh, nonsense!"" under his breath, there were others standing near him that caught the words. And they were quite indignant that anybody should scoff at the Queen like that.They were workers--those that overheard Buster Bumblebee's remark when his mother as much as told him that he had better beware of the wicked Robber Fly. They were workers; and they did not approve of the lazy Buster.""Let's teach that young loafer a lesson!"" they said to one another (there were three of them). And straightway they began to scheme and plan how they should give Buster Bumblebee a thorough fright, in the hope of making him more respectful to his mother, the Queen.At least, that is what the workers said. But, as a matter of fact, each of them had reasons of her own for wanting to scare Buster. Indeed, there wasn't a worker in the house that was not disgusted with his laziness. And if he hadn't been the son of the Queen they would certainly have driven him out into the wide world long before."
"Of course, Buster had no idea of what was afoot. He continued to tell everybody how sorry he was that he had never met the Robber Fly, until a few began to believe that he must be very brave indeed. But they were those that didn't know him well. As for the workers, there wasn't one in the Bumblebee household that was deceived by Buster's bold talk. They all knew him for the coward he was.""If I were you I wouldn't come near the clover patch,"" she said. ""You know the Robber Fly often prowls about on the ground. And it would be easy for him to catch you on a clover-top, you're so fat and clumsy.... Why don't you dine on the hollyhocks in the flower garden? They are high, and much safer.""Buster did not see the form that crept nearer and nearer to him, a little later. And he was still chuckling to himself when he heard a terrible humming. Then all at once he felt himself seized and held in a grip like iron. At first, when he found himself in the grip of what he was sure must be the Robber Fly, Buster Bumblebee was so alarmed that he could not even scream. But in a moment or two he found his voice. And he shrieked ""Help! Help!"" in a most frantic tone, hoping that some one would come and save him.But nobody came. And Buster expected every instant to feel the cruel beak of the Robber Fly, when there was a sudden commotion behind his back. Somebody else cried out now. And Buster knew the voice, too. Yes! Buster was sure that Peevish Peggy had come to help him. But there was one thing that puzzled him. Peevish Peggy seemed to be fully as frightened as Buster himself. At least, her cries sounded as if she were in great terror.Somewhere he could hear a loud buzz, as of several angry voices. But he did not care to show himself enough to find out what was happening. For the time being he was content to stay snugly hidden among the thick clover leaves.""Haven't you heard the news?"" she asked. ""The Robber Fly came to the clover patch to-day. And Peevish Peggy had a very narrow escape. If it hadn't been for several other workers who happened to be gathering clover nectar nearby, there's no telling where she would be now."""
He obeyed promptly. But he was quite puzzled. No one seemed to believe what he said. And it was a long time before he learned what had actually happened. At last a spiteful worker informed him that he had never been in the clutches of the Robber Fly at all. Peevish Peggy and some of her companions had played a trick on Buster--because of his boasting. She had seized him when he wasn't looking. And he had screamed so loud that the Robber Fly--who happened to be near--had heard him. Yes! Buster Bumblebee was a drone. He never gathered any nectar from the flowers and brought it home to help swell the family store of honey. He let the workers of the household do that. And since they never complained, but seemed to enjoy their drudgery, Buster saw no reason why he should interfere with the honey-making in any way.He was content to live a life of ease and pleasure. And never having to bestir himself--never having to hurry or worry--he quickly grew into a somewhat clumsy and blundering young gentleman. And what was still worse, this handsome young idler soon gained the name of being none too keen-witted. _Good-natured, but a bit stupid_--that was what the field and forest folk called Buster Bumblebee.But bless you! _He_ never bothered his head with what people said. When anybody called him a drone he would only laugh. And when some busybody asked him for pity's sake why didn't he go to work, he would merely grin and reply that he was a queen's son and that queens' sons never did anything except eat a plenty and have a good time.Naturally, a happy, easy-going person like Buster Bumblebee wasn't looking for trouble of that sort. So he dodged clumsily out of sight behind a milkweed; and he made up his mind then that that was the last time he would ever have anything to do with one of those testy honey-makers.Of course it was a bit difficult to avoid them entirely in a family of two hundred or more, all living together in a medium-sized house. And so Buster Bumblebee decided at last that he would be far happier in some place that was not so crowded, and where there was no work going on--and no workers.And so, one fine August day, Buster left the family home, never to set foot inside it again. But he often passed that way and lingered just outside the door, to listen to the music and the sound of dancing within.That was the thing that he missed most; for, like all his family, he was fond of music. And he was forever humming to himself as he sipped nectar from the clover-tops or the flowers in Farmer Green's garden. After Buster Bumblebee left the old house in the meadow, where Mrs. Field Mouse had once lived, he had no real home. Like that quarrelsome rascal, Peter Mink, he would crawl into any good place that he happened to find. Sometimes Buster chose a hole in a fence-rail, and sometimes a crack in the side of one of the farm-buildings. He really didn't much care where he spent the night, provided it was not too far from the flower garden or the clover field.
"Not being one of the worrying kind, Buster was quite contented with his lot. And it would never have occurred to him to live in any different style had it not been for a remark that little Mrs. Ladybug made to him one day.""I know the very person!"" Mrs. Ladybug told him. ""He's a Carpenter Bee; and he lives in the big poplar by the brook. Perhaps you know him. Johnnie Green calls him Whiteface,"" she said. ""They do say he's a very skillful workman.""Buster Bumblebee replied that he had never met the Carpenter, but that he would go and see him at once. So over to the big poplar he flew. And soon he was knocking boldly at the door of the Carpenter's house.Pretty soon a mild-appearing person, who looked not a little like Buster himself, stepped through the doorway. He wore a white patch across his front and his clothes needed brushing sadly, for they showed many marks of sawdust.""There!"" the Carpenter cried. ""I knew as soon as I set eyes on you that we were bound not to agree.... I've always claimed that there's no peacefuller person than I am in this whole neighborhood. So here we are, quarreling already!""After that the news spread quickly, for Mrs. Ladybug was somewhat of a gossip--in a pleasant enough way. Being much interested in her neighbors, she liked to talk about their affairs. And now she told everyone that Buster Bumblebee was going to have a fine new house, and that the Carpenter was going to build it for him.Naturally, Buster's friends all told him that they were glad to hear of his good fortune. And whenever anyone mentioned the matter, Buster promptly invited him to come to a party that he intended to give as soon as his new home was ready to move into.""Well, when is the Carpenter going to start building it?"" they would ask. And he could only reply that as soon as the Carpenter completed the addition to his own house he had promised to begin to build Buster's.Now, many people were satisfied with that answer. But there were some (they were the curious ones) that insisted on knowing exactly when that would be. And then there was nothing that Buster Bumblebee could do except to admit that he didn't know.So Buster Bumblebee began calling at the Carpenter's house every day. Some days he even went there two or three times. It must have been annoying for anybody as busy as the Carpenter to be interrupted so often--and always for the same reason. But he never once thought of being angry--though he did wish that Buster would let him work in peace."
"""I hope he'll do as I suggested,"" Buster Bumblebee said to himself, as he moved aimlessly away from the big poplar where the Carpenter lived. ""If I shouldn't get my house until cold weather comes I don't see how I could have a house-warming; and then all my friends would be disappointed.""Buster noticed, as he drew near to the Carpenter's house once more, that there was a crowd in the Carpenter's dooryard. Everybody looked so sorrowful that Buster was sure something dreadful had happened.""This is terrible!"" he moaned at last. And all the Carpenter's neighbors gathered around him and said what a kind-hearted young gentleman he was, but that it was no more than you might expect of a queen's son.""Oh, no!"" said Buster Bumblebee. ""But he promised to build a house for me as soon as he had finished working on his own. So his being a prisoner is pretty hard on me. For I've invited all my friends to a house-warming and I don't know what to do."" Buster Bumblebee did not stay long in the dooryard of the missing Carpenter. Saying a mournful good-by to the sad company, he flew away toward Farmer Green's house. It was there that the Carpenter was a prisoner. And Buster could only hope that he might find some way of setting the woodworker free.Luckily Buster Bumblebee did not have to look long for what he was seeking. On the porch of the farmhouse he soon discovered a honey box, with glass sides. And whom should he see inside it, sitting on a little heap of wild rose leaves and looking forlorn and unhappy--whom should Buster see but the Carpenter.Buster crowded close against the glass and began to call so loud that the Carpenter couldn't help hearing him. And then the poor fellow came and stood on the other side of the glass barrier, as near Buster as he could get.""But you're a woodworker--not a glass-worker!"" exclaimed Buster Bumblebee. ""And if you're as skillful as people say you are, you ought to be able to bore a hole through one of the wooden ends of your prison.""The two strange boys did not wear overalls, like Johnnie Green. But they did not seem to mind that. They knelt right down beside him in their spick-and-span velvet suits and stared curiously at the Carpenter.For a few minutes the two city boys--for that is what they were--for a few minutes they watched Johnnie Green expectantly. They seemed to be waiting for something. And they were. They were waiting for Johnnie Green to be stung."
"Of course, the twins were delighted. And Johnnie Green appeared pleased too. Perhaps he should have told his little friends that his pet was not a bumblebee at all--but a carpenter bee--and that carpenter bees never sting people.But he had no idea that he would have any trouble dodging a boy--especially a city boy. So he lingered on the porch to see what happened. As soon as Johnnie Green should put the Carpenter back in his prison Buster intended to urge him once more to cut his way through the wood--and to freedom.""There's one!"" said Johnnie Green to one of the twins. And at that the eager youngster pounced quickly on Buster, picked him up gingerly, and popped him quickly into a prison exactly like the one that held the Carpenter.Now, Johnnie knew a good many things about the field and forest folk in Pleasant Valley. He knew that the Carpenter (or Whiteface, as Johnnie called him) couldn't sting anybody. But he had always supposed that all bumblebees stung fiercely. And that was where he was mistaken. It was true that Buster's mother, the Queen, could sting when she wanted to. And all those hot-tempered workers who lived with her had stings just as hot as their tempers. But Buster and his brothers (for he had brothers) were not armed with such weapons.Looking out through the glass sides of his prison, which his captor held tightly in one hand, Buster Bumblebee saw many of his mother's workers hovering about the clover-tops, gathering nectar for the honeycomb at home.Both twins grabbed at the same time. They both shrieked at the same time, too--for each of them felt a sharp pain, as if a red-hot needle had been run into his finger. And Buster Bumblebee felt himself falling. Then followed a crash of splintering glass. And in another moment Buster was hurrying away across the clover field.If Buster had not been in such haste to escape he would have heard still another shout. For the news spread like wildfire among the workers--the news that an army of boys had attacked them. And a terrible-tempered relation of Buster's known as Peppery Polly darted at Johnnie Green and buried her sting deep in the back of that young gentleman's sun-browned neck.As for the Carpenter, everybody quite forgot about him. Johnnie and the twins were too busy putting mud poultices on their wounds, to ease their aches and pains, to think of the prisoner they had left on the farmhouse porch. It was not until the next day that Johnnie Green remembered his new pet. And when he went to see him then the honey box was empty. The Carpenter had cut a tunnel through the wall of his prison."
"""The Carpenter has lost so much time,"" she told Buster, ""that he thinks he will never be able to finish the addition to his house. So he says you'll have to get somebody else to build your new home for you.""Of course he meant the honey box which the boy had dropped upon the rock and forgotten. So Buster had his new home without the help of the Carpenter. And all his friends agreed that the house-warming he gave was the most successful that ever was known in those parts. It took place on the hottest day of the summer. And Buster's house was so warm that three of his guests almost had sunstrokes--and had to be helped home.Being very good-natured, Jimmy Rabbit was always ready to talk to anybody he happened to meet, no matter how small the other person might be. And now, while he was nibbling at Farmer Green's lettuce, he had chanced to glance up and spy Buster Bumblebee, who was buzzing about the tall hollyhocks, which made a sort of hedge where the flower and the vegetable garden met.""Why, they've heard about the raising bee, too,"" Jimmy told him. ""Farmer Green has invited everybody to come to his house. And there'll be plenty to eat for everyone. No doubt they'll have a dance, too, in the afternoon--just before milking time. Of course they'll all have to go home in time to milk the cows,"" Jimmy explained.""Yes!"" Buster Bumblebee continued. ""Farmer Green has many strange ways. Now, what's the sense of having a vegetable garden? And yet I understand that he always plants one over there where you're sitting."" Well, the next day Buster Bumblebee arrived at Farmer Green's place just as the cuckoo clock in the kitchen was striking nine. And he knew at once that Jimmy Rabbit must have told him the truth about the raising bee, for the farmyard was crowded with wagons and carryalls and buggies and gigs. There were people everywhere--so many that Buster thought all the world must be there. And he began to look about him carefully.Buster remembered then that that was exactly what Jimmy Rabbit had told him to do. And now, as he looked all around, he noticed that Farmer Green was already leading the way to a pile of lumber near the old cow-barn. Everybody was following him. And a good many small boys began to shout to nobody in particular, ""Hurrah! hurrah! She's going up!""In his eagerness to see everything that was happening, Buster buzzed very close to a good many people. And though most of them paid little heed to him, there was one boy who slapped at him with his hat--and all but hit him, too."
"Farmer Green's guests--that is, the _men_, for the women had not left the house--the guests all took off their coats and began to arrange themselves around some huge timbers that lay upon the ground. And a great shouting arose. Everybody seemed to be talking at once. And the small boys were everywhere, chasing one another about and getting in everyone's way.Then all was quiet for a few minutes while Farmer Green said something to the men. And as soon as he had stopped talking some of the men began to lift a sort of framework of wood into the air. When they had raised it exactly as Farmer Green wanted it other men began to pound about the foot of it with hammers. But Buster Bumblebee--though he watched everything very closely--hadn't the slightest idea what they were doing.""I don't know what you're talking about,"" he replied. ""I don't know anything about any bee. And I wish you wouldn't trouble me with your silly questions. These men are helping us to build our new barn; and I'm too busy to talk to anyone.""Buster Bumblebee was certainly disappointed. And he soon decided that Jimmy Rabbit must have been mistaken. It wasn't the raising bee, after all, that had brought all the neighbors together there. They had come to help Farmer Green with his new barn! Old dog Spot had said so. And he ought to know, if anyone did. In spite of his disappointment at not seeing the raising bee (that new kind of bee that Jimmy Rabbit had told him about) Buster Bumblebee decided that he would stay at Farmer Green's place and watch the men put up the frame of the new barn. He remembered that Jimmy had said there would be things to eat afterwards--and maybe a dance, besides.Although the barn was a big one there were so many people to help that it was hardly later than midday when the great timbers were all in place. And then the men caught up their coats and strolled back to the dooryard. The small boys had all hurried ahead of them as soon as they noticed that the women and girls were already setting generous dishes of goodies upon long tables beneath the shade of the maple trees in front of the farmhouse.But Buster Bumblebee did not find anything that really pleased him until he paused at a fat sugar-bowl. Since the sugar was sweet he couldn't help liking that, though it did seem somewhat tasteless to him after his feasts among the clover-tops.How they did eat! They began with pie. And Buster Bumblebee, flying lazily above their heads, noticed with amazement the enormous pieces that disappeared into the mouths of men, women and children. One mouthful such as they took would have fed him at least a month. And there was one boy called Bill who stowed away enough each time his fork traveled to his mouth to nourish Buster Bumblebee a whole summer."
