generated_passage|Question|Answer
"Tom Makes a Promise

As the special scout meeting adjourned, Tom Slade, Roy Blakeley, and Walter Harris lingered outside the troop room with their beloved scoutmaster, Mr. Ellsworth. Pee-wee, adjusting his belt axe, prepared for his journey home through Main Street's wilds. The church sexton, ""Dinky,"" hurried to set up a wooden railing at Matty's stationery store for the next day's event.

Mr. Ellsworth, looking at Pee-wee, chuckled, ""A little bigger than that, I'm afraid."" He advised Tom, ""Let me do your thinking, even your patriotic thinking, for now. Don't rush into anything foolish."" Tom nodded, making a promise to heed his scoutmaster's advice as they prepared for the momentous day ahead."|"['1. What were Tom, Roy, and Walter doing outside the troop room after the scout meeting adjourned?\nA) Playing games\nB) Chatting with Pee-wee\nC) Talking to Mr. Ellsworth\nD) Lurking in the shadows\nE) Planning a camping trip', ""2. Who was adjusting his belt axe and preparing to go home through Main Street's wilds?\nA) Tom\nB) Roy\nC) Walter\nD) Mr. Ellsworth\nE) Pee-wee"", '3. What was the church sexton, ""Dinky,"" hurrying to set up at Matty\'s stationery store?\nA) A bookshelf\nB) A wooden railing\nC) A display case\nD) A signboard\nE) A picnic table', ""4. What advice did Mr. Ellsworth give to Tom?\nA) Rush into everything foolishly\nB) Ignore his scoutmaster's advice\nC) Let Pee-wee do his thinking\nD) Heed his scoutmaster's advice\nE) Disregard the momentous day"", ""5. What promise did Tom make to Mr. Ellsworth?\nA) To rush into everything foolishly\nB) To ignore his scoutmaster's advice\nC) To let Pee-wee do his thinking\nD) To disregard the momentous day\nE) To heed his scoutmaster's advice"", ""6. What did Mr. Ellsworth advise Tom to let him do?\nA) Rush into everything foolishly\nB) Ignore his scoutmaster's advice\nC) Let Pee-wee do his thinking\nD) Heed his scoutmaster's advice\nE) Disregard the momentous day""]"|"['C) Talking to Mr. Ellsworth', 'E) Pee-wee', 'B) A wooden railing', ""D) Heed his scoutmaster's advice"", ""E) To heed his scoutmaster's advice"", 'C) Let Pee-wee do his thinking']"
"""President Wilson and Papa Joffre are not slackers for not enlisting in the army,"" Mr. Ellsworth explained. ""There's work for everyone, including scouts. Being a slacker means avoiding the work you should do. If a girl grows roses instead of tomatoes where she could, she's a slacker. As scouts, we have a duty outlined by officials in Washington to defend Old Glory. We must all do our part. I'll stay and keep you scouts busy to serve better here than if I left. Trust me to guide you. When the time comes to join the army, I'll make it clear. Follow Rule Seven in the Handbook. Let's all knuckle down and help defend our country."""|['1. What does Mr. Ellsworth consider being a slacker?\nA) Enlisting in the army\nB) Growing roses instead of tomatoes\nC) Following Rule Seven in the Handbook\nD) Serving as a scout\nE) Avoiding the work you should do', '2. According to Mr. Ellsworth, what duty do scouts have?\nA) Growing tomatoes\nB) Serving better in the army\nC) Following Rule Seven in the Handbook\nD) Defending Old Glory\nE) Enlisting in the army', '3. What does Mr. Ellsworth promise to do when the time comes to join the army?\nA) Enlist in the army\nB) Grow tomatoes\nC) Keep the scouts busy\nD) Guide the scouts\nE) Leave the scouts behind', '4. How does Mr. Ellsworth suggest the scouts can help defend the country?\nA) By growing roses\nB) By knuckling down\nC) By avoiding work\nD) By enlisting in the army\nE) By following Rule Seven in the Handbook', '5. What will Mr. Ellsworth do to serve better by staying with the scouts?\nA) Enlist in the army\nB) Keep the scouts busy\nC) Grow tomatoes\nD) Leave the scouts behind\nE) Avoid work', '6. What does Mr. Ellsworth ask the scouts to trust him to do?\nA) Enlist in the army\nB) Grow tomatoes\nC) Guide them\nD) Keep them busy\nE) Avoid work']|['E) Avoiding the work you should do', 'D) Defending Old Glory', 'D) Guide the scouts', 'B) By knuckling down', 'B) Keep the scouts busy', 'C) Guide them']
President Wilson was cautious about entering war, and Mr. Ellsworth advised against rushing into joining the military. He mentioned that wearing the scout khaki uniform was already a form of service. Mr. Ellsworth discouraged lying about one's age to enlist, emphasizing the importance of honesty. The scoutmaster discussed the notion of sacrificing for one's country overshadowing other faults. Tom's curiosity about moral dilemmas concerned Mr. Ellsworth. Tom's interest in the recruiting posters and orators worried Mr. Ellsworth, as he feared Tom might be swayed by the call to serve. Tom's independent thinking and unusual questions puzzled Mr. Ellsworth. Pee-wee's dedication to wearing his belt axe to scout meetings since the war began demonstrated his commitment. Tom's discontent led him to aimlessly kick a stone, reflecting his frustration and inner turmoil.|"[""1. What did Mr. Ellsworth advise against in the text passage?\nA) Rushing into joining the military\nB) Lying about one's age to enlist\nC) Wearing the scout khaki uniform\nD) Sacrificing for one's country\nE) Following recruiting posters blindly"", '2. What did Mr. Ellsworth emphasize the importance of in the text passage?\nA) Honesty\nB) Bravery\nC) Obedience\nD) Loyalty\nE) Independence', '3. What did Mr. Ellsworth fear Tom might be swayed by in the text passage?\nA) Wearing the scout khaki uniform\nB) Enlisting in the military\nC) Moral dilemmas\nD) Recruiting posters and orators\nE) Independent thinking', '4. What did Pee-wee demonstrate through wearing his belt axe to scout meetings since the war began?\nA) Bravery\nB) Commitment\nC) Obedience\nD) Loyalty\nE) Honesty', ""5. What did Tom's discontent lead him to do in the text passage?\nA) Enlist in the military\nB) Embrace moral dilemmas\nC) Aimlessly kick a stone\nD) Wear a belt axe\nE) Join scout meetings"", ""6. What did Tom's independent thinking and unusual questions do in the text passage?\nA) Confuse Mr. Ellsworth\nB) Impress Mr. Ellsworth\nC) Distract Pee-wee\nD) Encourage lying\nE) Resolve moral dilemmas""]"|['A) Rushing into joining the military', 'A) Honesty', 'D) Recruiting posters and orators', 'B) Commitment', 'C) Aimlessly kick a stone', 'A) Confuse Mr. Ellsworth']
Tom Slade, a former troublemaker turned scout, found himself in a series of comical mishaps while trying to contribute to the war effort. Despite his best efforts, his attempts at planting seeds and boring holes in sticks for leather thongs failed miserably. Feeling dissatisfied with his trivial tasks, Tom longed for a more heroic role in the war. As he wandered the streets, he passed Rockwood Place, a wealthy area that always intrigued him. Three years earlier, Tom's life had changed for the better when he was taken in by Mr. Ellsworth and befriended by Roy. Thanks to the generosity of John Temple, founder of Temple Camp, Tom had a second chance at life. Now faced with the decision of what to do after school, Tom's thoughts turned towards the war and the desire to make a more significant impact.|"[""1. What was Tom's initial reaction to his attempts at planting seeds and boring holes in sticks?\nA) He felt satisfied with his progress\nB) He was excited about the results\nC) He failed miserably\nD) He found it easy to do\nE) He decided to give up on the tasks"", '2. What did Tom long for while attempting his trivial tasks?\nA) More trivial tasks to complete\nB) A break from work\nC) A more heroic role in the war\nD) A different job\nE) A chance to relax', ""3. What area did Tom pass by as he wandered the streets?\nA) Temple Camp\nB) Mr. Ellsworth's house\nC) Rockwood Place\nD) John Temple's office\nE) Roy's neighborhood"", ""4. Who took Tom in and befriended him three years earlier?\nA) John Temple\nB) Mr. Ellsworth\nC) Roy\nD) Tom's family\nE) Temple Camp staff"", ""5. What did John Temple's generosity provide Tom with?\nA) A job at Temple Camp\nB) A chance to travel\nC) A second chance at life\nD) A scholarship to school\nE) A new house"", ""6. What was Tom's main concern as he thought about the war after school?\nA) Finding a new hobby\nB) Making more friends\nC) Making a significant impact\nD) Traveling the world\nE) Starting a business""]"|['C) He failed miserably', 'C) A more heroic role in the war', 'C) Rockwood Place', 'B) Mr. Ellsworth', 'C) A second chance at life', 'C) Making a significant impact']
Tom started working as an assistant to Mr. Burton at the Temple Camp office. Even though Tom had some shortcomings, like getting his fingers messy with carbon paper, he excelled in other areas. He knew the camp inside out, describing every cabin and all the surrounding paths. Tom's expertise shone through in every letter written by Mr. Burton. Tom lived in Barrel Alley, a place he still held dear despite its squalor. Roscoe Bent, a fashionable bank assistant, often visited the office to smoke and chat. Tom admired Roscoe's charm and ease with people, especially with Miss Ellison. Tom's admiration for Roscoe's social skills clashed with his own awkwardness. Despite his envy, Tom knew he had qualities Roscoe lacked. One day, as Tom passed by Roscoe's house, he noticed Roscoe leaving in a car with luggage, sparking Tom's curiosity.|"['1. What did Tom excel at in his job at the Temple Camp office?\nA) Typing speed\nB) Memorizing cabin details\nC) Making coffee for Mr. Burton\nD) Organizing office supplies\nE) Driving Mr. Burton around', '2. Where did Tom live, and what was his opinion of the place?\nA) Riverside, a luxurious neighborhood\nB) Mountain View, a peaceful suburb\nC) Barrel Alley, a squalid area\nD) Oakwood Lane, a historic district\nE) Pinecrest Heights, a bustling city', ""3. Who frequently visited the office to smoke and chat with Mr. Burton?\nA) Miss Ellison\nB) Tom\nC) Roscoe Bent\nD) Mr. Burton's wife\nE) The postman"", '4. What did Tom admire about Roscoe Bent?\nA) His fashion sense\nB) His cooking skills\nC) His carpentry abilities\nD) His charm and ease with people\nE) His athletic prowess', ""5. How did Tom feel about his own social skills compared to Roscoe Bent's?\nA) Confident\nB) Envious\nC) Indifferent\nD) Superior\nE) Insecure"", ""6. What sparked Tom's curiosity when he passed by Roscoe's house?\nA) A loud noise\nB) A fire\nC) Roscoe leaving in a car with luggage\nD) A lost pet\nE) A garage sale""]"|['B) Memorizing cabin details', 'C) Barrel Alley, a squalid area', 'C) Roscoe Bent', 'D) His charm and ease with people', 'B) Envious', 'C) Roscoe leaving in a car with luggage']
Tom wondered about Roscoe Bent's late-night departure with suitcases despite having to register for the selective draft the next day. Questions about the darkened house, lack of goodbyes, and quiet exit nagged at Tom, disrupting his sleep. He tried to dismiss his suspicions as ungenerous, attributing Roscoe's actions to thoughtfulness. However, a lingering joke about killing time versus killing Germans troubled Tom further. Despite wanting to confront Roscoe, he found solace in the day's promise and the pleasant spring weather. As Tom passed by Roscoe's desk the next day, his buoyant mood persisted, even though Roscoe was not there. Tom's curiosity about Roscoe's whereabouts lingered, adding an air of mystery to the day.|"[""1. Why did Tom wonder about Roscoe Bent's late-night departure with suitcases?\nA) Tom was suspicious of Roscoe's actions\nB) Roscoe had to register for the selective draft the next day\nC) Tom wanted to confront Roscoe about his departure\nD) Roscoe left without saying goodbye\nE) Tom wanted to help Roscoe carry the suitcases"", ""2. What disrupted Tom's sleep after Roscoe's late-night departure?\nA) Roscoe's lack of goodbyes\nB) A lingering joke about killing time\nC) The pleasant spring weather\nD) Tom's curiosity about Roscoe's whereabouts\nE) Tom's suspicions about Roscoe's actions"", ""3. How did Tom try to explain Roscoe's actions to himself?\nA) By attributing them to thoughtfulness\nB) By confronting Roscoe\nC) By dismissing his suspicions\nD) By making a joke about killing Germans\nE) By asking Roscoe's colleagues for information"", '4. What troubled Tom further despite trying to dismiss his suspicions?\nA) The lack of goodbyes from Roscoe\nB) The darkened house\nC) The quiet exit\nD) A lingering joke about killing Germans\nE) The pleasant spring weather', ""5. What added an air of mystery to the day for Tom?\nA) Roscoe's absence from his desk\nB) The day's promise\nC) The pleasant spring weather\nD) Tom's buoyant mood\nE) Roscoe's late-night departure"", ""6. What did Tom find solace in despite his curiosity about Roscoe's whereabouts?\nA) Roscoe's late-night departure\nB) The day's promise\nC) The lack of goodbyes\nD) The darkened house\nE) The quiet exit""]"|"['B) Roscoe had to register for the selective draft the next day', ""E) Tom's suspicions about Roscoe's actions"", 'A) By attributing them to thoughtfulness', 'D) A lingering joke about killing Germans', ""A) Roscoe's absence from his desk"", ""B) The day's promise""]"
"John Temple, the founder of Temple Camp and the bank president, sat at his lavish desk in his luxurious office. He gestured for Tom to take a seat in one of the large leather chairs, which made Tom feel uneasy due to their grandeur. ""I instructed Margaret to send you down as soon as you arrived, Tom,"" Mr. Temple mentioned as he sorted through his mail. ""General Merrill will be visiting tonight, and I need to discuss some last-minute arrangements with you. Each local organization in town has chosen a representative to form a committee to welcome the governor and the general. Your role is to assist Reverend Doctor Wade at the Community Council rooms. Don't worry, just follow the lead of others. Here's your reception committee badge. Embrace this responsibility, Tom. You'll do great. Now, off you go,"" Mr. Temple concluded, engrossed in his mail."|"[""1. What is the main purpose of the meeting between John Temple and Tom?\nA) To discuss the upcoming bank event\nB) To welcome Governor Merrill\nC) To sort through mail\nD) To plan a community council event\nE) To discuss Tom's role at the bank"", ""2. How does Tom feel about the large leather chairs in John Temple's office?\nA) Comfortable\nB) Uneasy\nC) Excited\nD) Relaxed\nE) Indifferent"", '3. What task is Tom assigned for the upcoming event?\nA) Assist Reverend Doctor Wade\nB) Sort through mail\nC) Greet General Merrill\nD) Lead the reception committee\nE) Plan the event logistics', ""4. What is the significance of the reception committee badge given to Tom?\nA) It signifies Tom's promotion\nB) It identifies Tom as a member of the committee\nC) It grants Tom special privileges\nD) It is a souvenir from the event\nE) It is a token of appreciation from Mr. Temple"", ""5. How does Mr. Temple feel about Tom's ability to handle the assigned responsibility?\nA) Confident\nB) Concerned\nC) Disappointed\nD) Indifferent\nE) Surprised"", ""6. What is Mr. Temple's demeanor towards Tom as he concludes their meeting?\nA) Stern\nB) Supportive\nC) Indifferent\nD) Dismissive\nE) Hostile""]"|['B) To welcome Governor Merrill', 'B) Uneasy', 'A) Assist Reverend Doctor Wade', 'B) It identifies Tom as a member of the committee', 'A) Confident', 'B) Supportive']
As Tom left Mr. Temple's office, he felt like he was flying. Though a bit scared, he was happier than ever before. He had just received the honor of welcoming the state governor and a famous general on behalf of the Boy Scouts. Earlier, he had a great day, even talking to Margaret Ellison, who encouraged him. Now, holding tickets for a patriotic event, he felt a strange unease, thinking of a dark figure and a late-night departure. Despite this, he remained generous, offering the tickets to a colleague. Reflecting on his past in the neighborhood below, he realized how far he had come from his troubled past. Looking out the window, he pondered the journey from his old life to his current role in welcoming dignitaries.|"['1. What did Tom receive the honor of doing on behalf of the Boy Scouts?\nA) Meeting a famous author\nB) Welcoming the state governor and a famous general\nC) Attending a movie premiere\nD) Organizing a charity event\nE) Hosting a cooking competition', '2. Who did Tom talk to earlier that encouraged him?\nA) His boss\nB) Margaret Ellison\nC) A famous actor\nD) His sibling\nE) His neighbor', ""3. What did Tom feel as he left Mr. Temple's office?\nA) Sad and disappointed\nB) Angry and frustrated\nC) Like he was flying\nD) Nervous and anxious\nE) Tired and exhausted"", '4. What did Tom feel when he thought of a dark figure and a late-night departure?\nA) Happiness and excitement\nB) Fear and unease\nC) Calm and relaxed\nD) Confusion and doubt\nE) Anger and frustration', '5. What did Tom do with the tickets for the patriotic event?\nA) Kept them for himself\nB) Threw them away\nC) Offered them to a colleague\nD) Sold them online\nE) Used them to enter a raffle', '6. What did Tom reflect on as he looked out the window?\nA) His troubled past\nB) His plans for the future\nC) His favorite childhood memories\nD) His upcoming vacation\nE) His favorite book']"|['B) Welcoming the state governor and a famous general**', 'B) Margaret Ellison**', 'C) Like he was flying**', 'B) Fear and unease**', 'C) Offered them to a colleague**', 'A) His troubled past**']
On a bright spring morning, the sunshine poured in through the window, reflecting the boy's joy. He felt triumphant surrounded by waving flags. He wished his mother could see him on stage at the patriotic event, wearing the Gold Cross of the scouts. Since she couldn't be there, he hoped Margaret would notice the badge. Trails can be tricky, like life choices. You must pick the right one, leading to triumph or trouble. Tom, a skilled scout, knew the trails around Temple Camp. He had blazed a path to a remote shack. His journey symbolized his growth from mischief to honor. As he thought of his scout journey, he saw it as a path from squalor to success. Tom reflected on his achievements as he looked at maps and photos of Temple Camp.|"['1. What did the boy wear on stage at the patriotic event?\nA) Gold Cross\nB) Silver Star\nC) Bronze Medal\nD) Platinum Ring\nE) Diamond Necklace', ""2. What did the sunshine do on the bright spring morning?\nA) Sparkled in the river\nB) Poured in through the window\nC) Disappeared behind the clouds\nD) Reflected the boy's sadness\nE) Created a rainbow"", '3. Who did the boy hope would notice his badge at the event?\nA) His father\nB) His teacher\nC) His best friend\nD) Margaret\nE) His scout leader', '4. What did Tom reflect on as he looked at maps and photos of Temple Camp?\nA) His failures\nB) His growth from mischief to honor\nC) His regrets\nD) His missed opportunities\nE) His lack of skills', '5. What did the journey to the remote shack symbolize for Tom?\nA) His love for nature\nB) His fear of the unknown\nC) His scout skills\nD) His growth from squalor to success\nE) His desire for adventure', '6. What did Tom see the trails around Temple Camp as, in relation to life choices?\nA) Easy and straightforward\nB) Similar to a maze\nC) Leading to trouble only\nD) Leading to triumph or trouble\nE) Unimportant']"|['A) Gold Cross', 'B) Poured in through the window', 'D) Margaret', 'B) His growth from mischief to honor', 'D) His growth from squalor to success', 'D) Leading to triumph or trouble']
Suddenly, a suspicion struck Tom's mind like lightning. He wondered if Roscoe Bent's interest in the hunting shack was to avoid his duty. Tom, torn between his desire to go to war and his promise, felt sick at the thought of Roscoe's plan to evade service. He knew he had to bring Roscoe back before he faced consequences. Tom realized he had to follow a different path, one that led to doing the right thing. Despite missing out on honors that awaited him that night, Tom felt a duty to bring Roscoe back for his family's sake. He decided to use his savings to travel to Catskill Landing to find Roscoe and ensure he registered for service.|"[""1. What struck Tom's mind suddenly like lightning?\nA) His desire to go to war\nB) His promise to someone\nC) Roscoe Bent's interest in the hunting shack\nD) His duty to bring Roscoe back\nE) His plan to use savings to travel to Catskill Landing"", ""2. Why did Tom feel sick at the thought of Roscoe's plan?\nA) He was missing out on honors\nB) He wanted to go to war\nC) Roscoe was evading service\nD) He had to travel to Catskill Landing\nE) He had to bring Roscoe back for his family's sake"", '3. What did Tom realize he had to do to avoid consequences?\nA) Bring Roscoe back\nB) Go to war\nC) Use his savings\nD) Travel to Catskill Landing\nE) Miss out on honors', ""4. Why did Tom feel torn between his desire to go to war and his promise?\nA) He had to miss out on honors\nB) Roscoe was evading service\nC) He felt sick\nD) He had to use his savings\nE) He had to bring Roscoe back for his family's sake"", '5. What did Tom decide to do to ensure Roscoe registered for service?\nA) Use his savings\nB) Go to war\nC) Miss out on honors\nD) Travel to Catskill Landing\nE) Avoid consequences', ""6. Despite missing out on honors, why did Tom feel a duty to bring Roscoe back?\nA) He wanted to go to war\nB) He felt sick\nC) Roscoe was evading service\nD) He had to use his savings\nE) For his family's sake""]"|"[""C) Roscoe Bent's interest in the hunting shack"", 'C) Roscoe was evading service', 'A) Bring Roscoe back', ""E) He had to bring Roscoe back for his family's sake"", 'D) Travel to Catskill Landing', ""E) For his family's sake""]"
