generated_passage|Question|Answer
"The four well-known voyagers and their guide, Miss Helen Campbell, were frequently traveling in the crimson automobile. Whether they were embarking on a trip to England with the ""Comet"" stowed away for immediate use upon arrival, or venturing across the American continent in the reliable car, or exploring Shell Island or Seven League Island, or journeying down the coast to the Sailors' Inn, their adventures were never-ending. When Nancy-Bell informed her father, Captain Brown, that she needed to forgo the spring term at High School for a more enlightening experience, the sea captain inquired where their next destination would be. Nancy's announcement of Japan sparked excitement in Captain Brown, who had sailed to Japan in his youth. The mention of High School faded from his mind as he eagerly prepared for the upcoming voyage. With the prospect of traveling to Japan looming, Nancy and her friends eagerly anticipated the journey ahead, while Captain Brown and Mrs. Brown provided their support and consent for the grand adventure."|"['1. What is the main mode of transportation used by the voyagers in the text?\nA) Train\nB) Ship\nC) Airplane\nD) Hot air balloon\nE) Automobile', ""2. What is the reason for Nancy-Bell deciding to forgo the spring term at High School?\nA) To become a sailor like her father\nB) To explore Shell Island\nC) To visit the Sailors' Inn\nD) To embark on a trip to England\nE) For a more enlightening experience"", '3. What was the reaction of Captain Brown upon hearing about the voyage to Japan?\nA) Indifference\nB) Disapproval\nC) Excitement\nD) Fear\nE) Confusion', ""4. Who is Miss Helen Campbell in relation to the voyagers?\nA) Nancy's teacher\nB) Captain Brown's wife\nC) The guide for the voyagers\nD) Nancy's friend\nE) The captain of the ship"", ""5. How did Captain Brown and Mrs. Brown feel about Nancy's upcoming journey?\nA) Displeased\nB) Anxious\nC) Supportive\nD) Indifferent\nE) Angry"", ""6. What was the initial destination that sparked excitement for the voyagers?\nA) England\nB) Shell Island\nC) Seven League Island\nD) Japan\nE) Sailors' Inn""]"|['E) Automobile', 'E) For a more enlightening experience', 'C) Excitement', 'C) The guide for the voyagers', 'C) Supportive', 'D) Japan']
"The elder maid, distinct in her blue robe, stood out among the younger, more colorful maids. Miss Campbell, in her loose footwear, expressed her concerns about Japanese customs, only to find the villa furnished in a European style. The girls explored the rooms with curiosity, noting the blend of Japanese and foreign decor. Billie argued for an ""international"" label for the furnishings. Nancy, in a letter to her mother, described Onoye, the cook's daughter, as a kind and unselfish Japanese girl. Onoye's presence charmed the visitors, making them feel like welcomed guests. The blend of cultures in the villa created an atmosphere of hospitality and curiosity among the visitors."|"['1. What stood out about the elder maid among the younger maids?\nA. Her colorful robe\nB. Her loose footwear\nC. Her concerns about Japanese customs\nD. Her European-style clothing\nE. Her blue robe', ""2. How did Miss Campbell feel about the villa's furnishings?\nA. Surprised\nB. Excited\nC. Disappointed\nD. Indifferent\nE. Confused"", '3. How did the girls react to the blend of Japanese and foreign decor in the villa?\nA. With fear\nB. With boredom\nC. With curiosity\nD. With annoyance\nE. With indifference', '4. What label did Billie suggest for the furnishings in the villa?\nA. Japanese\nB. European\nC. International\nD. Traditional\nE. Modern', '5. How did Nancy describe Onoye in her letter to her mother?\nA. Selfish and unkind\nB. Rude and impolite\nC. Kind and unselfish\nD. Generous and welcoming\nE. Strict and disciplined', ""6. How did Onoye's presence affect the visitors at the villa?\nA. Made them feel unwelcome\nB. Made them feel uncomfortable\nC. Made them feel like outsiders\nD. Made them feel like intruders\nE. Made them feel like welcomed guests""]"|['E. Her blue robe', 'A. Surprised', 'C. With curiosity', 'C. International', 'C. Kind and unselfish', 'E. Made them feel like welcomed guests']
While the girls enjoyed their tea and conversation, an old pug dog named Nedda, who was considered the grandmother of Mr. Spears by the household staff, approached them. The girls were surprised and amused by the dog's presence. Nedda seemed pleased to have some human company of her social status and wagged her tail happily. A maid came to attend to Nedda, providing her with a cushion and silk cover for her nap. As the girls laughed at the peculiar sight, Mr. Campbell arrived with two companions, a young Dutchman named Nicholas Grimm and a Japanese man named Yoritomo Ito. The girls reacted differently to the newcomers, with Nancy feeling self-conscious about her appearance, Elinor adjusting her braids, Mary blushing shyly, and Billie showing genuine interest. Yoritomo, a neat and handsome Japanese man, engaged in conversation with the girls, displaying a polite and admiring demeanor.|"[""1. What is the main reason the girls were surprised by Nedda's presence?\nA) Nedda was known for being unfriendly\nB) Nedda was considered the grandmother of Mr. Spears\nC) Nedda was a famous show dog\nD) Nedda was a stray dog\nE) Nedda was known for being aggressive"", ""2. How did Nedda react to having human company of the girls' social status?\nA) She growled at them\nB) She ignored them\nC) She wagged her tail happily\nD) She barked loudly\nE) She ran away"", '3. How did the maid attend to Nedda?\nA) Gave her a bath\nB) Gave her a treat\nC) Provided her with a cushion and silk cover for her nap\nD) Took her for a walk\nE) Scolded her', '4. How did the girls react to the arrival of Mr. Campbell and his companions?\nA) They felt scared\nB) They felt excited\nC) They felt bored\nD) They felt indifferent\nE) They reacted differently', ""5. What was Yoritomo's demeanor towards the girls?\nA) Rude and disrespectful\nB) Shy and timid\nC) Polite and admiring\nD) Loud and boisterous\nE) Indifferent"", ""6. How did the girls individually respond to Yoritomo's engagement in conversation?\nA) Nancy felt self-conscious about her appearance\nB) Elinor adjusted her braids\nC) Mary blushed shyly\nD) Billie showed genuine interest\nE) All of the above""]"|['B) Nedda was considered the grandmother of Mr. Spears', 'C) She wagged her tail happily', 'C) Provided her with a cushion and silk cover for her nap', 'E) They reacted differently', 'C) Polite and admiring', 'E) All of the above']
The garden behind the house was a stunning sight for the girls. Flowers bloomed against the tall wall enclosing the small estate, with winding paths and clusters of aged pine trees adding to its beauty. The garden was meticulously maintained, with velvety green turf and no leaf out of place. A gentle stream flowed at the foot of a slight slope, next to a stone lantern and a charming miniature bridge. Onoye, in her colorful kimono, added to the picturesque scene. The housekeeper's attempt to share more was cut short by Nancy and her Japanese companion, Yoritomo. He complimented Nancy's unique appearance, attributing it to her vibrant hair color and curls. Nancy, flattered by the attention, reciprocated by praising the charm of the Japanese girls, particularly their maid, Onoye.|"['1. What was the garden behind the house like according to the passage?\nA) Overgrown and unkempt\nB) Enclosed by a tall wall with blooming flowers, aged pine trees, and winding paths\nC) Dry and barren with no vegetation\nD) Filled with concrete structures and artificial plants\nE) Neglected with dead plants and litter scattered around', '2. How was the garden meticulously maintained?\nA) With overgrown bushes and weeds everywhere\nB) With velvety green turf and no leaf out of place\nC) With broken fences and damaged pathways\nD) With wild animals roaming freely\nE) With stagnant water and mud puddles', '3. Who added to the picturesque scene in the garden?\nA) Nancy\nB) Yoritomo\nC) The housekeeper\nD) Onoye\nE) A group of tourists', ""4. How did Yoritomo compliment Nancy's appearance?\nA) He criticized her unique appearance\nB) He ignored her completely\nC) He attributed it to her vibrant hair color and curls\nD) He made fun of her clothing\nE) He asked her to change her outfit"", '5. How did Nancy reciprocate the attention she received from Yoritomo?\nA) By leaving abruptly\nB) By ignoring him\nC) By criticizing the charm of the Japanese girls\nD) By praising the charm of the Japanese girls, especially Onoye\nE) By complaining about the garden', ""6. Why was the housekeeper's attempt to share more cut short?\nA) Because Nancy and Yoritomo left abruptly\nB) Because the garden was too crowded\nC) Because the housekeeper lost her voice\nD) Because Nancy and Yoritomo interrupted\nE) Because it started raining heavily""]"|['B) Enclosed by a tall wall with blooming flowers, aged pine trees, and winding paths', 'B) With velvety green turf and no leaf out of place', 'D) Onoye', 'C) He attributed it to her vibrant hair color and curls', 'D) By praising the charm of the Japanese girls, especially Onoye', 'D) Because Nancy and Yoritomo interrupted']
As the American dinner hour approached, the man glanced at his watch and suggested meeting by the bridge the next day. Standing near blooming azaleas under the silver crescent moon, Nancy felt a bit out of place next to the intense young Japanese man. Reflecting on her recent transition to adulthood, Nancy felt a mix of fear and curiosity about their encounter. She decided not to share the experience with her friend Billie. Later, as they prepared to leave, Nancy's cousin joked about being pulled in a carriage by a horse. Concerned about the language barrier in Japan, Nancy's relatives decided it was safer for them to travel by 'rikshas due to some locals' resistance to foreign customs and technology.|"['1. What did the man suggest doing the next day?\nA) Meeting by the bridge\nB) Going to a restaurant\nC) Taking a boat ride\nD) Visiting a museum\nE) Hiking in the mountains', '2. How did Nancy feel standing next to the young Japanese man?\nA) Excited\nB) Comfortable\nC) Out of place\nD) Relaxed\nE) Confident', '3. What emotions did Nancy feel about her encounter with the young Japanese man?\nA) Joy and excitement\nB) Fear and curiosity\nC) Anger and frustration\nD) Sadness and disappointment\nE) Surprise and shock', ""4. Why did Nancy decide not to share the experience with her friend Billie?\nA) Billie was not interested\nB) Nancy wanted to keep it a secret\nC) Nancy was embarrassed\nD) Nancy thought Billie wouldn't understand\nE) Billie was out of town"", ""5. What mode of transportation did Nancy's relatives choose in Japan due to concerns about the language barrier?\nA) Car\nB) Bicycle\nC) Horse carriage\nD) Rikshas\nE) Walking"", ""6. Why did Nancy's relatives opt for rikshas in Japan?\nA) They were cheaper than other options\nB) They wanted to experience local customs\nC) Some locals resisted foreign customs and technology\nD) They were faster than cars\nE) They were more comfortable than walking""]"|"['A) Meeting by the bridge', 'C) Out of place', 'B) Fear and curiosity', ""D) Nancy thought Billie wouldn't understand"", 'D) Rikshas', 'C) Some locals resisted foreign customs and technology']"
Miss Campbell expressed her desire for a silk robe and promptly instructed her servant to take her to a silk shop in Tokyo. The city was described as exceptionally beautiful during that season, adorned with lush gardens, palm trees, pines, willow trees, wisteria arbors, and blooming azalea bushes. The love for flowers was evident in every corner, even in humble cottages with small gardens. Mary observed the hard work of Japanese women, noting a fruit and vegetable vendor with a blue tunic and a woman carrying a heavy load. Elinor remarked on the labor of women, highlighting a scene with women pushing a cart filled with charcoal. Despite the hard work, the vibrant streets of Tokyo captivated the visitors as they explored shops filled with colorful silk materials, guided by an attentive clerk.|['1. What did Miss Campbell express a desire for?\nA) Cotton robe\nB) Wool robe\nC) Silk robe\nD) Velvet robe\nE) Linen robe', '2. Where did Miss Campbell instruct her servant to take her?\nA) Cotton shop\nB) Wool shop\nC) Silk shop\nD) Velvet shop\nE) Linen shop', '3. What were the streets of Tokyo described as?\nA) Dull\nB) Crowded\nC) Drab\nD) Vibrant\nE) Noisy', '4. What was evident in every corner of Tokyo?\nA) Love for animals\nB) Love for books\nC) Love for music\nD) Love for flowers\nE) Love for art', '5. What did Mary observe about the hard work of Japanese women?\nA) Selling jewelry\nB) Selling clothes\nC) Selling fruits and vegetables\nD) Selling electronics\nE) Selling furniture', '6. Who remarked on the labor of women pushing a cart filled with charcoal?\nA) Miss Campbell\nB) Mary\nC) Elinor\nD) The servant\nE) The clerk']|['C) Silk robe', 'C) Silk shop', 'D) Vibrant', 'D) Love for flowers', 'C) Selling fruits and vegetables', 'C) Elinor']
The clerk smiled politely as they rode away in 'rikshas, visiting many Tokyo shops like a vibrant bazaar. Komatsu guided them through the colorful city until dark clouds loomed. Racing back, they were caught in a downpour. Seeking refuge, they entered a Japanese house where they were welcomed by servants with umbrellas. A silent tea party ensued, showcasing the exquisite manners of the Japanese hostesses. Amidst the storm, Yoritomo Ito unexpectedly appeared, warmly greeting them. A toddler in a kimono captivated the visitors, creating a heartwarming moment. Meanwhile, Komatsu and O'Haru arrived with rain gear, ensuring the guests' comfort.|"[""1. What did the clerk and the group ride in while visiting Tokyo shops?\nA) Bicycles\nB) Cars\nC) 'Rikshas\nD) Trains\nE) Boats"", ""2. Who guided the group through the colorful city of Tokyo?\nA) Yoritomo Ito\nB) O'Haru\nC) Servants\nD) Komatsu\nE) The clerk"", '3. What unexpected event occurred while the group was racing back to escape the downpour?\nA) A rainbow appeared\nB) A tea party started\nC) Yoritomo Ito greeted them\nD) The sun came out\nE) A parade passed by', '4. How did the group seek refuge from the downpour?\nA) They entered a museum\nB) They went to a movie theater\nC) They found a Japanese house\nD) They hid under a bridge\nE) They climbed a tree', ""5. Who unexpectedly appeared during the silent tea party?\nA) The clerk\nB) A toddler in a kimono\nC) O'Haru\nD) Servants\nE) Yoritomo Ito"", ""6. How did Komatsu and O'Haru ensure the guests' comfort during the downpour?\nA) By providing hot tea\nB) By playing music\nC) By bringing rain gear\nD) By cooking a meal\nE) By singing a song""]"|"[""C) 'Rikshas"", 'D) Komatsu', 'C) Yoritomo Ito greeted them', 'C) They found a Japanese house', 'E) Yoritomo Ito', 'C) By bringing rain gear']"
Miss Campbell expressed her gratitude to O'Haru, the housekeeper, for her dedication, but O'Haru seemed more focused on observing the room and its occupants. While the guests were being assisted with their rain gear, Mme. Ito took care of their hats. Nancy blushed at the attention from the handsome and poised young Japanese man. Suddenly, O'Haru knelt before little Kenkyo, offering a colorful toy before leaving the house. The rain continued for days, causing a sense of homesickness among the Americans, except for Mr. Campbell, who was unfazed. Miss Campbell fell ill with rheumatism, blaming it on sitting on the floor at Mme. Ito's house. Mary started a diary, Billie taught English to Onoye, learning about her hardships. O'Haru had to work after her husband's death, and Onoye's brother died in a battle, leaving their family in dire straits.|"[""1. What did O'Haru do before leaving the house?\nA) Assisted the guests with their rain gear\nB) Took care of the guests' hats\nC) Blushed at the attention from a young man\nD) Offered a colorful toy to little Kenkyo\nE) Fell ill with rheumatism"", ""2. Who taught English to Onoye?\nA) Miss Campbell\nB) Mme. Ito\nC) Nancy\nD) Billie\nE) O'Haru"", ""3. Why did Miss Campbell fall ill with rheumatism?\nA) Due to the rain continuing for days\nB) Blaming it on sitting on the floor at Mme. Ito's house\nC) After her husband's death\nD) Observing the room and its occupants\nE) Teaching English to Onoye"", ""4. What caused a sense of homesickness among the Americans?\nA) O'Haru's focus on observing the room\nB) Miss Campbell's gratitude towards O'Haru\nC) The rain continuing for days\nD) Mme. Ito taking care of the guests' hats\nE) Mr. Campbell being unfazed"", ""5. Who expressed gratitude to O'Haru?\nA) Billie\nB) Mme. Ito\nC) Nancy\nD) Miss Campbell\nE) Kenkyo"", ""6. What did O'Haru have to do after her husband's death?\nA) Teach English to Onoye\nB) Fall ill with rheumatism\nC) Work\nD) Offer a colorful toy to little Kenkyo\nE) Blush at the attention from a young man""]"|"['D) Offered a colorful toy to little Kenkyo', 'D) Billie', ""B) Blaming it on sitting on the floor at Mme. Ito's house"", 'C) The rain continuing for days', 'D) Miss Campbell', 'C) Work']"
At the end of the sad tale, Onoye smiled politely, a gesture ingrained in Japanese etiquette even when discussing personal misfortunes. Billie empathized, suggesting Onoye should pursue a trade instead of domestic work due to her cleverness. Plans were made for a lively dinner with guests, prompting a flurry of activity in the household. The kitchen buzzed with preparation, dresses were aired out, and flowers were brought in. Amidst the organized chaos, silence reigned, creating an eerie yet efficient atmosphere. Nancy, intrigued, ventured to a garden path, shielded by a blue silk umbrella, admiring the beauty of the rain-kissed garden. The scent of wild roses and plum blossoms filled the air, adding to the enchanting ambiance of Japan. Despite her slight apprehension, Nancy pressed on, determined to explore the secluded bridge, captivated by the magical surroundings.|['1. What gesture did Onoye make at the end of the sad tale?\nA) Cried uncontrollably\nB) Laughed loudly\nC) Smiled politely\nD) Frowned angrily\nE) Yelled in frustration', '2. Why did Billie suggest Onoye pursue a trade instead of domestic work?\nA) Due to her laziness\nB) Because she lacked intelligence\nC) Because of her cleverness\nD) To avoid hard work\nE) To follow tradition', '3. What prompted a flurry of activity in the household?\nA) Plans for a quiet evening\nB) Sudden power outage\nC) Arrival of unexpected guests\nD) A thunderstorm\nE) A request for silence', '4. What filled the air, adding to the enchanting ambiance of Japan?\nA) Smoke from the kitchen\nB) Scent of wild roses and plum blossoms\nC) Noise from the bustling city\nD) Aroma of freshly baked bread\nE) Smell of burning incense', '5. What shielded Nancy as she ventured to a garden path?\nA) A red silk umbrella\nB) A green silk umbrella\nC) A blue silk umbrella\nD) A transparent umbrella\nE) No umbrella', '6. What captivated Nancy as she explored the secluded bridge?\nA) Noise from the city\nB) Sudden rainstorm\nC) Magical surroundings\nD) Darkness of the night\nE) A strong wind']|['C) Smiled politely', 'C) Because of her cleverness', 'C) Arrival of unexpected guests', 'B) Scent of wild roses and plum blossoms', 'C) A blue silk umbrella', 'C) Magical surroundings']
Nancy took a leisurely stroll down the path, crossing the bridge and then turning back without a care in the world. She noticed a beautiful tea rose on the rail of the bridge and decided to stick it on her raincoat. As she looked around, she felt like she was being watched, but she was sure she was alone. Suddenly, she saw a tall woman in European attire with a hint of Japanese features. The woman engaged Nancy in conversation, revealing details about herself and the household. After a brief interaction, the woman bid Nancy farewell, leaving her with a sense of intrigue. Nancy hurried back to the house, where a delightful dinner awaited with Nicholas, Yoritomo, Reginald, and Mr. Buxton. The table was adorned with apple blossoms, creating a lovely atmosphere for the evening.|['1. What did Nancy notice on the rail of the bridge?\nA) A daisy\nB) A tea rose\nC) A tulip\nD) A sunflower\nE) A daffodil', '2. How did Nancy feel while walking down the path?\nA) Anxious\nB) Watchful\nC) Intrigued\nD) Carefree\nE) Worried', '3. Who did Nancy feel like was watching her while she was walking?\nA) A tall man\nB) A young child\nC) A tall woman\nD) A dog\nE) A bird', '4. What did the woman Nancy encountered on the bridge look like?\nA) European attire with Japanese features\nB) Indian attire with Chinese features\nC) African attire with Russian features\nD) American attire with Korean features\nE) Australian attire with Brazilian features', '5. What did the table at the house where Nancy returned have?\nA) Cherry blossoms\nB) Orange blossoms\nC) Apple blossoms\nD) Lily blossoms\nE) Rose blossoms', '6. How did Nancy feel after the woman bid her farewell?\nA) Annoyed\nB) Excited\nC) Intrigued\nD) Relieved\nE) Angry']|['B) A tea rose', 'D) Carefree', 'C) A tall woman', 'A) European attire with Japanese features', 'C) Apple blossoms', 'C) Intrigued']
"In the house Mr. Campbell rented for the summer, the design was intricate with many rooms and a mix of Japanese and European styles. A broad hall ran through the center, intersected by another hall at the back, known as ""the passage."" This divided the living and servant areas. The library, the coziest room, had a large fireplace, walls lined with books, and a beautiful Japanese print. Curtains in old rose color adorned the windows, and an Oriental rug covered the floor. The room had low, comfy chairs, tables with shaded lamps, and a warm ambiance. Miss Campbell and Mr. Campbell discussed the importance of privacy to avoid unwanted attention. Meanwhile, Nancy imagined fame but preferred privacy, understanding the downsides of public scrutiny."|"['1. What was the design of the house Mr. Campbell rented for the summer?\nA) Simple and modern\nB) Intricate with Japanese and European styles\nC) Rustic and traditional\nD) Minimalistic and Scandinavian\nE) Colorful and eclectic', '2. What divided the living and servant areas in the house?\nA) A garden\nB) A swimming pool\nC) The library\nD) The broad hall\nE) ""The passage""', '3. Which room in the house was described as the coziest?\nA) The kitchen\nB) The bedroom\nC) The living room\nD) The library\nE) The bathroom', '4. What adorned the windows in the library?\nA) Blinds\nB) Shutters\nC) Curtains in old rose color\nD) Drapes in blue color\nE) No window coverings', '5. What did Nancy imagine but prefer in terms of her privacy?\nA) Crowds and attention\nB) Solitude and isolation\nC) Fame but preferred privacy\nD) Public scrutiny\nE) Unwanted attention', '6. What did Miss Campbell and Mr. Campbell discuss regarding privacy?\nA) The importance of public scrutiny\nB) The downsides of privacy\nC) The benefits of unwanted attention\nD) The need for solitude and isolation\nE) The importance of privacy to avoid unwanted attention']"|"['B) Intricate with Japanese and European styles', 'E) ""The passage""', 'D) The library', 'C) Curtains in old rose color', 'C) Fame but preferred privacy', 'E) The importance of privacy to avoid unwanted attention']"
