generated_passage|Question|Answer
A new book has been written to share the stories of the friends of the Five Little Peppers. These friends were important to the Pepper family, and their adventures were cherished by all. Phronsie, the youngest Pepper, was especially curious about her friend Rachel. The author, Margaret Sidney, promised to write down all these tales one day. The bond between the Five Little Peppers and their friends was strong and true. In the story, a girl named Perlice interacts with Phronsie through a gate, pretending to be a mother to a doll. Phronsie's innocence and kindness touch Perlice, who eventually reveals her true self and returns the doll to Phronsie, ending the playful charade.|"[""1. What is the main focus of the new book mentioned in the text?\nA) Phronsie's adventures\nB) The Pepper family's secrets\nC) Stories of the Five Little Peppers' friends\nD) Margaret Sidney's childhood memories\nE) Perlice's mischievous acts"", ""2. Why was Phronsie curious about her friend Rachel according to the passage?\nA) Rachel had a magical secret\nB) Rachel was a skilled storyteller\nC) Rachel was a mysterious character\nD) Rachel was Phronsie's best friend\nE) Rachel had a special bond with the Pepper family"", '3. What was the relationship between Phronsie and Perlice in the story?\nA) Siblings\nB) Cousins\nC) Friends\nD) Enemies\nE) Strangers', '4. How does Perlice initially interact with Phronsie in the text?\nA) Through a gate\nB) Through a secret code\nC) Through a letter\nD) Through a phone call\nE) Through a magic spell', '5. What does Perlice pretend to be when interacting with Phronsie?\nA) A teacher\nB) A doctor\nC) A mother to a doll\nD) A fairy godmother\nE) A princess', '6. How does the interaction between Phronsie and Perlice end in the story?\nA) With a fight\nB) With a hug\nC) With a secret handshake\nD) With a promise\nE) With Perlice revealing her true self and returning the doll to Phronsie']"|"[""C) Stories of the Five Little Peppers' friends"", 'E) Rachel had a special bond with the Pepper family', 'C) Friends', 'A) Through a gate', 'C) A mother to a doll', 'E) With Perlice revealing her true self and returning the doll to Phronsie']"
"Phronsie hurried to the doll under the tree, gently patting her. A strange noise interrupted her, and she saw another girl. ""I must go back,"" Phronsie whispered, trying to comfort her. The other girl snapped, ""You're green as the grass."" Phronsie insisted she saw tears and offered her doll. The girl ran away, but Phronsie pleaded to play. They had the path to themselves, and Phronsie chased after the girl to rescue her doll. The girl danced off, and Phronsie, in distress, followed. The girl wiped the doll's tears and declared Phronsie her sister to protect her. She led Phronsie to her home, relieved to be there. Phronsie collapsed on the floor, exhausted. The girl admired her home and welcomed Phronsie."|['1. What did Phronsie do when she saw the doll under the tree?\nA) She ran away\nB) She gently patted the doll\nC) She ignored the doll\nD) She scolded the doll\nE) She kicked the doll', '2. How did the other girl react when Phronsie offered her the doll?\nA) She accepted the doll\nB) She ran away\nC) She hugged Phronsie\nD) She laughed at Phronsie\nE) She cried', '3. Why did Phronsie chase after the girl?\nA) To scold her\nB) To rescue her doll\nC) To steal the doll\nD) To play a prank\nE) To make fun of her', '4. How did the girl react when Phronsie collapsed on the floor?\nA) She laughed at Phronsie\nB) She scolded Phronsie\nC) She welcomed Phronsie\nD) She ignored Phronsie\nE) She ran away', '5. What did the girl declare Phronsie to be?\nA) Her enemy\nB) Her cousin\nC) Her sister\nD) Her teacher\nE) Her rival', '6. How did Phronsie feel when the girl declared her as her sister?\nA) Happy\nB) Angry\nC) Sad\nD) Confused\nE) Indifferent']|['B) She gently patted the doll', 'B) She ran away', 'B) To rescue her doll', 'C) She welcomed Phronsie', 'C) Her sister', 'A) Happy']
"""You needn't try,"" said the girl, slamming the door. ""You can't praise it enough,"" she laughed sarcastically, the sound piercing through the broken window. ""You look tired,"" she added, dragging a chair to block the door. ""We're alone now, you can rest.""""Did you think I didn't know what was proper?"" she scoffed, tossing her head. ""I'll have tea before you leave. Look at my silver spoons,"" she said excitedly, placing them on the rickety table. ""I'm a lady, a swell one."" She then rearranged the table, moving it to the center of the room. She set out a peculiar tea with cold potatoes, moldy bread, and uncooked vegetables. ""These are the flowers,"" she gestured. ""Now it's ready, except for the chocolate,"" she declared, filling a tin coffeepot. ""I'm the beautiful lady from your house,"" she said, placing her doll at the table. ""Will you have some chocolate?"" she asked with a smile."|"['1. What is the girl\'s tone when she says, ""You can\'t praise it enough""?\nA) Angry\nB) Sarcastic\nC) Happy\nD) Sad\nE) Excited', '2. What does the girl do after saying, ""You look tired""?\nA) Offers a chair\nB) Leaves the room\nC) Opens a window\nD) Serves tea\nE) Starts cleaning', '3. How does the girl feel about being alone with the other person?\nA) Scared\nB) Worried\nC) Relieved\nD) Anxious\nE) Content', '4. What does the girl mean when she says, ""Did you think I didn\'t know what was proper?""\nA) She doesn\'t care about manners\nB) She is questioning the other person\'s behavior\nC) She is praising the other person\nD) She is apologizing\nE) She is confused', '5. How does the girl describe herself when she says, ""I\'m a lady, a swell one""?\nA) Modest\nB) Arrogant\nC) Shy\nD) Timid\nE) Humble', '6. What does the girl offer to the other person at the end of the passage?\nA) Tea\nB) Chocolate\nC) Coffee\nD) Flowers\nE) Silver spoons']"|"['B) Sarcastic', 'A) Offers a chair', 'E) Content', ""B) She is questioning the other person's behavior"", 'B) Arrogant', 'B) Chocolate']"
The girl eagerly offered Lady Phronsie some chocolate and water during their unexpected tea time. As they chatted, an old woman burst in, unhappy about the situation. The girl, known as Rag, quickly hid Phronsie and her doll from view. Despite the chaos, Rag managed to escape with Phronsie, ensuring her safety. Once back at Phronsie's home, Rag reminded her not to tell anyone about their adventure. With a quick laugh and a promise, Rag hurried off, leaving Phronsie and her doll safely at home.|"['1. What did the girl offer Lady Phronsie during their unexpected tea time?\nA) Cookies\nB) Chocolate\nC) Tea\nD) Lemonade\nE) Sandwiches', '2. How did Rag react when the old woman burst in during their chat?\nA) She ignored the old woman\nB) She asked the old woman to join them\nC) She quickly hid Phronsie and her doll\nD) She scolded the old woman\nE) She left the room', ""3. What did Rag do to ensure Phronsie's safety during the chaos?\nA) Called the police\nB) Escorted Phronsie out of the house\nC) Hid Phronsie and her doll from view\nD) Left Phronsie alone\nE) Joined the chaos"", '4. What did Rag remind Phronsie once they were back at her home?\nA) To keep their adventure a secret\nB) To tell everyone about their adventure\nC) To forget about the adventure\nD) To invite the old woman over\nE) To share the chocolate with others', '5. How did Rag leave Phronsie and her doll once they were safely at home?\nA) With a stern warning\nB) With a promise to return\nC) With a quick laugh and a promise\nD) With a scolding\nE) With a gift', ""6. What was the outcome of Rag's actions in the story?\nA) Phronsie got lost\nB) Phronsie was kidnapped\nC) Phronsie was kept safe\nD) Phronsie got in trouble\nE) Phronsie lost her doll""]"|['B) Chocolate', 'C) She quickly hid Phronsie and her doll', 'C) Hid Phronsie and her doll from view', 'A) To keep their adventure a secret', 'C) With a quick laugh and a promise', 'C) Phronsie was kept safe']
Phronsie, with her yellow hair slipping over her cheek, fell asleep in the grass, exhausted from the garden party. Polly found her and, with Jasper's help, carried her home. Mother Fisher, calm and collected, took care of Phronsie, ensuring she rested. Phronsie woke up hungry and was promptly served a tray of food by Sarah. Mr. King, relieved to see her awake, doted on her, making sure she had everything she needed. Phronsie, focused on a glass of milk, enjoyed a feast surrounded by her loving family.|['1. What did Phronsie do at the garden party that left her exhausted?\nA) Played tag with Jasper\nB) Helped Polly with the decorations\nC) Danced with Mr. King\nD) Ate too much cake\nE) Fell asleep in the grass', '2. Who found Phronsie sleeping in the grass?\nA) Mother Fisher\nB) Sarah\nC) Jasper\nD) Polly\nE) Mr. King', '3. How did Phronsie get carried home from the garden party?\nA) By a horse-drawn carriage\nB) By Jasper and Polly\nC) By Mr. King\nD) By Sarah and Mother Fisher\nE) By a group of friends', '4. Who took care of Phronsie when she woke up at home?\nA) Jasper\nB) Sarah\nC) Mother Fisher\nD) Mr. King\nE) Polly', '5. What did Phronsie enjoy surrounded by her loving family?\nA) A new toy\nB) A book to read\nC) A glass of milk\nD) A movie\nE) A game of hide and seek', '6. How did Mr. King react when he saw Phronsie awake?\nA) He scolded her for sleeping too long\nB) He ignored her and went about his business\nC) He doted on her and made sure she had everything she needed\nD) He asked her to go back to sleep\nE) He left the room immediately']|['E) Fell asleep in the grass', 'D) Polly', 'B) By Jasper and Polly', 'C) Mother Fisher', 'C) A glass of milk', 'C) He doted on her and made sure she had everything she needed']
"""We'll pretend it's time for a tea party at five o'clock,"" said Mr. King, trying to make Phronsie smile. Phronsie looked at him, then buried her face in his coat and cried. ""There, there!"" Mr. King stood up, pacing and comforting her. ""Don't cry, dear."" He then pointed out Phronsie's mother, ""Look at your mother, Phronsie; you're upsetting her."" ""I'm sorry, Mamsie,"" Phronsie said, reaching for some toast. Mr. King sat down with her on his lap, and Phronsie ate the toast with a smile. Everyone laughed and cheered up, and Phronsie asked Polly to hold her. They talked about plans for a garden party, and everyone got excited. David joined in, and they all chattered happily. Phronsie sat on the stairs, holding her doll, Clorinda, close. Polly shared an invitation with Phronsie to work on fancy things for a fair, and they hugged tightly."""|['1. What did Mr. King do to try to make Phronsie smile?\nA) Offered her candy\nB) Suggested having a tea party\nC) Gave her a new toy\nD) Sang her a song\nE) Took her outside to play', '2. How did Phronsie react when Mr. King tried to comfort her?\nA) She laughed and cheered up\nB) She buried her face in his coat and cried\nC) She ran away from him\nD) She asked for some toast\nE) She hugged Polly tightly', '3. Who did Mr. King point out to Phronsie to try to stop her from crying?\nA) Her doll, Clorinda\nB) Her father\nC) Her mother\nD) Her brother, David\nE) Her friend, Polly', '4. What did Phronsie do after apologizing to her mother?\nA) Ate some toast with a smile\nB) Ran outside to play\nC) Asked for a new doll\nD) Started crying louder\nE) Hugged Mr. King tightly', '5. What did Polly share with Phronsie during their conversation?\nA) A secret recipe\nB) An invitation to a party\nC) A new game to play\nD) A book to read\nE) A toy to play with', '6. How did everyone feel after Phronsie and Polly talked about plans for a garden party?\nA) Sad and upset\nB) Angry and frustrated\nC) Laughed and cheered up\nD) Bored and uninterested\nE) Confused and worried']|['B) Suggested having a tea party', 'B) She buried her face in his coat and cried', 'C) Her mother', 'A) Ate some toast with a smile', 'B) An invitation to a party', 'C) Laughed and cheered up']
Phronsie asked Polly if she could join them when they worked on their bags. She was thrilled at the thought of having her own silk bag for her work, just like the older girls. Polly, however, had used her pink ribbon for a sachet case. Despite this, she promised to find another ribbon for Phronsie's bag. Excited, they decided to make the bag together. The news of the fair for the poor children's week had everyone energized. Clem came looking for Polly, seeking help with a sofa-pillow. Polly was surprised to see her and found Clem had outsmarted Alexia by seeking her help first. The room was filled with excitement as they sorted through ribbons.|"['1. What did Phronsie ask Polly about?\nA) Making a silk bag\nB) Making a sachet case\nC) Helping with a sofa-pillow\nD) Finding a ribbon\nE) Sorting through ribbons', '2. What did Polly use her pink ribbon for?\nA) A silk bag\nB) A sachet case\nC) A sofa-pillow\nD) A fair for poor children\nE) Sorting through ribbons', '3. How did Phronsie feel about having her own silk bag?\nA) Anxious\nB) Indifferent\nC) Thrilled\nD) Confused\nE) Frustrated', ""4. Why did Polly promise to find another ribbon for Phronsie's bag?\nA) She lost the pink ribbon\nB) Phronsie insisted on it\nC) Phronsie needed a ribbon\nD) She wanted to outsmart Alexia\nE) She was bored"", ""5. What news had everyone energized?\nA) A silk bag for Phronsie\nB) A sachet case for Polly\nC) A sofa-pillow for Clem\nD) The fair for poor children's week\nE) Sorting through ribbons"", ""6. How did Clem outsmart Alexia?\nA) By seeking Polly's help first\nB) By finding the best ribbons\nC) By finishing the sofa-pillow first\nD) By making a silk bag\nE) By ignoring Phronsie's request""]"|"['A) Making a silk bag', 'B) A sachet case', 'C) Thrilled', 'C) Phronsie needed a ribbon', ""D) The fair for poor children's week"", ""A) By seeking Polly's help first""]"
"Polly interrupted, ""Phronsie needs a silk bag like us for Miss Mary's this afternoon."" Clem, frustrated with her project, gave it away to be finished for Christmas. She then declared her plan to make an embroidered handkerchief case. Polly objected, fearing it would be like hers. Clem defended her idea, causing Polly to accuse her of being stingy. Clem stormed off, withdrawing her invitation to go shopping."|"['1. What did Clem give away to be finished for Christmas?\nA) Handkerchief case\nB) Silk bag\nC) Embroidered handkerchief\nD) Project\nE) Invitation', ""2. Why did Polly object to Clem's plan of making an embroidered handkerchief case?\nA) She wanted to make it herself\nB) She thought it would be like hers\nC) Clem didn't have the skills for it\nD) Phronsie needed it urgently\nE) She was stingy"", '3. What did Clem accuse Polly of when defending her idea?\nA) Being ungrateful\nB) Being stingy\nC) Being selfish\nD) Being rude\nE) Being jealous', '4. How did Clem react when Polly accused her of being stingy?\nA) She apologized\nB) She agreed\nC) She defended her idea\nD) She ignored Polly\nE) She stormed off', '5. What did Clem do after storming off?\nA) Finished the handkerchief case\nB) Went shopping alone\nC) Invited Polly again\nD) Gave away another project\nE) Withdrew her invitation', ""6. What was the reason for Phronsie needing a silk bag?\nA) For a party\nB) For a wedding\nC) For Miss Mary's this afternoon\nD) For a school event\nE) For a picnic""]"|"['D) Project', 'B) She thought it would be like hers', 'B) Being stingy', 'E) She stormed off', 'E) Withdrew her invitation', ""C) For Miss Mary's this afternoon""]"
Phronsie was upset, her tears escaping despite her efforts. Clem was upset about a handkerchief case, thinking Jasper had drawn the flowers on purpose. Polly, trying to help, accidentally mentioned Mamsie. Worried, Polly rushed to find Clem, only to discover she had gone to Polly's house. Mrs. Forsythe explained that Clem was discouraged about her work for the fair but had decided to try again. Relieved, Polly realized Clem had gone to buy materials for a new project. Mrs. Forsythe was glad Clem was trying again and appreciated Polly's support. Clem needed encouragement and company to stay positive.|"[""1. What upset Phronsie in the text passage?\nA) A missing handkerchief\nB) Clem's discouragement\nC) Mention of Mamsie\nD) Jasper's actions\nE) Polly's absence"", ""2. Why was Clem upset in the text passage?\nA) Phronsie's tears\nB) Jasper's flowers\nC) Polly's rush\nD) Mrs. Forsythe's explanation\nE) Clem's work for the fair"", '3. Who did Polly rush to find in the text passage?\nA) Phronsie\nB) Jasper\nC) Clem\nD) Mrs. Forsythe\nE) Mamsie', ""4. What was Clem discouraged about in the text passage?\nA) Drawing flowers\nB) Phronsie's tears\nC) Polly's help\nD) Her work for the fair\nE) Mrs. Forsythe's support"", '5. What did Clem decide to do despite her discouragement in the text passage?\nA) Buy materials for a new project\nB) Give up on the fair\nC) Leave town\nD) Confront Jasper\nE) Avoid Polly', ""6. What did Mrs. Forsythe appreciate in the text passage?\nA) Clem's absence\nB) Jasper's actions\nC) Polly's rush\nD) Clem's decision to try again\nE) Phronsie's tears""]"|"['C) Mention of Mamsie', ""B) Jasper's flowers"", 'C) Clem', 'D) Her work for the fair', 'A) Buy materials for a new project', ""D) Clem's decision to try again""]"
Polly, in a rush, dashed home to her sister Clem, who was upset. Without hesitation, Polly comforted her, realizing they could make a valuable set of items to sell. Excitedly, she proposed they go downtown to get materials for the project. Clem, now eager, agreed. Phronsie, Polly's little sister, saw them chatting happily and ran to join. Inspired by Polly's enthusiasm, they set off to Miss Mary's, with Phronsie proudly carrying her new bag. Jasper accompanied them briefly, before heading to meet friends to write letters. Polly wished him luck, and they continued their journey, eager for a fun afternoon with Miss Mary and their friends.|"['1. What did Polly propose to do with her sister Clem?\nA) Go downtown to get materials for a project\nB) Go to the park for a picnic\nC) Watch a movie at home\nD) Go shopping for clothes\nE) Stay at home and read books', '2. Who ran to join Polly and Clem when they were chatting happily?\nA) Jasper\nB) Phronsie\nC) Miss Mary\nD) Clem\nE) Polly', '3. Where did Jasper head off to after briefly accompanying Polly, Clem, and Phronsie?\nA) To the library\nB) To meet friends to write letters\nC) To the park for a walk\nD) To the grocery store\nE) To the movies', '4. How did Polly feel about Jasper heading off to meet his friends?\nA) Angry\nB) Excited\nC) Disappointed\nD) Indifferent\nE) Sad', ""5. What was Phronsie proudly carrying as they set off to Miss Mary's?\nA) A new toy\nB) Her school bag\nC) Her lunch\nD) Her new bag\nE) A book"", '6. What did Polly and Clem realize they could make to sell?\nA) Paintings\nB) Jewelry\nC) Food\nD) Items for a project\nE) Clothes']"|['A) Go downtown to get materials for a project', 'B) Phronsie', 'B) To meet friends to write letters', 'B) Excited', 'D) Her new bag', 'D) Items for a project']
