generated_passage|Question|Answer
On a chilly morning just before Christmas, the bustling school at Chilcombe Hall was already wide awake. Lamps flickered in the hallways, breakfast was being prepared, and the gardener, Jones, along with his son, was loading bags onto a waiting cart. Miss Walters, anticipating holiday travel chaos, planned to send the students off early to avoid train congestion. The pupils, excited to kickstart their break, enjoyed the relaxed rules, giggling and chatting freely. Despite not being scheduled for the first departures, Lilias, Dulcie, Gowan, and Bertha were up and ready ahead of time. They gathered in the dining hall, buzzing with energy and envy over those leaving on the early trains. Gowan, disappointed about her later departure time, shared her frustration while the others were busy with their own travel plans.|['1. What was the mood at Chilcombe Hall on the morning just before Christmas?\nA) Relaxed\nB) Chaotic\nC) Sad\nD) Angry\nE) Confused', '2. Why did Miss Walters plan to send the students off early?\nA) To avoid missing the train\nB) To enjoy a longer holiday break\nC) To beat the holiday travel chaos\nD) To skip breakfast\nE) To punish the students', '3. How did the pupils feel about the relaxed rules before their holiday break?\nA) Anxious\nB) Excited\nC) Bored\nD) Tired\nE) Frustrated', '4. Who were Lilias, Dulcie, Gowan, and Bertha envious of?\nA) Miss Walters\nB) The gardener, Jones\nC) The students leaving on early trains\nD) The other pupils staying behind\nE) The cook preparing breakfast', '5. Why was Gowan disappointed?\nA) She missed the train\nB) She had to load bags onto the cart\nC) She had to wake up early\nD) She was scheduled for later departure\nE) She forgot her travel plans', '6. What were Lilias, Dulcie, Gowan, and Bertha doing while Gowan shared her frustration?\nA) Packing their bags\nB) Loading bags onto the cart\nC) Eating breakfast\nD) Chatting about their own travel plans\nE) Sleeping']|['A) Relaxed', 'C) To beat the holiday travel chaos', 'B) Excited', 'C) The students leaving on early trains', 'D) She was scheduled for later departure', 'D) Chatting about their own travel plans']
Grandfather had promised us a ride to school in September, but Everard and a friend took the horses to Rasebury, leaving us disappointed. Truie didn't mind how she got there as long as she did. Miss Walters' plans ensured time for breakfast before taxis arrived to take the pupils to the station. Sixteen girls, with a teacher, left cheerfully. Lilias and Dulcie, ready in their riding gear, awaited Elton. Their fears of a delay were eased when two grooms arrived with spare horses. The girls admired the sleek horses as Lilias and Dulcie mounted. They chose a scenic route home, waving goodbye to their friends.|"['1. What caused the children to be disappointed about not getting a ride to school in September?\nA. Everard and a friend took the horses to Rasebury\nB. The weather was too bad for a ride\nC. Grandfather changed his mind about the ride\nD. The school was closed that day\nE. The children were not ready on time', ""2. What was Truie's main concern about getting to school?\nA. The weather conditions\nB. The mode of transportation\nC. Having breakfast before leaving\nD. The number of friends going with her\nE. The teacher accompanying them"", '3. Who made sure there was enough time for breakfast before the pupils left for the station?\nA. Everard\nB. Grandfather\nC. Miss Walters\nD. Elton\nE. Truie', '4. How many girls and a teacher left cheerfully for the station?\nA. 10 girls\nB. 12 girls\nC. 14 girls\nD. 16 girls\nE. 18 girls', ""5. What eased Lilias and Dulcie's fears of a delay in their plans?\nA. The weather improved\nB. Everard arrived with the horses\nC. Miss Walters postponed the trip\nD. Two grooms arrived with spare horses\nE. The taxis arrived early"", '6. What did the girls do as Lilias and Dulcie mounted the horses?\nA. They ran to catch up with them\nB. They waved goodbye to their friends\nC. They joined them on the horses\nD. They decided to take a different route\nE. They stayed behind at the station']"|['A. Everard and a friend took the horses to Rasebury', 'B. The mode of transportation', 'C. Miss Walters', 'D. 16 girls', 'D. Two grooms arrived with spare horses', 'B. They waved goodbye to their friends']
Two girls rode their horses down the driveway, then picked up speed once they hit the road. They were followed by the grooms. As they made their way towards Ringfield and Cheverley, they formed a small group. Lilias, at sixteen, was pretty with gray eyes, fair hair, and dimples. Dulcie, at fourteen, was the humorist. The Ingleton children, including Lilias and Dulcie, lived with their grandfather at Cheverley Chase after their parents died in the Titanic disaster. The estate had been in the Ingleton family for generations. Mr. Leslie Ingleton, the family patriarch, was an old-fashioned English squire. Cousin Clare, a calm and big-hearted woman, managed the household. Lilias and Dulcie rode back to Cheverley Chase where they were welcomed by their siblings. The family explored the estate, excited for the holiday season ahead.|"['1. What is the relationship between Lilias and Dulcie?\nA) Cousins\nB) Sisters\nC) Friends\nD) Neighbors\nE) Classmates', '2. Where did Lilias and Dulcie live after their parents died?\nA) Cheverley Chase\nB) Ingleton Manor\nC) Ringfield Estate\nD) Ingleton Hall\nE) Cheverley Manor', '3. Who managed the household at Cheverley Chase?\nA) Mr. Leslie Ingleton\nB) Lilias\nC) Dulcie\nD) Cousin Clare\nE) The grooms', '4. How did Lilias and Dulcie feel about returning to Cheverley Chase?\nA) Anxious\nB) Excited\nC) Indifferent\nD) Sad\nE) Nervous', ""5. What was Mr. Leslie Ingleton's role in the family?\nA) Estate Manager\nB) Butler\nC) Family Patriarch\nD) Groom\nE) Gardener"", '6. What was the mood of the family upon returning to Cheverley Chase?\nA) Joyful\nB) Gloomy\nC) Tense\nD) Angry\nE) Confused']"|['A) Cousins', 'A) Cheverley Chase', 'D) Cousin Clare', 'B) Excited', 'C) Family Patriarch', 'A) Joyful']
"Everard had a proud and condescending tone as he claimed ownership of the house. Dulcie, pondering for a moment, dared to speak up. Lilias interjected, explaining that estates like theirs remain intact for the eldest son. Everard scoffed at the idea of the house without the estate. He called Dulcie naive and assured her that as the heir, he would have the best right to everything. He excitedly shared his plans of inviting friends over and having a great time. Everard, a fair and dashing seventeen-year-old, held traditional views on birthright privileges. Although he seemed arrogant, he had a generous side. Despite his inflated ego, he was charming and wanted to live up to the title of ""the young squire."""|"[""1. What is Everard's tone as he claimed ownership of the house?\nA) Humble\nB) Arrogant\nC) Timid\nD) Indifferent\nE) Joyful"", ""2. Why did Lilias interject during the conversation?\nA) To agree with Everard\nB) To share her own plans for the house\nC) To support Dulcie's perspective\nD) To challenge Everard's views\nE) To change the topic of conversation"", '3. How did Everard react to the idea of the house without the estate?\nA) He agreed with the suggestion\nB) He scoffed at the idea\nC) He praised Dulcie for her insight\nD) He offered to share ownership\nE) He remained silent', '4. What did Everard call Dulcie during the conversation?\nA) Smart\nB) Naive\nC) Brave\nD) Wise\nE) Generous', '5. How did Everard describe his plans for the house?\nA) Boring\nB) Exciting\nC) Simple\nD) Private\nE) Unimportant', ""6. Which of the following best describes Everard's overall character?\nA) Selfless and modest\nB) Arrogant but generous\nC) Timid and shy\nD) Rude and disrespectful\nE) Indifferent and uninterested""]"|"['B) Arrogant**', ""D) To challenge Everard's views**"", 'B) He scoffed at the idea**', 'B) Naive**', 'B) Exciting**', 'B) Arrogant but generous**']"
Christmas at Cheverley Chase was celebrated traditionally with decorations at church and home by the Ingleton family. They generously gave presents to the children of tenants and attended the village New Year's concert. However, after the festivities, they found themselves bored. Everard suggested a car ride for some excitement. The children, Everard, Lilias, and Dulcie, decided to take matters into their own hands. They discovered that their grandfather and Miss Clare had left for the day, leaving them in charge. Everard took the lead and proposed a car ride, requesting lunch to be prepared for the adventure. The young Ingletons were thrilled to have the freedom to explore and have fun in their grandfather's absence.|"[""1. What did the Ingleton family traditionally do to celebrate Christmas at Cheverley Chase?\nA) Attend a village New Year's concert\nB) Give presents to the children of tenants\nC) Go on a car ride for excitement\nD) Decorate the church and home\nE) Have lunch prepared for an adventure"", '2. Who suggested a car ride for excitement after the Christmas festivities?\nA) The children\nB) Miss Clare\nC) Everard\nD) Lilias\nE) Dulcie', ""3. What did Everard request to be prepared before the car ride adventure?\nA) Christmas decorations\nB) Lunch\nC) New Year's concert tickets\nD) Presents for the children\nE) Church decorations"", ""4. Who took the lead in proposing the car ride adventure in their grandfather's absence?\nA) The children\nB) Miss Clare\nC) Everard\nD) Lilias\nE) Dulcie"", ""5. How did the young Ingletons feel about having the freedom to explore and have fun in their grandfather's absence?\nA) Nervous\nB) Bored\nC) Thrilled\nD) Anxious\nE) Uninterested"", ""6. What did the Ingleton children discover about their grandfather and Miss Clare when they decided to take matters into their own hands?\nA) They were bored\nB) They had gone for a car ride\nC) They were attending the village New Year's concert\nD) They had left for the day\nE) They were preparing lunch for the adventure""]"|['B) Give presents to the children of tenants', 'C) Everard', 'B) Lunch', 'C) Everard', 'C) Thrilled', 'D) They had left for the day']
Everard took charge and the children eagerly followed his lead. Elton, the groom, hesitated briefly but trusted Everard's confidence. With the chauffeur away, the group packed a picnic and set off in the touring car. Everard, a daring driver, sped down the road, thrilling his siblings with his skill. The sunny day felt like spring, with hazel catkins and singing birds. They stopped at a picturesque bridge for lunch, enjoying the outdoor meal prepared by the cook. The children relished the adventure and the freedom of dining al fresco in January.|"['1. What did Everard do before the children followed his lead?\nA) He packed a picnic\nB) He hesitated briefly\nC) He drove the touring car\nD) He prepared the outdoor meal\nE) He took charge', ""2. Why did Elton trust Everard's confidence?\nA) Because Everard was a daring driver\nB) Because the chauffeur was with them\nC) Because Everard packed a picnic\nD) Because Elton was the groom\nE) Because Everard hesitated briefly"", '3. What did the group do after the chauffeur left?\nA) They stopped at a picturesque bridge\nB) They packed a picnic\nC) They set off in the touring car\nD) They enjoyed the outdoor meal\nE) They hesitated briefly', '4. How did Everard make his siblings feel during the drive?\nA) Nervous\nB) Bored\nC) Thrilled\nD) Hungry\nE) Tired', '5. What did the children enjoy during lunch at the bridge?\nA) The rainy weather\nB) The indoor meal\nC) The singing birds\nD) The hazel catkins\nE) The freedom of dining al fresco in January', '6. How did the children feel about the adventure?\nA) They were scared\nB) They were bored\nC) They were relieved\nD) They were excited\nE) They were hungry']"|['E) He took charge', 'A) Because Everard was a daring driver', 'C) They set off in the touring car', 'C) Thrilled', 'E) The freedom of dining al fresco in January', 'D) They were excited']
"""No, you don't!"" said Lilias firmly. ""Just because Miss Mason isn't here doesn't mean you can act recklessly. It's January, no wading today!"" The children quickly put their boots back on and gathered in the car. Everard had taken the family out for a drive with no set destination, enjoying the adventure of exploring new roads. As they headed towards the Cleland Hills, the journey became rough. Suddenly, a tire burst, leaving them stranded. Everard tried to change it with the help of the children, but their inexperience led to mishaps. After much effort, the tire was finally replaced, but the car wouldn't start. Despite Everard's attempts, the engine remained silent, leaving them stuck in the middle of nowhere."|"['1. What did Lilias say to the children?\nA) ""Let\'s go wading today!""\nB) ""It\'s January, no wading today!""\nC) ""Miss Mason will be here soon.""\nD) ""Act recklessly now.""\nE) ""Enjoy the adventure.""', '2. Why did Everard take the family out for a drive?\nA) To go wading in the river\nB) To change a tire\nC) To explore new roads\nD) To visit Cleland Hills\nE) To fix the car engine', '3. What happened as they headed towards the Cleland Hills?\nA) They got lost\nB) The tire burst\nC) They found a shortcut\nD) They reached their destination\nE) They saw Miss Mason', ""4. Why did Everard and the children become stranded?\nA) They ran out of gas\nB) Everard got lost\nC) The engine wouldn't start\nD) The tire wouldn't come off\nE) They were having a picnic"", ""5. What was the outcome of the children's attempt to change the tire?\nA) They succeeded\nB) They got lost\nC) They gave up\nD) They waded in the river\nE) They called for help"", '6. How did Lilias feel about the situation?\nA) Excited\nB) Anxious\nC) Relaxed\nD) Confused\nE) Happy']"|"['B) ""It\'s January, no wading today!""', 'C) To explore new roads', 'B) The tire burst', ""C) The engine wouldn't start"", 'A) They succeeded', 'B) Anxious']"
"""We should keep moving while it's still light,"" Everard suggested. ""We might reach a main road soon, flag down a passing car, and spend the night at a hotel in town."" The family, feeling hungry again, quickly finished their lunch, grateful for the extra food Cook had packed. Everard urged them to move on without delay. Walking after the car felt slow, especially as they were in a remote area. It took over an hour to reach a main road, now almost dark. Everard decided to stop the next passing vehicle for help. A lorry pulled over, offering to take them to a town five miles away. They gratefully accepted, sitting on the floor while Everard rode upfront. Upon reaching Bilstone, they were taken to a Commercial Hotel where they were provided with basic amenities for the night. The next morning, Milner, the chauffeur, arrived to assist them in retrieving their abandoned car."|"['1. What did Everard suggest the family should do while it was still light?\nA) Stop and set up camp\nB) Flag down a passing car\nC) Continue walking in the dark\nD) Call for help on their mobile phones\nE) Have a picnic by the roadside', ""2. Why did the family quickly finish their lunch?\nA) They were tired and wanted to rest\nB) They were eager to reach the hotel in town\nC) They were worried about running out of food\nD) They were in a rush to catch the next passing vehicle\nE) They didn't like the food Cook had packed"", ""3. How did Everard feel about the family's progress in the remote area?\nA) Impatient\nB) Relaxed\nC) Excited\nD) Anxious\nE) Indifferent"", '4. What mode of transportation did the family ultimately take to reach Bilstone?\nA) Walking\nB) Cycling\nC) Hitchhiking on a lorry\nD) Riding a horse-drawn carriage\nE) Driving their abandoned car', '5. What amenities were provided to the family at the Commercial Hotel in Bilstone?\nA) Luxury spa treatments\nB) Basic necessities for the night\nC) Gourmet dinner\nD) Private chauffeur services\nE) Sightseeing tours', '6. Who arrived the next morning to assist the family in retrieving their abandoned car?\nA) Cook\nB) Everard\nC) Milner, the chauffeur\nD) A passing stranger\nE) The hotel manager']"|['B) Flag down a passing car', 'C) They were worried about running out of food', 'A) Impatient', 'C) Hitchhiking on a lorry', 'B) Basic necessities for the night', 'C) Milner, the chauffeur']
Everard defended his actions of taking the kids for a car ride, claiming it wasn't a big deal. His grandfather, known for his temper, imposed restrictions on Everard's use of the cars, asserting that Milner must accompany him. A few days later, Everard, Lilias, and Dulcie met Mr. Bowden, the family solicitor, who informed Everard about his late Uncle Tristram's child, Leslie. Everard contemplated the naming choices in the family and expressed frustration at his grandfather's tight control over everything. Mr. Bowden hinted at a potential heir to the family estate, leaving Everard to ponder his future role.|"[""1. What did Everard's grandfather impose as a restriction on Everard's use of the cars?\nA) No driving after dark\nB) Must have a driver's license\nC) Milner must accompany him\nD) Only drive on weekends\nE) No speeding allowed"", ""2. Who informed Everard about his late Uncle Tristram's child, Leslie?\nA) Milner\nB) Lilias\nC) Dulcie\nD) Mr. Bowden\nE) Everard's grandfather"", ""3. How did Everard feel about his grandfather's control over everything?\nA) Grateful\nB) Indifferent\nC) Frustrated\nD) Relieved\nE) Happy"", '4. What role did Mr. Bowden hint at for Everard in the future?\nA) Lawyer\nB) Doctor\nC) Heir to the family estate\nD) Teacher\nE) Chef', ""5. Who was required to accompany Everard on the car rides according to his grandfather's restrictions?\nA) Milner\nB) Lilias\nC) Dulcie\nD) Mr. Bowden\nE) Everard's grandfather"", '6. What did Everard contemplate regarding the naming choices in the family?\nA) Choosing a new family surname\nB) Naming the family pets\nC) Naming his future children\nD) Changing his own name\nE) Naming the family estate']"|['C) Milner must accompany him', 'D) Mr. Bowden', 'C) Frustrated', 'C) Heir to the family estate', 'A) Milner', 'C) Naming his future children']
Chilcombe Hall, the school where Lilias and Dulcie studied, was set in a beautiful location. The school stood on a hillside overlooking a river, with a charming garden full of blooming flowers all year round. The school's surroundings were an essential part of the students' education, providing a peaceful and inspiring environment. The headmistress, Miss Walters, had a keen eye for beauty and often decorated the school with her artistic touch. The students enjoyed a sense of community and friendship, with just the right number of pupils to foster a family-like atmosphere. The bedrooms at Chilcombe Hall were unique and personalized, each with its own color scheme and special touches. The girls in the Blue Bedroom had a stunning view of the garden and river, making it a favorite among them. As the spring term progressed, the students looked forward to celebrating the upcoming festival of St. Valentine with a special tea party in their dormitory.|"['1. What is the main setting of the text passage?\nA) A bustling city\nB) A seaside town\nC) A hillside overlooking a river\nD) A desert landscape\nE) A dense forest', '2. Who is the headmistress of Chilcombe Hall?\nA) Miss Smith\nB) Miss Johnson\nC) Miss Walters\nD) Miss Brown\nE) Miss Wilson', ""3. How did Miss Walters contribute to the school's atmosphere?\nA) By enforcing strict rules\nB) By organizing sports events\nC) By decorating the school artistically\nD) By teaching art classes\nE) By hosting music concerts"", '4. What was special about the bedrooms at Chilcombe Hall?\nA) They were all identical\nB) They had no decorations\nC) Each had its own color scheme and special touches\nD) They were overcrowded\nE) They had no windows', ""5. What event were the students looking forward to celebrating?\nA) Christmas\nB) Halloween\nC) St. Patrick's Day\nD) Easter\nE) St. Valentine's Day"", '6. What made the Blue Bedroom a favorite among the girls?\nA) Its small size\nB) Its lack of a view\nC) Its proximity to the dining hall\nD) Its stunning view of the garden and river\nE) Its noisy location']"|"['C) A hillside overlooking a river', 'C) Miss Walters', 'C) By decorating the school artistically', 'C) Each had its own color scheme and special touches', ""E) St. Valentine's Day"", 'D) Its stunning view of the garden and river']"
