generated_passage|Question|Answer
Dick Harvey worked to convince the Contessa Maraviglia that Mr. Mole was a superb dancer, ensuring his attendance at the masked ball. Despite warnings of potential danger, Mr. Mole reluctantly agreed to go. Meanwhile, the scene shifted to the Contessa's home, where a dog's barking alarmed the residents. The Contessa, feeling nervous and vulnerable, wished for more company. On the other hand, Marietta, a maid, admired her appearance before the ball, confident in her beauty. She playfully expressed her desire to attend the ball, showcasing her charm and confidence. Ultimately, the passage captures the anticipation, apprehension, and excitement surrounding the upcoming event.|"['1. What did Dick Harvey work to convince the Contessa Maraviglia about Mr. Mole?\nA) He was a talented singer\nB) He was a skilled painter\nC) He was a superb dancer\nD) He was a great chef\nE) He was a professional athlete', '2. Why did Mr. Mole reluctantly agree to attend the masked ball?\nA) He loved dancing\nB) He wanted to see the Contessa\nC) He was a professional party-goer\nD) He was eager to meet new people\nE) He felt pressured by Dick Harvey', ""3. What alarmed the residents at the Contessa's home?\nA) A cat's meowing\nB) A bird's singing\nC) A dog's barking\nD) A horse's neighing\nE) A mouse's squeaking"", ""4. How did the Contessa feel when the dog's barking alarmed the residents?\nA) Happy\nB) Nervous\nC) Excited\nD) Confused\nE) Relaxed"", '5. What did Marietta express before the ball?\nA) Fear of attending\nB) Desire for solitude\nC) Confidence in her beauty\nD) Dislike for social events\nE) Disinterest in dressing up', '6. What mood can be inferred from the passage?\nA) Sadness\nB) Anticipation\nC) Anger\nD) Boredom\nE) Disgust']"|"['C) He was a superb dancer**', 'E) He felt pressured by Dick Harvey**', ""C) A dog's barking**"", 'B) Nervous**', 'C) Confidence in her beauty**', 'B) Anticipation**']"
She decided to embark on an adventure, inspired by tales like Cinderella's. Dressed in a black domino, she awaited a mysterious man's arrival in a fairy gondola. Hopeful that he would be a charming prince, she imagined a future as a princess. Suddenly, a shriek interrupted her thoughts as she recognized Mr. Mole. Fleeing in haste, she left him behind. Meanwhile, a plan to spirit away little Emily unfolded. In a crowded ballroom, a daring robbery took place, creating chaos. Amidst the confusion, Hunston plotted to trap Emily. Mole, feeling invincible, reveled in his mischievous deeds. As the night unfolded, unexpected encounters and deceptions intertwined, leading to unforeseen consequences.|"[""1. What was the woman inspired by when she decided to embark on an adventure?\nA) Snow White's tales\nB) Cinderella's tales\nC) Rapunzel's tales\nD) Little Red Riding Hood's tales\nE) Sleeping Beauty's tales"", ""2. What was the woman wearing while awaiting the mysterious man's arrival?\nA) Red cape\nB) Yellow dress\nC) Black domino\nD) Blue overalls\nE) Green hat"", '3. Who did the woman hope the mysterious man would be?\nA) A wizard\nB) A pirate\nC) A charming prince\nD) A jester\nE) A knight in shining armor', '4. Who did the woman recognize as Mr. Mole?\nA) The baker\nB) The gardener\nC) The librarian\nD) The postman\nE) The mysterious man', '5. What unfolded as a plan to spirit away little Emily?\nA) A daring robbery\nB) A magical spell\nC) A secret meeting\nD) A treasure hunt\nE) A rescue mission', '6. What did Hunston plot to do amidst the confusion in the crowded ballroom?\nA) Rescue Emily\nB) Trap Emily\nC) Dance with Emily\nD) Warn Emily\nE) Befriend Emily']"|"[""B) Cinderella's tales"", 'C) Black domino', 'C) A charming prince', 'E) The mysterious man', 'E) A rescue mission', 'B) Trap Emily']"
Sweet Marietta is a lovely sight. Harvey and Jefferson, stunned by the scene, find themselves kneeling by Magog Brand's body. Jack Harkaway, a horseman, suspects Dick's involvement in the incident and rides off hastily. A Greek man sneaks up behind Jack and throws him to the ground. Monday and Jefferson join the fray, with Monday delivering powerful blows. The bandits receive their fair share of bruises. A brigand officer gives orders that put Harkaway and his friends in a tough spot. Amidst the chaos, Sunday threatens the brigands. The Harkaways anticipated the bandits' tricks. The next day, a crippled man visits the prison, disguising himself to gain entry. The governor reveals the criminal past of a man named Tomaso.|"[""1. What is the main event that occurs in the text passage?\nA) Jack Harkaway suspects Dick's involvement\nB) The Harkaways anticipate the bandits' tricks\nC) Monday and Jefferson join the fray\nD) A Greek man throws Jack to the ground\nE) The brigand officer gives tough orders"", '2. Who is suspected of being involved in the incident by Jack Harkaway?\nA) Magog Brand\nB) Jefferson\nC) Harvey\nD) Dick\nE) Monday', '3. What action does the Greek man take against Jack Harkaway?\nA) Throws him to the ground\nB) Helps him escape\nC) Warns him of danger\nD) Offers him a deal\nE) Joins forces with him', '4. How do the bandits react during the altercation?\nA) They run away\nB) They surrender\nC) They receive bruises\nD) They overpower the Harkaways\nE) They call for reinforcements', '5. Who threatens the brigands amidst the chaos?\nA) Jefferson\nB) Harvey\nC) Sunday\nD) Magog Brand\nE) The Greek man', '6. What does the governor reveal about a man named Tomaso?\nA) His criminal past\nB) His heroic deeds\nC) His family history\nD) His escape plan\nE) His innocence']"|['C) Monday and Jefferson join the fray', 'D) Dick', 'A) Throws him to the ground', 'C) They receive bruises', 'C) Sunday', 'A) His criminal past']
"""Your highness,"" said the prison warden, approaching the barred window, ""I deeply regret the death of the young man; it was not a premeditated act but a tragic outcome of a fight.""""We have three inmates missing, your highness,"" informed the prison's headman. ""An Italian named Toro, an Englishman known as Hunston, and the brigand leader Mathias.""""Three figures moved stealthily down the street opposite the hotel, their movements barely audible. They paused directly across from the building.""""Let's chase the brigands away in a comical way,"" suggested one of the men, proposing a plan to humiliate them. With the governor's approval, they set out to execute their scheme.""""The pirate chief is no more; his remains lie on Magic Island,"" revealed the governor. ""My plan to punish the brigands involves a strategic ploy.""After a brief discussion, the plan was set in motion. The invaders were met with surprises, causing chaos and swearing. Eventually, peace was restored, and the night ended with promises of reunions in the morning."""|"['1. What is the reason behind the death of the young man mentioned in the passage?\nA) Premeditated act\nB) Tragic outcome of a fight\nC) Accidental fall\nD) Illness\nE) Natural causes', ""2. Who are the three missing inmates as reported by the prison's headman?\nA) Marco, Henry, and Lucas\nB) Toro, Hunston, and Mathias\nC) Smith, Johnson, and Brown\nD) David, Peter, and Michael\nE) Carlos, William, and Oliver"", '3. What did one of the men propose to do to chase the brigands away in a comical way?\nA) Sing a song\nB) Dance\nC) Humiliate them\nD) Offer them money\nE) Give them gifts', '4. Where do the remains of the pirate chief lie according to the governor?\nA) Treasure Island\nB) Mystery Island\nC) Magic Island\nD) Skull Island\nE) Ghost Island', '5. What was the outcome of the plan set in motion against the invaders?\nA) Defeat\nB) Chaos and swearing\nC) Peace and harmony\nD) Surrender\nE) Victory without a fight', '6. How did the night end according to the passage?\nA) With celebrations\nB) With promises of reunions in the morning\nC) With a feast\nD) With a battle\nE) With a storm']"|['B) Tragic outcome of a fight', 'B) Toro, Hunston, and Mathias', 'C) Humiliate them', 'C) Magic Island', 'B) Chaos and swearing', 'B) With promises of reunions in the morning']
"""Look! You can see everything at a glance here. Four walls, a bed, fireplace, and a window,"" she thought anxiously. ""I haven't done anything wrong. The governor will free me soon. Mathias was once locked up, now it's my turn. Fate is cruel to separate us,"" she lamented. A surgeon was called to attend to her. The blood wasn't hers, but it kept dripping. In a dimly lit room with a stuffed alligator, skulls, and a chalk circle, a strange ritual began. The necromancer spoke of Mole's doom, casting a spell. Lights went out, a wig danced on the ceiling, shocking Mole. Harry played a prank, adding to the chaos. The final humiliation broke Mole's spirit, shattering his illusion of secrecy."|['1. What items are mentioned in the room where the character is located?\nA) A bed, a table, a chair, a lamp, and a mirror\nB) Four walls, a bed, a fireplace, and a window\nC) A bookshelf, a rug, a painting, a clock, and a vase\nD) A television, a sofa, a plant, a curtain, and a rug\nE) A wardrobe, a desk, a candle, a rug, and a window', '2. Why is the character feeling anxious in the text passage?\nA) Because she is lost in a dark forest\nB) Because she is late for an important meeting\nC) Because she is waiting for a phone call\nD) Because she believes she will be freed soon\nE) Because she is excited about an upcoming event', '3. Who does the character mention, feeling fate is cruel for separating them?\nA) Mathias\nB) Harry\nC) The necromancer\nD) The surgeon\nE) The governor', '4. What was the reason for calling a surgeon to attend to the character?\nA) To fix a broken bone\nB) To stop the blood from dripping\nC) To perform a ritual\nD) To cast a spell\nE) To free the character from captivity', '5. What caused Mole to be shocked during the strange ritual?\nA) The dimly lit room\nB) The stuffed alligator\nC) The skulls\nD) The chalk circle\nE) The dancing wig on the ceiling', '6. How did the final humiliation affect Mole in the text passage?\nA) It strengthened his resolve\nB) It shattered his illusion of secrecy\nC) It made him laugh\nD) It made him feel proud\nE) It made him feel powerful']|['B) Four walls, a bed, a fireplace, and a window', 'D) Because she believes she will be freed soon', 'A) Mathias', 'B) To stop the blood from dripping', 'E) The dancing wig on the ceiling', 'B) It shattered his illusion of secrecy']
"My entertainment is about to begin, and it requires your full attention. Those who do not wish to stay and watch without interruption can leave now. Nero, the monkey, sat still at first but soon became restless, exploring his ribs in a frenzy. ""Before we move on,"" the host said, ""I will show you one more animal. It's a small creature that feasts on worms."" Hunston replied, ""If successful, it could bring an army after us, making our hideout known to enemies."" The sentry reminded them of his hunger, prompting Tomaso to assert his authority. The widow's calm demeanor struck fear in the group. Vengeance was the cry, and Tomaso challenged for leadership, advocating for a Greek leader. Tomaso and Toro engaged in a fierce battle, with Tomaso narrowly avoiding defeat."|"['1. What does the host plan to show the audience next?\nA) A monkey\nB) A small creature that feasts on worms\nC) A Greek leader\nD) A widow\nE) A sentry', '2. Why did Nero, the monkey, become restless?\nA) He was hungry\nB) He was afraid of the widow\nC) He wanted to challenge for leadership\nD) He was exploring his ribs in a frenzy\nE) He wanted to leave', '3. Who expressed concerns about attracting enemies by being successful?\nA) Nero\nB) The host\nC) Hunston\nD) Tomaso\nE) Toro', ""4. What did the sentry remind the group of?\nA) His authority\nB) His hunger\nC) The widow's calm demeanor\nD) The fierce battle\nE) The upcoming entertainment"", ""5. What struck fear in the group?\nA) Tomaso's challenge for leadership\nB) The sentry's reminder\nC) The widow's calm demeanor\nD) Nero's restlessness\nE) The host's plan"", '6. What was the result of the fierce battle between Tomaso and Toro?\nA) Tomaso was defeated\nB) Toro narrowly avoided defeat\nC) Tomaso brought an army\nD) The widow challenged for leadership\nE) Nero became the leader']"|"['B) A small creature that feasts on worms', 'D) He was exploring his ribs in a frenzy', 'C) Hunston', 'B) His hunger', ""C) The widow's calm demeanor"", 'B) Toro narrowly avoided defeat']"
Toro's bold actions led him to become the leader of the Greek brigands due to his audacity and strength. Despite his suffering, Toro's determination to prove his worth to the band remained strong. Meanwhile, Pike, a detective, found himself in a precarious situation with the brigands. As he faced challenges and betrayal, Pike vowed to uphold his honor and face his adversaries head-on. However, unexpected events unfolded, altering the course of actions. Pike's encounter with the brigands took a surprising turn, leading to unforeseen consequences. Despite the odds, Pike remained resolute, ready to face whatever challenges lay ahead.|"['1. What qualities led Toro to become the leader of the Greek brigands?\nA) Intelligence and cunning\nB) Audacity and strength\nC) Kindness and compassion\nD) Humility and meekness\nE) Laziness and cowardice', '2. What motivated Toro to prove his worth to the band?\nA) Fear of failure\nB) Desire for wealth\nC) Determination and perseverance\nD) Indifference and apathy\nE) Greed and selfishness', '3. What vow did Pike make as he faced challenges and betrayal from the brigands?\nA) To seek revenge at all costs\nB) To flee and abandon his mission\nC) To uphold his honor and face adversaries head-on\nD) To join forces with the brigands\nE) To negotiate for peace and compromise', '4. How did unexpected events alter the course of actions for Pike?\nA) They made him abandon his mission\nB) They led to unforeseen consequences\nC) They strengthened his resolve\nD) They caused him to betray his values\nE) They made him join the brigands', ""5. What surprising turn did Pike's encounter with the brigands take?\nA) They offered him a partnership\nB) They welcomed him as their leader\nC) They betrayed him\nD) They surrendered without a fight\nE) They asked for his forgiveness"", '6. How did Pike react to the unforeseen consequences and challenges that lay ahead?\nA) He gave up and retreated\nB) He sought help from Toro\nC) He remained resolute and ready to face them\nD) He joined forces with the brigands\nE) He turned against his principles']"|['B) Audacity and strength', 'C) Determination and perseverance', 'C) To uphold his honor and face adversaries head-on', 'B) They led to unforeseen consequences', 'C) They betrayed him', 'C) He remained resolute and ready to face them']
Pike, reflecting on a close call with a villain, wished a shot by the notorious 'Whitechapel Devil' had been the end. A plea for justice for an Englishman murdered by brigands was sent, urging action to root out the criminals. Hunston, scouting after Pike's demise, warned Ymeniz of mistaken identities. Pedro, a brigand, hesitated to accept gratitude, fearing it brought bad luck. Hunston strategized to gain leverage over Harkaway through hostages. Young mariners, Harry and Jack, faced perilous seas and were ambushed by brigands. Hunston's mind was clouded by fears of illness and defeat by his foe, Harkaway.|"[""1. What did Pike wish for after narrowly escaping the 'Whitechapel Devil'?\nA) To encounter the villain again\nB) To be free from danger\nC) To have been shot by the villain\nD) To seek revenge on the villain\nE) To join forces with the villain"", '2. What was the plea sent for regarding the Englishman murdered by brigands?\nA) To ignore the incident\nB) To celebrate the criminals\nC) To urge inaction\nD) To demand justice\nE) To protect the criminals', ""3. Why did Pedro hesitate to accept gratitude?\nA) He didn't like being praised\nB) He feared bad luck would follow\nC) He wanted more gratitude\nD) He was planning to betray them\nE) He didn't trust the person thanking him"", '4. What did Hunston do to gain leverage over Harkaway?\nA) Offered him a gift\nB) Sent him a warning\nC) Took hostages\nD) Made a deal with him\nE) Ignored him', '5. What were Harry and Jack ambushed by?\nA) Pirates\nB) Wild animals\nC) A storm\nD) Brigands\nE) A mysterious figure', ""6. What clouded Hunston's mind?\nA) Joy and excitement\nB) Fear of illness and defeat\nC) Happiness and contentment\nD) Anger and revenge\nE) Confusion and uncertainty""]"|['C) To have been shot by the villain', 'D) To demand justice', 'B) He feared bad luck would follow', 'C) Took hostages', 'D) Brigands', 'B) Fear of illness and defeat']
The person with the mechanical arm felt immense pain in his shoulder, making it hard to bear even the touch of his clothes. The blood in his veins returned to his heart boiling, yet it didn't push him to act. He spoke of seeking vengeance on others like he had suffered. There was a plan to harm the Harkaways and Harveys entirely, including their allies. A woman was mentioned as a valuable ally for executing plans discreetly. Jefferson warned against false hopes and distractions. A demand was made for a ransom to save two boys, with a threat of harm if not met. The promise was made to pay the ransom in exchange for the boys' safety. Failure to pay would result in the boys losing an ear each.|['1. What was causing immense pain to the person with the mechanical arm?\nA. Boiling blood in his veins\nB. Touch of his clothes\nC. Speaking of seeking vengeance\nD. Plan to harm the Harkaways and Harveys\nE. Warning against false hopes', '2. What did the person with the mechanical arm speak of doing to others?\nA. Seeking vengeance\nB. Returning blood to his heart\nC. Making a ransom demand\nD. Seeking help from a woman ally\nE. Warning against distractions', '3. Who was mentioned as a valuable ally for executing plans discreetly?\nA. The person with the mechanical arm\nB. The Harkaways\nC. The Harveys\nD. Jefferson\nE. A woman', '4. What was Jefferson warning against?\nA. Making ransom demands\nB. Seeking vengeance\nC. False hopes and distractions\nD. Paying the ransom\nE. Losing an ear each', '5. What was demanded as ransom to save two boys?\nA. Seeking vengeance\nB. Warning against false hopes\nC. Boiling blood in veins\nD. Plan to harm the Harkaways and Harveys\nE. Paying a ransom', '6. What consequence would the boys face if the ransom was not paid?\nA. Losing a hand each\nB. Losing a leg each\nC. Losing an eye each\nD. Losing an ear each\nE. Losing their lives']|['B. Touch of his clothes', 'A. Seeking vengeance', 'E. A woman', 'C. False hopes and distractions', 'E. Paying a ransom', 'D. Losing an ear each']
In the garden, Jefferson found Harkaway and Dick Harvey searching for the one who threw a stone with a mysterious message. Harkaway was threatened to pay a ransom or his sons would die. Despite the danger, Harkaway was determined to face it. Dick was resolute to confront the danger in place of Harkaway. Harkaway's family believed he went to arrange their departure, but he had a different plan. Toro, though not against harming Harkaway's family, was wary of potential threats. Despite the risks, Harkaway was ready to face the consequences, knowing that life held little appeal for him anymore.|"[""1. What was the reason for Harkaway's determination to face the danger?\nA) To protect his family\nB) To pay the ransom\nC) To confront Dick Harvey\nD) To arrange their departure\nE) To harm Toro's family"", ""2. Why did Harkaway's family believe he went to arrange their departure?\nA) They received a mysterious message\nB) Harkaway told them so\nC) Toro threatened them\nD) Dick Harvey confronted them\nE) Harkaway paid the ransom"", ""3. Who was wary of potential threats despite not being against harming Harkaway's family?\nA) Jefferson\nB) Dick Harvey\nC) Harkaway\nD) Toro\nE) Harkaway's family"", '4. What did Harkaway believe life held little appeal for?\nA) His family\nB) Dick Harvey\nC) Paying the ransom\nD) Facing the consequences\nE) Himself', ""5. What was Dick Harvey resolute about?\nA) Paying the ransom\nB) Arranging their departure\nC) Confronting the danger in place of Harkaway\nD) Harming Harkaway's family\nE) Facing the consequences"", ""6. What was the mysterious message related to?\nA) Arranging their departure\nB) Paying the ransom\nC) Threatening Harkaway's family\nD) Confronting Dick Harvey\nE) Harming Toro's family""]"|"['A) To protect his family', 'B) Harkaway told them so', 'D) Toro', 'E) Himself', 'C) Confronting the danger in place of Harkaway', ""C) Threatening Harkaway's family""]"
