generated_passage|Question|Answer
Alice, the youngest in the Parlin family, was thrilled when Grandma Read shared the news of their new baby sister. Susy danced with joy while Prudy, in her excitement, accidentally tumbled down the cellar stairs. Luckily, she landed softly and wasn't hurt. Susy felt this was the happiest day ever and couldn't understand why she was crying tears of joy. The nurse, with a wart on her nose, warned Prudy to stop crying or leave. Susy explained that boys cause noise, unlike their new baby sister. Susy lectured Prudy on being kind to the baby sent by God. The new baby amazed everyone with her first cries and sneezes. Prudy wished everyone could see her beautiful new sister. Mrs. Parlin avoided cradles, preferring to wrap the baby in a blanket. One day, Prudy accidentally overlooked the baby in the rocking chair.|"[""1. What was the reason for Prudy's tumble down the cellar stairs?\nA) She was crying tears of joy\nB) She was dancing with joy\nC) She was trying to avoid the new baby\nD) She was talking to the nurse\nE) She was scolding Susy"", ""2. Why did Susy cry tears of joy on the happiest day ever?\nA) She was scolded by the nurse\nB) She was hurt after falling down the stairs\nC) She was lectured by Prudy\nD) She couldn't understand her own emotions\nE) She was excited about the new baby sister"", '3. Who warned Prudy to stop crying or leave?\nA) Grandma Read\nB) Susy\nC) Mrs. Parlin\nD) The nurse\nE) The new baby sister', '4. What did Susy explain about boys in comparison to their new baby sister?\nA) Boys cause noise\nB) Boys are quieter\nC) Boys are more caring\nD) Boys are more fun\nE) Boys are less trouble', '5. What did Susy lecture Prudy on regarding the new baby?\nA) Being kind to the baby sent by God\nB) Ignoring the baby\nC) Playing with the baby\nD) Avoiding the baby\nE) Scolding the baby', ""6. Why did Mrs. Parlin avoid cradles for the baby?\nA) She preferred blankets\nB) She didn't like cradles\nC) The baby didn't like cradles\nD) The cradles were broken\nE) She wanted to rock the baby in a chair""]"|"['B) She was dancing with joy', ""D) She couldn't understand her own emotions"", 'D) The nurse', 'A) Boys cause noise', 'A) Being kind to the baby sent by God', 'A) She preferred blankets']"
At first, it was feared that the baby was severely injured, but to everyone's relief, she was only found to have a broken nose. Prudy, her older sister, became more cautious around the fragile baby, always checking under silk handkerchiefs for hidden babies. As time passed, the baby, named Alice but often called Dotty Dimple, grew into a lively toddler who did not like to be pitied for her falls. She preferred action over words, using her little finger as a guide to express her desires. One day, while her mother made jelly and Prudy watched, Alice was left in Susy's care on the piazza. However, Susy got distracted, leaving Alice unattended as she wandered off, pondering which way she should go to find her little sister.|"[""1. What was the initial fear about the baby's condition?\nA) Broken arm\nB) Severe head injury\nC) Broken nose\nD) Internal bleeding\nE) Bruised knee"", '2. How did Prudy change her behavior towards the baby after the incident?\nA) She became more playful\nB) She became more careless\nC) She became more cautious\nD) She ignored the baby\nE) She avoided the baby', '3. What did Alice grow into as she got older?\nA) A shy introvert\nB) A troublemaker\nC) A lively toddler\nD) A bookworm\nE) A crybaby', '4. How did Alice prefer to express her desires?\nA) Through crying\nB) Through yelling\nC) Through using her little finger\nD) Through writing notes\nE) Through speaking loudly', '5. What was Alice doing when Susy got distracted and left her unattended?\nA) Watching her mother make jelly\nB) Playing with Prudy\nC) Sleeping in her crib\nD) Eating snacks\nE) Wandering off', '6. What was Susy doing when Alice wandered off?\nA) Making jelly\nB) Watching Alice\nC) Playing with Prudy\nD) Talking to her mother\nE) Sleeping']"|['C) Broken nose**', 'C) She became more cautious**', 'C) A lively toddler**', 'C) Through using her little finger**', 'E) Wandering off**', 'A) Making jelly**']
After darting around for a while, Susy hurried back home to sound the alarm. Mrs. Parlin, Norah, and Prudy dashed out without even pausing to turn off the stove where jelly was cooking. They split up and set off in different directions to find the missing child. Prudy, in a hushed tone, described her little sister, Alice Wheelbarrow Parlin, who was wearing a pink dress, had curly hair cascading down her neck, bright eyes, and was two and a half years old. Puzzled by the man's whispers, Prudy presumed the need for secrecy regarding Dotty's disappearance. The soap-man suggested Prudy ride with him to cover ground faster. Although anxious, Prudy accepted the offer, motivated by her concern for her sister, Dotty.|"['1. What did Prudy do after describing her sister to Mrs. Parlin and Norah?\nA) She stayed at home.\nB) She went back to searching alone.\nC) She accepted a ride from the soap-man.\nD) She turned off the stove.\nE) She gave up looking for her sister.', ""2. Why did Prudy accept the soap-man's offer to ride with him?\nA) She was tired and wanted a break.\nB) She was curious about the soap-man.\nC) She needed help to find her sister faster.\nD) She was afraid of being alone.\nE) She wanted to buy soap from him."", ""3. How old is Prudy's little sister, Alice Wheelbarrow Parlin?\nA) One year old\nB) Two years old\nC) Two and a half years old\nD) Three years old\nE) Four years old"", '4. What motivated Prudy to accept the ride with the soap-man?\nA) Fear of the man\nB) Concern for her sister\nC) Curiosity about the soap-man\nD) Desire to buy soap\nE) Exhaustion from searching', ""5. Why did Prudy presume the need for secrecy regarding Dotty's disappearance?\nA) Because Dotty was hiding\nB) Because the man whispered\nC) Because she wanted attention\nD) Because she was scared\nE) Because she was playing a game"", '6. What did Mrs. Parlin, Norah, and Prudy do before setting off to find the missing child?\nA) They turned off the stove.\nB) They split up and went in different directions.\nC) They took a break.\nD) They stayed home.\nE) They called the police.']"|['C) She accepted a ride from the soap-man.', 'C) She needed help to find her sister faster.', 'C) Two and a half years old', 'B) Concern for her sister', 'B) Because the man whispered', 'B) They split up and went in different directions.']
As Alice Parlin entered her home, she noticed Dotty's pink dress fluttering. Dotty had wandered off following a man with images, saying animal sounds. Mrs. Parlin trusted Susy to take care of Dotty, despite Susy's doubts about her memory. Alice, at three, felt left out when her sisters went to Sunday school. Dotty insisted she was going too. Prudy, wanting to include Dotty, asked her mother for permission. Mrs. Parlin hesitated but eventually agreed. Prudy, patient and caring, prepared Dotty for Sunday school. Susy explained to Prudy about snow and rain. Susy reminded Prudy to be quiet on the street on Sundays. In Sunday school, Dotty joined Prudy's class. Miss Carlisle welcomed Dotty, and Prudy felt anxious about Dotty's behavior.|"[""1. What did Alice notice as she entered her home?\nA) Dotty's blue dress\nB) Susy's red shoes\nC) Dotty's pink dress fluttering\nD) Prudy's green hat\nE) Miss Carlisle's white blouse"", '2. Who did Dotty follow off while making animal sounds?\nA) Alice\nB) Susy\nC) Prudy\nD) Miss Carlisle\nE) A man with images', '3. Why did Mrs. Parlin trust Susy to take care of Dotty?\nA) Because Susy was a good cook\nB) Because Susy was a great singer\nC) Because Susy had doubts about her memory\nD) Because Susy was a strict disciplinarian\nE) Because Susy was a famous actress', '4. How did Alice feel when her sisters went to Sunday school without her?\nA) Happy\nB) Excited\nC) Left out\nD) Relieved\nE) Angry', '5. Who prepared Dotty for Sunday school?\nA) Alice\nB) Susy\nC) Prudy\nD) Mrs. Parlin\nE) Miss Carlisle', '6. How did Prudy feel about Dotty joining her class in Sunday school?\nA) Anxious\nB) Excited\nC) Indifferent\nD) Happy\nE) Sad']"|"[""C) Dotty's pink dress fluttering"", 'E) A man with images', 'C) Because Susy had doubts about her memory', 'C) Left out', 'C) Prudy', 'A) Anxious']"
Dotty sat attentively, trying to understand why someone would need a lamp shining on their feet. She admired how Prudy enjoyed Sabbath school for the amusing stories. When it was time for the girls to share their verses, Dotty was surprised she wasn't asked to participate. Feeling a bit ignored, she cleared her throat loudly to get noticed. Miss Carlisle smiled at her, and Dotty couldn't resist standing up on her tiptoes, despite Prudy's attempts to stop her. This incident led to Dotty being banned from Sabbath school for a while. However, the encounter with Miss Carlisle left a lasting impression on her, and she often pondered over the unfamiliar words she had heard. Later, a mishap with matches taught her a valuable lesson about the importance of caution.|"['1. Why did Dotty clear her throat loudly during Sabbath school?\nA) To ask a question\nB) To get noticed\nC) To show she knew the answer\nD) To start a song\nE) To get a drink of water', ""2. What was Prudy's reaction when Dotty stood up on her tiptoes despite her attempts to stop her?\nA) She laughed\nB) She clapped\nC) She joined her\nD) She scolded her\nE) She ignored her"", ""3. Why was Dotty banned from Sabbath school for a while?\nA) She was caught cheating\nB) She was talking during class\nC) She was disrespectful to the teacher\nD) She stood up on her tiptoes\nE) She didn't share her verses"", '4. What did Dotty often ponder over after the encounter with Miss Carlisle?\nA) The importance of caution\nB) The mishap with matches\nC) The unfamiliar words she had heard\nD) The amusing stories in Sabbath school\nE) The reason for being banned from Sabbath school', '5. What lesson did Dotty learn from a mishap with matches?\nA) The importance of caution\nB) The joy of playing with fire\nC) The need for more matches\nD) The fun of experimenting\nE) The danger of matches', ""6. How did Dotty feel when she wasn't asked to participate in sharing verses?\nA) Proud\nB) Surprised\nC) Happy\nD) Sad\nE) Angry""]"|['B) To get noticed', 'D) She scolded her', 'D) She stood up on her tiptoes', 'C) The unfamiliar words she had heard', 'A) The importance of caution', 'B) Surprised']
Mrs. Parlin suggested Susy inform Aunt Eastman of their arrival and allowed Prudy to walk freely. While wandering, Prudy found a live bird's nest with baby birds. Dotty Dimple arrived, proud of her journey, but upset Prudy ran away. Dotty's supper didn't taste right seeing Prudy enjoying hers. Despite Dotty's love for Prudy, she secretly enjoyed seeing her punished. Prudy, tired and sleepy, had a temperamental day and mischievously put ashes in Johnny's hair. Mrs. Parlin, patient and loving, decided it was time to take Dotty home. Even in Dotty's tantrum, her mother remained kind, teaching a lesson in patience to Susy and Prudy. Prudy, realizing their mother's unwavering love, expressed gratitude for her. Innocent to Dotty's thoughts, she looked out the window admiring the beautiful day.|"[""1. What did Prudy do while wandering freely?\nA) Found a live bird's nest with baby birds\nB) Ran away from home\nC) Got lost in the woods\nD) Broke a vase in the house\nE) Climbed a tree"", '2. How did Dotty Dimple feel when she saw Prudy enjoying her supper?\nA) Happy\nB) Sad\nC) Angry\nD) Jealous\nE) Indifferent', '3. What did Prudy mischievously do to Johnny?\nA) Gave him a gift\nB) Played a prank by putting ashes in his hair\nC) Invited him for dinner\nD) Shared her toys with him\nE) Helped him with his homework', '4. How did Mrs. Parlin handle the situation with Dotty and Prudy?\nA) She scolded both of them\nB) She ignored their behavior\nC) She decided it was time to take Dotty home\nD) She sent them to bed without supper\nE) She laughed at their mischief', ""5. What lesson did Mrs. Parlin teach Susy and Prudy through Dotty's tantrum?\nA) The importance of sharing\nB) The value of honesty\nC) The virtue of patience\nD) The joy of forgiveness\nE) The power of friendship"", '6. How did Prudy feel towards her mother at the end of the passage?\nA) Angry\nB) Grateful\nC) Indifferent\nD) Jealous\nE) Sad']"|"[""A) Found a live bird's nest with baby birds"", 'D) Jealous', 'B) Played a prank by putting ashes in his hair', 'C) She decided it was time to take Dotty home', 'C) The virtue of patience', 'B) Grateful']"
"Dotty peered out the window once more. ""I'm such a good girl,"" she thought, ""not crying like Prudy would. Look, there's the blacksmith's shop."" Dotty admired the blacksmith, thinking, ""His mother lets him go everywhere. Everyone's mother lets them go everywhere."" In a hushed voice, Dotty whispered to herself, ""Oh, what a beautiful hat you have! Would your mom make you wear a fancy dress like mine? No, she wouldn't. Your mom lets you go to parties all the time, only on Sundays. My mom has me stuck in the nursery with just a needle to sew! Oh, dear! I haven't run away in forever! They don't allow me to. I wish Fanny Harlow had invited me to her party. I know why she didn't! She forgot I exist."" Despite the struggle, Dotty managed to squeeze into her red merino dress. ""Oh, dear,"" she sighed, ""this dress is so tight, I won't grow today!"" Admiring her mother's purple breakfast shawl, she draped it over her shoulders with excitement. Dotty then found Nono's Sunday bonnet, a claret-colored silk piece with fiery red and yellow flames inside, that made her face look small underneath. With all her clothes on, she thought, ""No one will mistake me for a boy this time. No one will laugh and say, 'Hello, little"|"[""1. What is Dotty's opinion of herself compared to Prudy?\nA) She thinks she is a good girl\nB) She thinks Prudy is a better girl\nC) She thinks she cries more than Prudy\nD) She thinks she is not allowed to go everywhere like Prudy\nE) She thinks she is always invited to parties unlike Prudy"", ""2. What does Dotty admire about the blacksmith?\nA) His fancy hat\nB) His ability to go everywhere\nC) His mother's leniency\nD) His Sunday bonnet\nE) His skill in sewing"", ""3. Why does Dotty wish Fanny Harlow had invited her to the party?\nA) She wanted to show off her new dress\nB) She wanted to see Nono's bonnet\nC) She wanted to meet the blacksmith\nD) She felt forgotten by Fanny\nE) She wanted to avoid sewing in the nursery"", '4. How does Dotty feel about her red merino dress?\nA) She thinks it is too loose\nB) She thinks it is too big\nC) She thinks it is too tight\nD) She thinks it is too short\nE) She thinks it is too plain', ""5. What does Dotty think about Nono's Sunday bonnet?\nA) It makes her face look big\nB) It has fiery red and yellow flames\nC) It is made of purple silk\nD) It is too small for her head\nE) It is a gift from Fanny Harlow"", ""6. Why does Dotty believe no one will mistake her for a boy this time?\nA) She is wearing a red merino dress\nB) She has Nono's Sunday bonnet on\nC) She draped her mother's purple shawl\nD) She is admiring the blacksmith\nE) She is crying like Prudy""]"|['A) She thinks she is a good girl**', 'B) His ability to go everywhere**', 'D) She felt forgotten by Fanny**', 'C) She thinks it is too tight**', 'B) It has fiery red and yellow flames**', 'A) She is wearing a red merino']
The small child approached slowly, with a big bonnet and a purple shawl. Susy felt disappointed, wondering how the child would behave at the table. Her manners needed work. Prudy was also concerned but remained hopeful. Dotty, the little girl, refused to take off her bonnet, claiming it added to her importance. She tore a book page in her eagerness to show her abilities, surprising herself. During supper, Dotty sat like a queen, crumbing bread into her milk and dipping it with her fork. She coughed and made a mess, but her sisters hoped she would improve. They wanted her to learn to read and be polite.|"['1. What did Dotty refuse to take off during the encounter?\nA) Her shoes\nB) Her socks\nC) Her bonnet\nD) Her gloves\nE) Her scarf', '2. How did Dotty surprise herself during the encounter?\nA) By singing a song\nB) By performing a magic trick\nC) By tearing a book page\nD) By reciting a poem\nE) By dancing a jig', '3. How did Dotty behave during supper?\nA) She sat quietly and ate neatly\nB) She crumbed bread into her milk\nC) She refused to eat anything\nD) She used her hands to eat\nE) She left the table immediately', ""4. How did Susy feel about Dotty's manners at the table?\nA) Pleased\nB) Hopeful\nC) Disappointed\nD) Surprised\nE) Amused"", ""5. What did Prudy feel about Dotty's behavior?\nA) Disappointed\nB) Hopeful\nC) Angry\nD) Impressed\nE) Indifferent"", '6. What did Susy and Prudy want for Dotty?\nA) To become a dancer\nB) To learn to sing\nC) To improve her manners\nD) To become a painter\nE) To play outside all day']"|['C) Her bonnet', 'C) By tearing a book page', 'B) She crumbed bread into her milk', 'C) Disappointed', 'B) Hopeful', 'C) To improve her manners']
"Prudy smiled but hid her face in the pillow, hoping Dotty didn't notice. She needed a new plan to help Dotty understand the challenges of growing up. ""Let's start,"" Prudy said, pouring blocks on the floor. ""I'll ring the bell for school. You must come in and sit."" ""Take the rocking-chair!"" Prudy suggested. ""I'll sit on the ottoman; it's just as good. It wouldn't be right for the teacher to rock. School's in session!"" Dotty pointed and laughed. ""You don't know much, Prudy! Funny teacher! Have you ever seen a monkey dance? I've seen one with a man playing music."" As they continued, Dotty associated letters with familiar things, like seeing a bat as ""Zip with an umbrella."" The teacher sighed but remained patient, knowing perseverance leads to success."|"['1. What did Prudy do when she poured blocks on the floor?\nA) She started dancing\nB) She rang the bell for school\nC) She ran away\nD) She hid her face in the pillow\nE) She started singing', '2. Why did Prudy suggest Dotty take the rocking-chair?\nA) Because it was broken\nB) Because it was comfortable\nC) Because it was her favorite\nD) Because it was important for the teacher to sit there\nE) Because it was not suitable for the teacher to rock', ""3. How did Dotty react when Prudy suggested where they should sit?\nA) She followed Prudy's suggestion\nB) She pointed and laughed\nC) She started crying\nD) She ignored Prudy\nE) She ran out of the room"", '4. What did Dotty associate with letters like seeing a bat as ""Zip with an umbrella""?\nA) Animals\nB) Colors\nC) Numbers\nD) Objects\nE) Shapes', ""5. How did the teacher react to Dotty's associations with letters?\nA) She scolded Dotty\nB) She laughed along with Dotty\nC) She remained patient\nD) She left the room\nE) She joined in the fun"", '6. What did the teacher believe would lead to success?\nA) Intelligence\nB) Creativity\nC) Perseverance\nD) Luck\nE) Friendship']"|['B) She rang the bell for school', 'E) Because it was not suitable for the teacher to rock', 'B) She pointed and laughed', 'D) Objects', 'C) She remained patient', 'C) Perseverance']
"The small school remained closed for a while. Prudy didn't forget about it, but on the next Saturday, she had guests, and on the following Wednesday, something thrilling happened involving Susy's pony. Percy Eastman made a rude comment about the pony, calling him Wings because ""he hadn't any feet,"" which upset Susy. Prudy defended Susy and called Percy a ""pert"" boy, prompting Susy to ask what ""pert"" meant. Meanwhile, Mr. Parlin sent Eddy Johnson and Charley Piper with Wings to the blacksmith's shop as he was occupied. Susy grew impatient for a ride and tried to distract herself by practicing the piano but couldn't focus. Later, Dotty found broken pieces of a toy teapot in her pocket, which further upset Susy. Eddy shared that the blacksmith had mistreated the pony, sparking concern among the children."|"[""1. What was the reason for the small school remaining closed for a while?\nA) The teachers were on strike\nB) There was a flu outbreak\nC) Prudy had guests on a Saturday\nD) Something thrilling happened involving Susy's pony\nE) The building was under renovation"", ""2. How did Percy Eastman offend Susy regarding her pony?\nA) He complimented the pony's appearance\nB) He called the pony a different name\nC) He made a rude comment about the pony's feet\nD) He offered to ride the pony\nE) He praised Susy's riding skills"", ""3. What did Prudy call Percy Eastman after he insulted Susy's pony?\nA) A kind boy\nB) A brave boy\nC) A rude boy\nD) A smart boy\nE) A funny boy"", '4. Why did Susy ask Prudy what ""pert"" meant?\nA) She wanted to learn a new word\nB) She was curious about Percy\'s behavior\nC) She was planning to use the word herself\nD) She was confused by Prudy\'s defense\nE) She wanted to insult Percy back', '5. What did Dotty find in her pocket that upset Susy further?\nA) A broken toy teapot\nB) A note from Prudy\nC) A piece of candy\nD) A flower\nE) A shiny rock', ""6. Why were the children concerned about Susy's pony after Eddy's revelation?\nA) The pony had run away\nB) The pony was sick\nC) The pony had been mistreated by the blacksmith\nD) The pony had injured its leg\nE) The pony had been stolen""]"|"[""D) Something thrilling happened involving Susy's pony"", ""C) He made a rude comment about the pony's feet"", 'C) A rude boy', ""D) She was confused by Prudy's defense"", 'A) A broken toy teapot', 'C) The pony had been mistreated by the blacksmith']"
