generated_passage|Question|Answer
Ethel Brown Morton and her cousin, Ethel Blue, were diligently working on untangling the maypole garlands for the Community Maypole event in Rosemont. The scorching heat made the task challenging, but they persevered with the United Service Club to make the day a success. As the children danced and played, the idea of a Fresh Air scheme to help underprivileged families emerged. Roger proposed using an old farm house for the project, with support from his grandfather for repairs. The Club enthusiastically embraced the plan, ready to transform the house and offer a haven for those in need of care and fresh air.|"['1. What were Ethel Brown Morton and Ethel Blue diligently working on for the Community Maypole event?\nA) Baking cookies\nB) Untangling maypole garlands\nC) Decorating the town square\nD) Organizing a talent show\nE) Planting flowers', '2. What made the task challenging for Ethel Brown Morton and Ethel Blue?\nA) Heavy rain\nB) Strong wind\nC) Scorching heat\nD) Snowstorm\nE) Hailstorm', ""3. Who proposed the idea of a Fresh Air scheme to help underprivileged families?\nA) Ethel Brown Morton\nB) Ethel Blue\nC) Roger\nD) Roger's grandfather\nE) The United Service Club"", '4. What did Roger propose to use for the Fresh Air scheme project?\nA) A school building\nB) An old barn\nC) A community center\nD) An old farm house\nE) A library', ""5. Who supported Roger's idea for the Fresh Air scheme project?\nA) Ethel Brown Morton\nB) Ethel Blue\nC) The United Service Club\nD) Roger's grandmother\nE) The local bakery"", '6. What did the Club plan to do with the old farm house for the Fresh Air scheme project?\nA) Turn it into a museum\nB) Convert it into a hotel\nC) Use it for storage\nD) Transform it into a haven for underprivileged families\nE) Demolish it']"|['B) Untangling maypole garlands', 'C) Scorching heat', 'C) Roger', 'D) An old farm house', 'C) The United Service Club', 'D) Transform it into a haven for underprivileged families']
The superintendent faces a dilemma as he plans to leave his furniture behind. To furnish the house, the children propose raiding their mothers' attics and local stores for items. They aim to create practical furniture, even if it looks unusual. With concerns about feeding the women and children, funds are secured from the chapel treasurer. Aunt Louise offers to cover the cook's wages. Ethel Brown suggests involving Mrs. Schuler, a German teacher, and her husband to manage the house. Mrs. Schuler's expertise in housekeeping is valued. The children plan to engage the Schulers and seek their support for the cause. Roger updates the group on the progress and suggests involving the adults. The children are optimistic about the future plans for the house.|"['1. What does the superintendent plan to leave behind as he faces a dilemma?\nA) His clothes\nB) His furniture\nC) His books\nD) His kitchenware\nE) His plants', ""2. Who proposes raiding their mothers' attics and local stores for items to furnish the house?\nA) The superintendent\nB) The chapel treasurer\nC) Aunt Louise\nD) Ethel Brown\nE) Roger"", ""3. What is Aunt Louise willing to cover for the house?\nA) Cook's wages\nB) Furniture costs\nC) Housekeeping services\nD) Children's education\nE) Gardening expenses"", '4. Who is suggested to manage the house along with her husband?\nA) Ethel Brown\nB) Mrs. Schuler\nC) Aunt Louise\nD) The superintendent\nE) Roger', '5. Who updates the group on the progress and suggests involving the adults?\nA) Ethel Brown\nB) Mrs. Schuler\nC) Roger\nD) Aunt Louise\nE) The superintendent', '6. How do the children feel about the future plans for the house?\nA) Confused\nB) Pessimistic\nC) Indifferent\nD) Optimistic\nE) Anxious']"|"['B) His furniture', 'D) Ethel Brown', ""A) Cook's wages"", 'B) Mrs. Schuler', 'C) Roger', 'D) Optimistic']"
Helen decided they would address the situation later, once they had a full understanding. Special volunteers could step up for specific tasks. Elisabeth of Belgium, now stronger, delighted her caregivers. Miss Merriam, from the School of Mothercraft, was sometimes overwhelmed by Elisabeth's energy. The Ethels supported Miss Merriam, allowing her some respite. As they walked with Elisabeth, they encountered a thin Irish child and a sick woman hidden behind a hedge. Concerned, they sought help from Grandfather Emerson, who rushed to assist the woman.|"['1. What did Helen decide to do regarding the situation they encountered?\nA) Address it immediately\nB) Seek help from strangers\nC) Wait until they had a full understanding\nD) Ignore it completely\nE) Run away from the scene', '2. Who could step up for specific tasks as mentioned in the text?\nA) Random passersby\nB) Special volunteers\nC) Elisabeth of Belgium\nD) The Ethels\nE) Miss Merriam', '3. How did Elisabeth of Belgium make her caregivers feel?\nA) Frustrated\nB) Overwhelmed\nC) Delighted\nD) Annoyed\nE) Indifferent', ""4. Who was sometimes overwhelmed by Elisabeth's energy?\nA) Helen\nB) The Ethels\nC) Grandfather Emerson\nD) Miss Merriam\nE) The thin Irish child"", '5. What did the Ethels do to support Miss Merriam?\nA) Ignored her struggles\nB) Added to her workload\nC) Made fun of her\nD) Provided her with respite\nE) Criticized her efforts', '6. Who rushed to assist the sick woman after they encountered her?\nA) Helen\nB) The thin Irish child\nC) Elisabeth of Belgium\nD) Miss Merriam\nE) Grandfather Emerson']"|['C) Wait until they had a full understanding', 'B) Special volunteers', 'C) Delighted', 'D) Miss Merriam', 'D) Provided her with respite', 'E) Grandfather Emerson']
Mr. Emerson, with his comforting voice, noticed a hungry woman and her child. He quickly offered cookies from his pocket, a habit from his granddaughter. With the help of two girls, the woman stood up, looking relieved to find her child safe. They all got into Mr. Emerson's car, heading to his house. Once there, Mrs. Emerson and the girls took care of the woman and her baby, providing food and comfort. The woman, grateful and tired, was urged to rest and eat more when she woke up. The kindness of the Emerson family shone through as they helped those in need, showing compassion and care for strangers.|"['1. What did Mr. Emerson offer to the hungry woman and her child?\nA) Apples\nB) Cookies\nC) Sandwiches\nD) Candy\nE) Chips', '2. Who helped the woman stand up in the text?\nA) Mr. Emerson\nB) His granddaughter\nC) Two girls\nD) Mrs. Emerson\nE) The child', ""3. Where did they all go after the woman and her child got into Mr. Emerson's car?\nA) The park\nB) The supermarket\nC) Mr. Emerson's house\nD) The hospital\nE) The school"", ""4. Who took care of the woman and her baby at Mr. Emerson's house?\nA) Mr. Emerson\nB) The two girls\nC) Mrs. Emerson\nD) The neighbors\nE) The police"", ""5. How did the woman feel when she woke up at the Emersons' house?\nA) Angry\nB) Grateful\nC) Confused\nD) Sad\nE) Indifferent"", '6. What did the Emerson family show towards the woman and her child?\nA) Disrespect\nB) Apathy\nC) Compassion\nD) Hostility\nE) Indifference']"|"['B) Cookies', 'C) Two girls', ""C) Mr. Emerson's house"", 'C) Mrs. Emerson', 'B) Grateful', 'C) Compassion']"
Moya, a young woman of twenty-five, shared her struggles with Mrs. Emerson. She arrived in America with her parents, who tragically passed away shortly after due to illness. Moya's husband, Patrick, faced hardships after losing his job during wartime, leading to their living in a single room. Tragedy struck when Patrick was killed in a street accident. Left with her baby, Sheila, Moya faced challenges finding work as she lacked training and struggled to balance caring for her child. Mrs. Emerson offered Moya a job assisting Kate, the cook, allowing Moya and Sheila to stay together. This act of kindness provided Moya with a sense of safety and hope for a better future.|"['1. What struggles did Moya face after arriving in America?\nA) Financial difficulties\nB) Language barriers\nC) Health issues\nD) All of the above\nE) None of the above', '2. How did Moya end up living in a single room with her husband, Patrick?\nA) They chose to downsize\nB) Patrick lost his job during wartime\nC) They preferred a minimalist lifestyle\nD) They were saving money for a bigger place\nE) None of the above', '3. What tragedy befell Patrick in the text?\nA) He fell ill and passed away\nB) He was involved in a street accident\nC) He lost his job\nD) He had to leave the country\nE) None of the above', ""4. How did Moya struggle to find work after Patrick's death?\nA) Lack of experience\nB) Lack of training\nC) Lack of childcare\nD) All of the above\nE) None of the above"", '5. What opportunity did Mrs. Emerson offer Moya?\nA) A job as a nurse\nB) A job as a teacher\nC) A job assisting Kate, the cook\nD) Financial assistance\nE) None of the above', ""6. How did Moya feel after Mrs. Emerson's act of kindness?\nA) Hopeless\nB) Grateful\nC) Indifferent\nD) Angry\nE) None of the above""]"|['D) All of the above', 'B) Patrick lost his job during wartime', 'B) He was involved in a street accident', 'D) All of the above', 'C) A job assisting Kate, the cook', 'B) Grateful']
Kate is willing to teach you advanced cooking skills if you show promise. Becoming a skilled cook opens doors for many opportunities. Ethel Brown easily found a Matron, Mrs. Schuler, to help with the cooking, solving potential problems. Margaret suggests buying beautiful wallpaper for decoration. Roger wonders if the walls are good enough to go without wallpaper. Miss Merriam recommends preparing the walls and ceilings before applying wash. Roger plans to use whitewash for the walls. Margaret believes their neighbors will support their summer project. Dorothy proposes a table display under a tree with a large rose hanging above. Delia wishes her brother, Edward, and his orchestra could help with the project. The group plans to showcase roses for sale and take orders for rose bushes.|['1. What does Kate offer to teach if you show promise?\nA) Basic sewing skills\nB) Advanced cooking skills\nC) Gardening techniques\nD) Painting techniques\nE) Musical instrument playing', '2. Who easily found a Matron, Mrs. Schuler, to help with the cooking?\nA) Roger\nB) Ethel Brown\nC) Margaret\nD) Miss Merriam\nE) Dorothy', '3. What does Margaret suggest for decoration?\nA) Planting more trees\nB) Buying beautiful wallpaper\nC) Installing new windows\nD) Adding a swimming pool\nE) Renovating the kitchen', '4. What does Roger wonder about regarding the walls?\nA) Adding a mural\nB) Installing shelves\nC) Using whitewash\nD) Hanging paintings\nE) Applying wallpaper', '5. What does Miss Merriam recommend preparing before applying wash?\nA) Floors\nB) Windows\nC) Ceilings\nD) Furniture\nE) Doors', '6. Who wishes her brother and his orchestra could help with the project?\nA) Dorothy\nB) Margaret\nC) Ethel Brown\nD) Roger\nE) Delia']|['B) Advanced cooking skills', 'B) Ethel Brown', 'B) Buying beautiful wallpaper', 'C) Using whitewash', 'C) Ceilings', 'E) Delia']
Roger observed his cousin Ethel Blue with admiration, noting her practical side amidst her dreamy nature. They planned a Rose Fête at Rose House, where they would convert Chinese lanterns into roses for a charming evening ambiance. The United Service Club, known for its good deeds, organized the event to turn Mr. Emerson's farmhouse into a summer retreat for mothers and babies. The girls calculated the costs for furnishing the rooms, hoping to provide beds without burdening the adults. With the community's support, they received donations of beds and other essentials. As the festival approached, they worked diligently to prepare, refurbishing old furniture and finalizing details. On the day of the event, everything came together beautifully, with each helper playing their part seamlessly. The Rose Fête was a success, with stalls and activities enchanting the attendees under the summer sky.|"['1. What did Roger admire about Ethel Blue?\nA) Her artistic skills\nB) Her practical side\nC) Her dreamy nature\nD) Her singing abilities\nE) Her athletic prowess', '2. What was the main purpose of the Rose Fête at Rose House?\nA) To sell Chinese lanterns\nB) To organize a summer camp\nC) To convert lanterns into roses\nD) To raise funds for charity\nE) To showcase local artwork', ""3. Why did the United Service Club organize the event at Mr. Emerson's farmhouse?\nA) To host a wedding\nB) To start a new business\nC) To provide a summer retreat for mothers and babies\nD) To film a documentary\nE) To conduct a cooking competition"", '4. How did the girls plan to provide beds for the summer retreat without burdening the adults?\nA) By selling tickets\nB) By asking for donations\nC) By renting them out\nD) By borrowing money\nE) By buying them from a store', '5. What did the community donate to support the Rose Fête?\nA) Cars\nB) Computers\nC) Beds and other essentials\nD) Clothes\nE) Toys', '6. How did the helpers prepare for the Rose Fête as the festival approached?\nA) By taking a vacation\nB) By attending a training session\nC) By working diligently to refurbish old furniture\nD) By ignoring the event\nE) By going shopping']"|['B) Her practical side', 'C) To convert lanterns into roses', 'C) To provide a summer retreat for mothers and babies', 'B) By asking for donations', 'C) Beds and other essentials', 'C) By working diligently to refurbish old furniture']
The boys were busy helping out at the club, assisting with various tasks like opening ice cream tubs for Moya, guiding players to the tennis and croquet areas, and showing newcomers where to park their horses and cars. Each club member had a small notebook to jot down advice or record offers of help. Helen didn't have a specific role, allowing her to show visitors around and discuss the club's plans. Ethel Brown's idea to furnish rooms with necessary items was put into action. Visitors enjoyed the evening with lanterns, ice cream, and strawberries. The women quickly settled into life at Rose House, representing different nationalities. Despite language barriers, they found common ground in motherhood. Their stories revealed struggles and tragedies, emphasizing the importance of understanding and empathy.|"['1. What were the boys busy doing at the club?\nA) Playing tennis and croquet\nB) Serving ice cream and strawberries\nC) Opening ice cream tubs, guiding players, and helping newcomers\nD) Parking horses and cars\nE) Recording notes in small notebooks', ""2. What was Helen's role at the club?\nA) Opening ice cream tubs\nB) Guiding players to tennis and croquet areas\nC) Showing newcomers where to park their vehicles\nD) Discussing the club's plans and showing visitors around\nE) Recording offers of help in a notebook"", ""3. Whose idea to furnish rooms with necessary items was implemented?\nA) Moya's\nB) Helen's\nC) Ethel Brown's\nD) The boys'\nE) The visitors'"", '4. What did visitors enjoy during the evening at the club?\nA) Lanterns and ice cream\nB) Ice cream and strawberries\nC) Lanterns and strawberries\nD) Tennis and croquet\nE) Horse and car parking', ""5. How did the women at Rose House find common ground?\nA) Through playing tennis and croquet\nB) By sharing stories of struggles and tragedies\nC) Discussing the club's plans\nD) Enjoying lanterns and ice cream\nE) Recording offers of help in notebooks"", ""6. What did the women's stories emphasize the importance of?\nA) Learning different languages\nB) Understanding and empathy\nC) Playing tennis and croquet\nD) Enjoying ice cream and strawberries\nE) Recording notes in small notebooks""]"|"['C) Opening ice cream tubs, guiding players, and helping newcomers', ""D) Discussing the club's plans and showing visitors around"", ""C) Ethel Brown's"", 'B) Ice cream and strawberries', 'B) By sharing stories of struggles and tragedies', 'B) Understanding and empathy']"
The women had daily tasks assigned by Mrs. Schuler, dividing housework and laundry duties among themselves. Once finished, they relaxed on the porch, in the grove, or strolled around. The boys had a carpentry platform at the back of the house, crafting chairs for children. Girls chose sturdy fruit boxes to make high chairs, adding cushions for comfort. Boys built a heavy chair from a packing box, planning to create a unique design with armrests. James sought Dorothy's advice on chair legs, using strips for the structure. Dorothy joined the group, offering guidance on the chair's construction. Roger eagerly awaited her input, ready to begin sawing the strips for the chairs.|"['1. What were the daily tasks assigned by Mrs. Schuler to the women?\nA) Cooking and gardening\nB) Housework and laundry\nC) Carpentry and crafting\nD) Painting and decorating\nE) None of the above', '2. Where did the women relax once they finished their tasks?\nA) In the kitchen\nB) On the porch, in the grove, or strolling around\nC) In the carpentry platform\nD) In the workshop\nE) None of the above', '3. What were the boys crafting at the back of the house?\nA) Chairs for adults\nB) Tables for the kitchen\nC) High chairs for children\nD) Shelves for books\nE) None of the above', '4. What did the girls use to make the high chairs?\nA) Packing boxes\nB) Fruit boxes\nC) Wooden planks\nD) Metal sheets\nE) None of the above', ""5. What did James seek Dorothy's advice on regarding the chair?\nA) Cushions\nB) Armrests\nC) Chair legs\nD) Backrest\nE) None of the above"", ""6. Who eagerly awaited Dorothy's input on the chair's construction?\nA) James\nB) Roger\nC) The girls\nD) The women\nE) None of the above""]"|['B) Housework and laundry', 'B) On the porch, in the grove, or strolling around', 'C) High chairs for children', 'B) Fruit boxes', 'C) Chair legs', 'B) Roger']
For the attic seat, his cousin explained the measurements. Four strips, each two inches wide and twenty-one inches long, were cut for the front legs, and four strips, each two inches wide and twenty-five inches long, for the back legs. Additionally, two two-inch strips, seventeen inches long, were placed under the seat for reinforcement, both front and back. Two more two-inch strips, each thirteen inches long, were added under the seat for side support. A grocery box measuring about eighteen inches long, thirteen wide, and eleven deep was used. Cleats were nailed across, with their top edges fifteen inches from the ground, and the box was attached to the cleats. The two-sided legs protected the box edges and enhanced its appearance. Strip covers were suggested for the arms to provide a finishing touch and prevent tearing sleeves. The group worked tirelessly, measuring, sawing, and nailing until they were pleased with the results.|['1. What were the measurements of the four strips cut for the front legs of the attic seat?\nA) Two inches wide and twenty-one inches long\nB) Two inches wide and twenty-five inches long\nC) Two inches wide and seventeen inches long\nD) Two inches wide and thirteen inches long\nE) Two inches wide and fifteen inches long', '2. How many two-inch strips were placed under the seat for reinforcement, both front and back?\nA) One\nB) Two\nC) Three\nD) Four\nE) Five', '3. What were the dimensions of the grocery box used for the attic seat?\nA) Eighteen inches long, thirteen inches wide, and eleven inches deep\nB) Seventeen inches long, thirteen inches wide, and eleven inches deep\nC) Eighteen inches long, thirteen inches wide, and ten inches deep\nD) Seventeen inches long, thirteen inches wide, and ten inches deep\nE) Eighteen inches long, twelve inches wide, and eleven inches deep', '4. At what height were the top edges of the cleats nailed across for attaching the box to the attic seat?\nA) Ten inches from the ground\nB) Twelve inches from the ground\nC) Thirteen inches from the ground\nD) Fifteen inches from the ground\nE) Seventeen inches from the ground', '5. What purpose did the two-sided legs serve for the attic seat?\nA) Reinforcement\nB) Decoration\nC) Support\nD) Protection\nE) Mobility', '6. What was suggested to be added to the arms of the attic seat for a finishing touch and to prevent tearing sleeves?\nA) Cleats\nB) Strip covers\nC) Reinforcement bars\nD) Nails\nE) Paint']|['A) Two inches wide and twenty-one inches long', 'B) Two', 'A) Eighteen inches long, thirteen inches wide, and eleven inches deep', 'D) Fifteen inches from the ground', 'D) Protection', 'B) Strip covers']
