generated_passage|Question|Answer
The stories we enjoy today have deep roots in the past, just like the layers of history beneath the modern city of Rome. Our language, customs, and beliefs are echoes of a vanished world, preserved in the tales we tell and the superstitions we follow. Shakespeare's plays, rich with references to old English beliefs, offer a glimpse into a world long gone. Folklore, the treasure trove of ancient wisdom and fantasy, is a living legacy found in every corner of the globe. These folk tales, passed down through generations, were not carefully crafted like modern stories but grew organically with each retelling. From Indian epics to Russian fairy tales, these narratives have captivated audiences for centuries, connecting us to our shared human heritage.|"[""1. What is the main idea of the passage?\nA) The importance of modern stories over ancient folklore\nB) The evolution of language, customs, and beliefs over time\nC) The disappearance of old English beliefs in modern society\nD) The influence of Shakespeare's plays on contemporary culture\nE) The enduring legacy of folklore in human heritage"", ""2. How are Shakespeare's plays described in the passage?\nA) As irrelevant to modern audiences\nB) As lacking references to old English beliefs\nC) As a glimpse into a world long gone\nD) As disconnected from ancient wisdom\nE) As modern stories crafted for entertainment"", ""3. What is emphasized as the source of ancient wisdom and fantasy in the passage?\nA) Modern literature\nB) Indian epics\nC) Russian fairy tales\nD) Shakespeare's plays\nE) Folklore"", '4. How are folk tales described in the passage?\nA) Carefully crafted like modern stories\nB) Lacking in depth and meaning\nC) Growing organically with each retelling\nD) Disconnected from human heritage\nE) Only found in specific regions of the world', '5. What do the stories we enjoy today have deep roots in, according to the passage?\nA) The disappearance of ancient customs\nB) The layers of history beneath modern cities\nC) The irrelevance of old beliefs\nD) The absence of fantasy in human heritage\nE) The lack of connections to the past', '6. What do the tales we tell and superstitions we follow preserve, as mentioned in the passage?\nA) Vanished worlds\nB) Modern beliefs\nC) Fictional characters\nD) Contemporary customs\nE) Disconnected stories']"|['E) The enduring legacy of folklore in human heritage', 'C) As a glimpse into a world long gone', 'E) Folklore', 'C) Growing organically with each retelling', 'B) The layers of history beneath modern cities', 'A) Vanished worlds']
Long ago, in the Orient, when books were scarce and people's knowledge limited, stories were shared by the fireside or at inns. These tales were crafted by those who let their imagination roam freely, unconstrained by facts. They were created by people who sought to understand life's mysteries and were eager to learn more about themselves and the world. These ancient folk tales were filled with wonder and a willingness to believe in the extraordinary. In one such story, a man named Hans was rewarded with a lump of gold for his honest service. Excited, Hans set off on a journey back home, but his encounter with a horse led to a comical mishap. Despite the setback, Hans found solace in the simple pleasures of life, like the companionship of a cow. Ultimately, Hans learned that true happiness could be found in the simplest of things.|"['1. What was the primary method of sharing stories in the Orient when books were scarce?\nA) Through newspapers\nB) By word of mouth\nC) Through social media\nD) By telegraph\nE) Through radio broadcasts', '2. What was the main characteristic of the ancient folk tales mentioned in the passage?\nA) They were based on scientific facts\nB) They were filled with wonder\nC) They were written by scholars\nD) They were only shared in books\nE) They were created for profit', '3. What did Hans receive as a reward for his honest service in one of the stories?\nA) A lump of gold\nB) A magical sword\nC) A crown\nD) A map to hidden treasure\nE) A talking parrot', ""4. What led to a comical mishap during Hans's journey back home?\nA) A talking cat\nB) An encounter with a horse\nC) A sudden storm\nD) Losing the lump of gold\nE) Falling asleep"", '5. What did Hans find solace in despite the setback during his journey?\nA) The singing of birds\nB) The sound of a river\nC) The companionship of a cow\nD) The sight of a rainbow\nE) The smell of flowers', '6. What did Hans ultimately learn about true happiness in the story?\nA) It can only be found in material wealth\nB) It can be found in the simplest of things\nC) It requires constant travel and adventure\nD) It is unattainable\nE) It can only be found in big cities']"|['B) By word of mouth', 'B) They were filled with wonder', 'A) A lump of gold', 'B) An encounter with a horse', 'C) The companionship of a cow', 'B) It can be found in the simplest of things']
Hans was surprised by his luck as he walked along, pleased with the profitable exchanges he had made. A boy carrying a goose mentioned a stolen pig in the area, warning Hans to hide it. Worried, Hans swapped his pig for the boy's goose. The boy drove off with the pig, leaving Hans relieved with the goose. Hans thought about the benefits of the exchange, imagining the roast, goose broth, and soft feathers. The Grinder, impressed by Hans' exchanges, suggested that if Hans could hear money jingling in his pocket, his fortune would be secure.|"['1. What did the boy warn Hans about?\nA) A stolen pig in the area\nB) A lost cow in the area\nC) A missing sheep in the area\nD) A runaway horse in the area\nE) A stray dog in the area', ""2. Why was Hans worried after talking to the boy?\nA) He lost his wallet\nB) He misplaced his keys\nC) He forgot his lunch\nD) He couldn't find his way home\nE) A stolen pig was mentioned in the area"", ""3. What did Hans exchange for the boy's goose?\nA) A cow\nB) A horse\nC) A pig\nD) A sheep\nE) A dog"", '4. How did Hans feel after the boy drove off with the pig?\nA) Angry\nB) Sad\nC) Worried\nD) Relieved\nE) Frustrated', '5. What did Hans imagine about the benefits of having the goose?\nA) Roast beef\nB) Goose soup\nC) Soft feathers\nD) All of the above\nE) None of the above', ""6. What did The Grinder suggest would secure Hans' fortune?\nA) Hearing money jingling in his pocket\nB) Finding a four-leaf clover\nC) Wishing upon a shooting star\nD) Carrying a lucky rabbit's foot\nE) None of the above""]"|['A) A stolen pig in the area', 'E) A stolen pig was mentioned in the area', 'C) A pig', 'D) Relieved', 'D) All of the above', 'A) Hearing money jingling in his pocket']
Once upon a time, two brothers, one rich and one poor, faced a Christmas Eve. The poor brother, with nothing to eat, went to his rich brother for help. Reluctantly, the rich brother agreed to give him something. As the poor brother journeyed, he encountered an old man in an outhouse who claimed it was Hell. The old man told him he could sell his meat for a magical quern that could grind anything. The poor brother made the trade and learned to use the quern. When he reached home, the quern produced a feast for Christmas. His rich brother, envious, questioned where the abundance came from. The poor brother revealed the secret of the magical quern.|"['1. What did the poor brother encounter on his journey?\nA) A wizard\nB) An old man in an outhouse\nC) A talking animal\nD) A ghost\nE) A fairy', '2. What did the old man offer to trade with the poor brother?\nA) A bag of gold\nB) A magical wand\nC) A talking horse\nD) A magical quern\nE) A map to hidden treasure', '3. How did the poor brother create a feast for Christmas?\nA) By using a magical wand\nB) By cooking a recipe from a book\nC) By planting and harvesting crops\nD) By using a magical quern\nE) By asking his rich brother for help', ""4. What was the rich brother's reaction when he saw the feast produced by the quern?\nA) Envy\nB) Joy\nC) Surprise\nD) Anger\nE) Indifference"", '5. What did the poor brother reveal to his rich brother?\nA) The location of hidden treasure\nB) The secret of the magical quern\nC) A recipe for a delicious meal\nD) A plan to become rich\nE) A story about his journey', '6. What did the poor brother learn to do with the magical quern?\nA) Fly\nB) Swim\nC) Sing\nD) Grind anything\nE) Talk to animals']"|['B) An old man in an outhouse', 'D) A magical quern', 'D) By using a magical quern', 'A) Envy', 'B) The secret of the magical quern', 'D) Grind anything']
Once upon a time, there were two brothers. The elder one owned a magical quern that could grind anything. When the younger brother saw it, he wanted it too. After paying a hefty sum, he finally got the quern. He planned to grind meat and drink that would last for years. But the elder brother tricked him by not teaching him how to stop the quern. The younger brother's house was soon filled with food and drink, and he barely escaped drowning in the broth. The elder brother, realizing his mistake, ran away from the never-ending stream of food. The younger brother then became rich by using the quern to grind gold. The fame of this magical quern spread far and wide, even reaching a skipper who wanted it to avoid long voyages. However, the skipper's greed led to his downfall when the quern kept grinding salt until his ship sank.|"['1. What did the elder brother own that could grind anything?\nA) A magical pot\nB) A magical quern\nC) A magical wand\nD) A magical ring\nE) A magical carpet', '2. How did the younger brother acquire the magical quern?\nA) He stole it from his elder brother\nB) He traded it for a horse\nC) He found it in a cave\nD) He paid a hefty sum for it\nE) He received it as a gift from a friend', ""3. Why did the younger brother's house get filled with food and drink?\nA) Because of a flood\nB) Because of a never-ending stream from the quern\nC) Because of a cooking competition\nD) Because of a magical spell\nE) Because of a generous neighbor"", ""4. How did the skipper's greed lead to his downfall?\nA) He lost the magical quern\nB) He got lost at sea\nC) He encountered a storm\nD) The quern kept grinding salt until his ship sank\nE) He was attacked by pirates"", '5. What did the younger brother eventually grind using the magical quern to become rich?\nA) Diamonds\nB) Gold\nC) Silver\nD) Food\nE) Wood', '6. What happened to the elder brother after he realized his mistake?\nA) He became a king\nB) He ran away from the never-ending stream of food\nC) He joined the skipper on his voyages\nD) He learned how to control the quern\nE) He challenged the skipper to a duel']"|['B) A magical quern', 'D) He paid a hefty sum for it', 'B) Because of a never-ending stream from the quern', 'D) The quern kept grinding salt until his ship sank', 'B) Gold', 'B) He ran away from the never-ending stream of food']
"Once upon a time, Ananzi had a clever plan. He bought a lot of fat, sacks, and string, along with a big frying pan. He blew a shell to summon the Head-fish, named ""Green Eel,"" from the sea. Ananzi told the fish that the King wanted all the fish to come ashore for a new life. ""Green Eel"" agreed and called the fish. Ananzi started a fire, fried the fish, and everything went well until he reached the slippery Head-fish, who escaped back into the water. Ananzi suspected the Lion was following him, so he pretended to eat fish and tied the Lion up when he caught up. However, the Lion tricked Ananzi and got free, chasing him until Ananzi transformed into an old man to escape."|['1. What did Ananzi use to summon the Head-fish?\nA) A bell\nB) A shell\nC) A whistle\nD) A horn\nE) A drum', '2. Who did Ananzi suspect was following him?\nA) The Elephant\nB) The Lion\nC) The Giraffe\nD) The Zebra\nE) The Hyena', '3. How did Ananzi plan to capture the Head-fish?\nA) By using a net\nB) By building a trap\nC) By starting a fire\nD) By playing music\nE) By setting a snare', '4. What did Ananzi transform into to escape from the Lion?\nA) A bird\nB) A tree\nC) An old man\nD) A fish\nE) A rock', '5. What did Ananzi pretend to do when the Lion caught up to him?\nA) Sleep\nB) Dance\nC) Sing\nD) Eat fish\nE) Swim', '6. What did Ananzi buy as part of his plan?\nA) Vegetables\nB) Meat\nC) Fat\nD) Bread\nE) Rice']|['B) A shell', 'B) The Lion', 'C) By starting a fire', 'C) An old man', 'D) Eat fish', 'C) Fat']
Two friends ventured out to gather fern on a moor, accompanied by a boy carrying wine and provisions. While exploring, they witnessed two foxes playing with their cub at the base of a hill. Suddenly, three children from a nearby village approached and began to harass the foxes. Disturbed by the children's actions, the friends intervened to save the cub, using a napkin string to secure it. Despite their disagreement over the incident, the friends reconciled after realizing each other's good intentions. They tended to the cub's wound with a healing herb and offered it food. Later, they released the cub to reunite with its parents. The friends then shared a meal and strengthened their bond, displaying kindness and compassion throughout the day.|"['1. What were the friends gathering on the moor?\nA) Flowers\nB) Berries\nC) Fern\nD) Stones\nE) Seashells', '2. Who accompanied the friends with wine and provisions on their venture?\nA) A girl\nB) An old man\nC) A boy\nD) A dog\nE) A bird', '3. What did the friends witness at the base of a hill while exploring?\nA) Two rabbits playing\nB) Two birds building a nest\nC) Two foxes playing with their cub\nD) Two squirrels fighting\nE) Two deer grazing', '4. How did the friends intervene to save the fox cub from the children?\nA) They shouted at the children\nB) They threw stones at the children\nC) They used a napkin string to secure the cub\nD) They ran away\nE) They called the police', ""5. How did the friends reconcile after disagreeing over the incident?\nA) They ignored each other\nB) They continued arguing\nC) They tended to the cub's wound together\nD) They walked away in different directions\nE) They never spoke again"", '6. What did the friends offer to the cub after tending to its wound?\nA) Water\nB) Wine\nC) Food\nD) Stones\nE) Leaves']"|"['C) Fern', 'C) A boy', 'C) Two foxes playing with their cub', 'C) They used a napkin string to secure the cub', ""C) They tended to the cub's wound together"", 'C) Food']"
A strange incident unfolded when a messenger arrived with a fox's liver, claiming it was from Mr. So-and-so. The parents, grateful for the liver that cured their son, later discovered that the man they had thanked was unaware of the gift. Confusion arose as another man arrived, stating he couldn't fulfill the commission for a fox's liver. That night, a fox spirit appeared, revealing that she had sacrificed her cub to repay the family for saving it. Overwhelmed by gratitude, the family lit a lamp and prayed. The boy who recovered built a shrine for the fox spirits and offered sacrifices. This act of kindness and reciprocity became a tale known throughout the land, emphasizing the virtue of repaying kindness.|"[""1. What did the messenger bring to the family?\nA) A rabbit's liver\nB) A fox's liver\nC) A deer's liver\nD) A bear's liver\nE) A wolf's liver"", '2. How did the parents feel when they discovered the truth about the messenger?\nA) Angry\nB) Confused\nC) Disappointed\nD) Relieved\nE) Indifferent', '3. Who revealed that she had sacrificed her cub to repay the family for saving it?\nA) The messenger\nB) The boy\nC) The parents\nD) The fox spirit\nE) The shrine builder', '4. What did the family do to express their gratitude towards the fox spirit?\nA) Lit a lamp and prayed\nB) Built a shrine for the boy\nC) Offered sacrifices to the messenger\nD) Ignored the fox spirit\nE) Asked for more gifts', '5. What did the boy who recovered do after the incident?\nA) Built a shrine for the fox spirits\nB) Ignored the fox spirit\nC) Offered sacrifices to the messenger\nD) Ran away from home\nE) Forgot about the incident', '6. What virtue is emphasized in the tale known throughout the land?\nA) Honesty\nB) Loyalty\nC) Gratitude\nD) Courage\nE) Greed']"|"[""B) A fox's liver"", 'B) Confused', 'D) The fox spirit', 'A) Lit a lamp and prayed', 'A) Built a shrine for the fox spirits', 'C) Gratitude']"
The care of Shintô shrines is overseen by the Yoshida and Fushimi families, nobles at the Mikado's court in Kiyôto. The Kanjuji family manages Buddhist affairs. Priests serving the gods must have a certain rank obtained through the noble families, who receive a fee for their services. In China, rank can be bought, unlike in Japan. The fox's liver remedy mentioned in the tale is not unusual in Chinese medicine. Chinese physicians prescribe unconventional treatments, like scorpion decoctions for fever. In Japan, Inari Sama, linked to rice cultivation, is widely revered, with shrines in many homes. Gratitude is valued, as even animals show appreciation. An old priest in Hitachi lived humbly, dedicated to prayer. His virtue earned him respect and support from his neighbors.|"['1. What is the main responsibility of the Yoshida and Fushimi families in relation to Shintô shrines?\nA. Managing Buddhist affairs\nB. Serving as priests\nC. Overseeing the care of Shintô shrines\nD. Selling rank\nE. Prescribing unconventional treatments', ""2. How do priests serving the gods in Japan obtain their rank?\nA. By buying it\nB. Through the Kanjuji family\nC. By receiving a fee\nD. By serving the Mikado's court\nE. By managing Buddhist affairs"", '3. What distinguishes the practice of buying rank in China from that in Japan?\nA. Chinese physicians prescribe unconventional treatments\nB. The involvement of the Kanjuji family\nC. The care of Shintô shrines\nD. The reverence for Inari Sama\nE. The ability to buy rank', '4. What is the significance of Inari Sama in Japanese culture?\nA. Linked to rice cultivation\nB. Prescribing unconventional treatments\nC. Managing Buddhist affairs\nD. Overseeing the care of Shintô shrines\nE. Selling rank', '5. How did the old priest in Hitachi earn respect and support from his neighbors?\nA. By managing Buddhist affairs\nB. By selling rank\nC. By overseeing the care of Shintô shrines\nD. By living humbly and dedicating himself to prayer\nE. By prescribing unconventional treatments', '6. What is valued in Japanese culture, as mentioned in the passage?\nA. Unconventional treatments\nB. Animals showing appreciation\nC. Selling rank\nD. Chinese medicine\nE. The involvement of the Kanjuji family']"|['C. Overseeing the care of Shintô shrines', 'B. Through the noble families', 'E. The ability to buy rank', 'A. Linked to rice cultivation', 'D. By living humbly and dedicating himself to prayer', 'B. Animals showing appreciation']
One cold night, a priest heard a voice calling outside. He found an old badger seeking warmth from the severe cold. The badger asked to warm itself by the fire in the priest's cottage. The priest, unafraid, welcomed the creature. The badger became a regular visitor, bringing firewood and keeping the priest company through the winter nights. After ten years, the badger offered to grant a wish as a token of gratitude. The priest, having renounced worldly desires, mentioned a wish for three gold riyos to offer at a shrine for salvation. The badger, troubled by the request, stopped visiting the priest, leading him to regret his words and pray for the badger's well-being, realizing the purity of its intentions.|"['1. What did the priest do when he heard a voice calling outside on a cold night?\nA) Ignored it\nB) Checked to see who it was\nC) Invited the stranger inside\nD) Ran away in fear\nE) Called for help', '2. How did the badger show its gratitude towards the priest during the winter nights?\nA) By bringing food\nB) By telling stories\nC) By bringing firewood\nD) By singing songs\nE) By cleaning the cottage', '3. Why did the badger stop visiting the priest after ten years?\nA) It found a new friend\nB) It got sick\nC) The priest asked for a wish\nD) It was afraid of the priest\nE) It moved away', '4. What did the priest wish for when the badger offered to grant him a wish?\nA) Wealth and power\nB) Long life\nC) Health and happiness\nD) Three gold riyos for a shrine\nE) A new house', '5. How did the priest feel after the badger stopped visiting him?\nA) Happy\nB) Relieved\nC) Sad\nD) Angry\nE) Indifferent', ""6. What did the priest realize about the badger's intentions after it stopped visiting him?\nA) It was selfish\nB) It was ungrateful\nC) It was kind and pure\nD) It was cunning\nE) It was dangerous""]"|['C) Invited the stranger inside', 'C) By bringing firewood', 'C) The priest asked for a wish', 'D) Three gold riyos for a shrine', 'C) Sad', 'C) It was kind and pure']
