generated_passage|Question|Answer
A young lady, looking exceedingly pretty, stood by an airplane with a young man in a leather, fur-lined suit in the cockpit above her. The man held the lady's gloved hand, assuring her of safety for their flight. He encouraged her not to back out last minute, promising a thrilling and safe experience. The man complimented the lady on how fetching she would look in an aviation suit. Despite a minor issue with a barograph, he assured her of a smooth flight without going too high. The man joked about breaking speed records in the air without traffic cops. The lady blushed but seemed excited for the adventure ahead.|"[""1. What is the main purpose of the man's words in this passage?\nA) To make the lady nervous\nB) To encourage the lady for the flight\nC) To discourage the lady from flying\nD) To impress the lady with his flying skills\nE) To make fun of the lady's outfit"", ""2. How did the lady react to the man's compliments about her appearance in an aviation suit?\nA) She felt insulted\nB) She felt scared\nC) She felt excited\nD) She felt embarrassed\nE) She felt angry"", ""3. What can be inferred about the lady's feelings towards the flight?\nA) She is terrified\nB) She is uninterested\nC) She is thrilled\nD) She is annoyed\nE) She is bored"", ""4. What was the man's attitude towards the minor issue with the barograph?\nA) He panicked\nB) He ignored it\nC) He downplayed it\nD) He exaggerated it\nE) He fixed it immediately"", ""5. How did the lady respond to the man's joke about breaking speed records?\nA) She laughed\nB) She cried\nC) She got angry\nD) She got scared\nE) She felt bored"", '6. What can be inferred about the relationship between the man and the lady in the passage?\nA) They are strangers\nB) They are coworkers\nC) They are siblings\nD) They are friends\nE) They are romantically involved']"|['B) To encourage the lady for the flight', 'C) She felt excited', 'C) She is thrilled', 'C) He downplayed it', 'A) She laughed', 'E) They are romantically involved']
"""Mary, you've been in a car with me many times and never been scared, even when we were in more danger,"" said Tom excitedly. He reassured her about the sky ride, listing the dangers they faced in the car compared to the safety of the air ride. Mary, nervous but determined, smiled and headed to Tom's home where Mrs. Baggert, the housekeeper, awaited to help her with a flying suit. Tom had convinced Mary to finally join him for a flight after she had continuously postponed the plan. He had prepared a safe and fast aircraft for the trip. As Mary got ready, Tom admired her in the aviator costume. He instructed her to wear warm clothes for the cold air. Tom assured Mary of her safety and joked about not hearing her instructions once they were airborne due to the noise. Mary boarded the aircraft, ready for the adventure."|"[""1. What did Tom reassure Mary about before their sky ride?\nA) The dangers they faced in the car\nB) The safety of the air ride\nC) The speed of the aircraft\nD) The noise during the flight\nE) The flying suit's color"", ""2. Why was Mary nervous but determined before the flight?\nA) She was scared of flying\nB) She was excited about the adventure\nC) She didn't trust Tom's flying skills\nD) She was worried about the noise in the air\nE) She was cold in the aviator costume"", ""3. Who was waiting to help Mary with a flying suit at Tom's home?\nA) Tom\nB) Mrs. Baggert\nC) Mary's friend\nD) A flight instructor\nE) A mechanic"", '4. What did Tom admire Mary in before their flight?\nA) A scuba diving suit\nB) A spacesuit\nC) An astronaut costume\nD) An aviator costume\nE) A parachute', '5. What did Tom instruct Mary to wear for the cold air during the flight?\nA) A swimsuit\nB) Warm clothes\nC) A summer dress\nD) A t-shirt\nE) A raincoat', '6. What did Tom joke about not hearing from Mary once they were airborne?\nA) Her singing\nB) Her laughter\nC) Her screams\nD) Her instructions\nE) Her phone ringing']"|['B) The safety of the air ride', 'B) She was excited about the adventure', 'B) Mrs. Baggert', 'D) An aviator costume', 'B) Warm clothes', 'D) Her instructions']
Tom was busy preparing for a sky ride with Mary Nestor when Mr. Damon came running, waving his arms like an aircraft propeller. Though Tom couldn't hear due to his fur cap, Jackson did and stopped the propeller blades. Mr. Damon, panting, said he wanted to speak to Tom. Tom, focused on getting Mary ready for the ride, couldn't stop. He assured Mr. Damon they would talk later and proceeded with the preparations. As Tom ignited the engine, the propellers spun rapidly, and the plane began moving over the field. Mary felt a mix of excitement and fear as the aircraft ascended. The sensation of the earth dropping away beneath her was overwhelming, similar to being pushed into space. Tom explained that this feeling is more pronounced in a balloon than in an airplane due to the lack of stationary objects for comparison during ascent.|"['1. What was Tom busy preparing for?\nA) A boat race\nB) A sky ride\nC) A car show\nD) A hiking trip\nE) A cooking competition', '2. Who came running and waving his arms like an aircraft propeller?\nA) Mary Nestor\nB) Jackson\nC) Tom\nD) Mr. Damon\nE) Mr. Nestor', ""3. Why couldn't Tom hear Mr. Damon initially?\nA) Due to loud music\nB) Due to wearing a fur cap\nC) Due to engine noise\nD) Due to being far away\nE) Due to talking to Mary"", ""4. What did Mr. Damon do to get Tom's attention?\nA) Started singing loudly\nB) Jumped up and down\nC) Waved a flag\nD) Stopped the propeller blades\nE) Threw a paper airplane"", '5. How did Mary feel as the aircraft ascended?\nA) Bored\nB) Excited\nC) Annoyed\nD) Sleepy\nE) Hungry', '6. Why did Tom explain the feeling of the earth dropping away to Mary?\nA) To scare her\nB) To make her laugh\nC) To calm her down\nD) To confuse her\nE) To impress her']"|['B) A sky ride', 'D) Mr. Damon', 'B) Due to wearing a fur cap', 'D) Stopped the propeller blades', 'B) Excited', 'C) To calm her down']
Mary Nestor, flying with Tom Swift, felt like the earth was vanishing beneath her as they soared into the sky. Initially scared, she found comfort in Tom's calm demeanor. As they ascended, the world below looked like tiny emerald squares and toy-like houses. Mary started to relax and enjoy the thrilling experience. Suddenly, the plane lurched, causing Mary to panic and reach for her safety belt. Tom, focused on the controls, heard her cries over the loud engine noise. Mary thought they were falling and considered jumping out.|"[""1. What caused Mary to feel scared initially while flying with Tom Swift?\nA) Tom's calm demeanor\nB) The loud engine noise\nC) The tiny emerald squares below\nD) The toy-like houses\nE) The plane lurching suddenly"", '2. How did Mary feel as they soared into the sky?\nA) Excited\nB) Relaxed\nC) Scared\nD) Nervous\nE) Anxious', ""3. What made Mary start to relax and enjoy the experience of flying?\nA) The loud engine noise\nB) Tom's calm demeanor\nC) The tiny emerald squares below\nD) The toy-like houses\nE) The plane lurching suddenly"", '4. What did Mary do when the plane lurched suddenly?\nA) Enjoyed the thrilling experience\nB) Reached for her safety belt\nC) Jumped out of the plane\nD) Focused on the controls\nE) Ignored the loud engine noise', '5. What did Mary think was happening when the plane lurched?\nA) They were falling\nB) They were ascending\nC) They were landing\nD) They were cruising\nE) They were flying smoothly', ""6. Who heard Mary's cries over the loud engine noise?\nA) Tom Swift\nB) The pilot\nC) The air traffic controller\nD) Mary's friend\nE) The passengers""]"|"['E) The plane lurching suddenly', 'C) Scared', ""B) Tom's calm demeanor"", 'B) Reached for her safety belt', 'A) They were falling', 'A) Tom Swift']"
Tom Swift, a skilled inventor and pilot, was no stranger to handling engine troubles in the air. His expertise in building and operating engines began at a young age, and his adventures with various vehicles led to remarkable inventions. Living in Shopton with his father and aided by his friend Ned Newton, Tom's inventions ranged from a speedy motorboat to a powerful airship and even a submarine. His knack for innovation extended to creating an electric runabout and a wizard camera. Amidst thrilling expeditions, Tom also contributed to the war effort with his invention, the War Tank. With the support of Mary Nestor and Ned, Tom navigated through challenges, including keeping his inventions safe from adversaries. His dedication to invention and exploration made him a remarkable figure in the series, leaving readers eager to discover his next invention.|"['1. What is Tom Swift known for in the text?\nA) Being a skilled chef\nB) Inventing new dance moves\nC) Building and operating engines\nD) Writing poetry\nE) Painting landscapes', ""2. Who is Tom Swift's friend that aids him in his adventures?\nA) Mary Nestor\nB) His father\nC) Ned Newton\nD) His cousin\nE) A mysterious stranger"", '3. What did Tom Swift invent to contribute to the war effort?\nA) A time machine\nB) A flying carpet\nC) A War Tank\nD) A magic wand\nE) A talking parrot', ""4. What is one of Tom Swift's inventions mentioned in the text?\nA) A wooden spoon\nB) A pair of socks\nC) A wizard camera\nD) A paperclip\nE) A rubber duck"", '5. Who supported Tom Swift in navigating through challenges?\nA) His adversaries\nB) His pet dog\nC) Mary Nestor\nD) His rival inventor\nE) A ghost', '6. What made Tom Swift a remarkable figure in the series according to the text?\nA) His dislike for adventure\nB) His fear of new inventions\nC) His dedication to invention and exploration\nD) His love for staying indoors\nE) His lack of interest in helping others']"|['C) Building and operating engines', 'C) Ned Newton', 'C) A War Tank', 'C) A wizard camera', 'C) Mary Nestor', 'C) His dedication to invention and exploration']
"A unique thought occurred to the young inventor, but he had no time to dwell on it. He promised himself to revisit the idea later. Right now, all his focus was on the airplane. Despite no imminent danger, the situation was tense, especially with Mary on board. The aircraft had hit an ""air pocket,"" causing a sudden drop and slide. In the rush to stabilize, Tom damaged a control. Amid the noisy engine, he swiftly replaced it, calming Mary. After a few tense moments, the plane was back on course. Tom's quick actions fixed the minor issue. He chose not to alarm Mary and smoothly landed the aircraft. Tom then suggested driving her home in his car. As they descended, the silence after the engine's roar allowed for easy conversation."|"[""1. What was the young inventor's main focus at the moment?\nA) Revisiting a unique thought\nB) Fixing a control on the airplane\nC) Landing the aircraft smoothly\nD) Driving Mary home in his car\nE) Having an easy conversation after the landing"", '2. Why did the situation become tense during the flight?\nA) Due to a sudden drop and slide caused by an ""air pocket""\nB) Because of imminent danger\nC) Tom damaging the control\nD) Mary\'s fear of flying\nE) The noisy engine causing discomfort', '3. How did Tom handle the damaged control on the airplane?\nA) He left it as it was\nB) He alarmed Mary about the issue\nC) He swiftly replaced it\nD) He ignored it and focused on landing\nE) He decided to land the aircraft immediately', '4. What did Tom do to calm Mary during the tense situation?\nA) Alarmed her about the issue\nB) Landed the aircraft immediately\nC) Suggested driving her home in his car\nD) Revisited his unique thought\nE) Smoothly replaced the damaged control', ""5. What was the outcome of Tom's quick actions on the airplane?\nA) The situation became more tense\nB) The aircraft landed abruptly\nC) Mary was alarmed\nD) The minor issue was fixed\nE) Tom decided to abandon the flight"", '6. Why did Tom suggest driving Mary home in his car after landing?\nA) To avoid further tense situations\nB) To have a conversation after the flight\nC) Because the aircraft was damaged\nD) To revisit his unique thought\nE) To celebrate the successful landing']"|"['B) Fixing a control on the airplane**', 'A) Due to a sudden drop and slide caused by an ""air pocket""**', 'C) He swiftly replaced it**', 'E) Smoothly replaced the damaged control**', 'D) The minor issue was fixed**', 'B) To have a conversation after the flight**']"
Tom, a young aviator, had just taken Mary on her first significant sky ride. As he headed home, he worried about his father's health. Upon arriving, Mrs. Baggert mentioned strangers discussing money matters with his father. Tom wondered if they would stay for dinner. There was a rivalry between Eradicate, an aged colored man, and Koku, a giant, over serving Tom. Tom suggested Mrs. Baggert handle dinner arrangements to avoid conflict. Mr. Gale, one of the strangers, insincerely mentioned their rushed business proposition to Tom.|"[""1. What was Tom worried about as he headed home?\nA) His flight with Mary\nB) His father's health\nC) Dinner arrangements\nD) Eradicate and Koku's rivalry\nE) Mrs. Baggert's cooking skills"", ""2. Who was discussing money matters with Tom's father?\nA) Mrs. Baggert\nB) Tom\nC) Eradicate\nD) Koku\nE) Strangers"", '3. How did Tom suggest resolving the rivalry between Eradicate and Koku?\nA) Asking Tom to decide\nB) Ignoring the situation\nC) Letting Mrs. Baggert handle it\nD) Letting Eradicate serve\nE) Letting Koku serve', ""4. What did Mr. Gale mention to Tom insincerely?\nA) His health\nB) Their rushed business proposition\nC) Dinner plans\nD) Eradicate and Koku's rivalry\nE) Mary's sky ride"", ""5. What did Tom wonder about the strangers discussing money matters?\nA) If they were staying for dinner\nB) If they were pilots\nC) If they knew Mary\nD) If they were lost\nE) If they were Tom's friends"", '6. Who had a rivalry over serving Tom?\nA) Mr. Gale and Mrs. Baggert\nB) Eradicate and Koku\nC) Tom and Mary\nD) Tom and his father\nE) Tom and Mrs. Baggert']"|"[""B) His father's health"", 'E) Strangers', 'C) Letting Mrs. Baggert handle it', 'B) Their rushed business proposition', 'A) If they were staying for dinner', 'B) Eradicate and Koku']"
Mr. Gale made a generous offer to Tom Swift, proposing a yearly salary of ten thousand dollars for his inventive abilities. Tom, however, remained composed and declined the offer politely. Undeterred by the refusal, Mr. Gale increased the offer to fifteen thousand dollars a year, with a contract stipulating their first claim on Tom's inventions. Despite the tempting offer, Tom declined, feeling a sense of distrust towards the visitors. Mr. Gale, determined to secure Tom's talents, raised the offer to an impressive twenty thousand dollars annually. Despite the enticing proposal, Tom respectfully declined, citing other plans. The visitors, disappointed but understanding, urged Tom to reconsider, highlighting the rarity of such a lucrative opportunity. Tom, firm in his decision, politely declined once more, choosing to follow his own path.|"[""1. What was Mr. Gale's initial offer to Tom Swift for his inventive abilities?\nA) $5,000 a year\nB) $10,000 a year\nC) $15,000 a year\nD) $20,000 a year\nE) $25,000 a year"", ""2. How did Tom Swift respond to Mr. Gale's initial offer?\nA) He accepted the offer immediately\nB) He declined the offer politely\nC) He requested more time to consider\nD) He negotiated for a higher salary\nE) He expressed excitement and gratitude"", '3. Why did Tom decline the offer of $15,000 a year from Mr. Gale?\nA) He felt a sense of distrust towards the visitors\nB) He wanted to negotiate for a higher salary\nC) He had other plans already\nD) He thought the offer was too low\nE) He was not interested in working for Mr. Gale', ""4. What was Mr. Gale's final offer to Tom Swift for his inventive abilities?\nA) $10,000 a year\nB) $15,000 a year\nC) $20,000 a year\nD) $25,000 a year\nE) $30,000 a year"", ""5. How did Tom respond to Mr. Gale's final offer of $20,000 a year?\nA) He accepted the offer immediately\nB) He declined the offer politely\nC) He requested more time to consider\nD) He negotiated for a higher salary\nE) He expressed excitement and gratitude"", ""6. Why did Tom ultimately decline Mr. Gale's final offer of $20,000 a year?\nA) He had already accepted another job offer\nB) He did not trust Mr. Gale and the visitors\nC) He thought the salary was too low\nD) He wanted to negotiate for better contract terms\nE) He was not interested in working for anyone else""]"|['B) $10,000 a year', 'B) He declined the offer politely', 'A) He felt a sense of distrust towards the visitors', 'C) $20,000 a year', 'B) He declined the offer politely', 'A) He had already accepted another job offer']
"""Be cautious!"" Mr. Gale advised, his tone holding a hint of warning. ""This is our final proposal, your ultimate opportunity. We won't extend this offer. If you decline our twenty thousand dollars now, it won't come around again."" ""Understood,"" responded Mr. Gale. ""It appears we must return to New York, Mr. Ware. Good day,"" he nodded formally to Tom. ""I hope you won't regret turning down our offer."" ""How?"" inquired Tom. ""By passing on the money? I have a plan for an airship enhancement that can easily earn that amount in a year. Your new electric motor will soon hit the market. Plus, we're not in dire need of the funds."" ""Don't fret, Dad! We still have resources in reserve--meaning the bank. Ned Newton is due to provide our yearly financial report shortly. I'm not concerned about finances. Our business has thrived, and it's only going to get better. I have a fresh concept."" ""That's all fine, Tom,"" Mr. Swift remarked, appearing troubled. ""As you mentioned, money isn't everything, and we'll always have enough to sustain ourselves. However, there's something about those two individuals that unsettles me. They were quite irate at your rejection of their offer. Tom, I hate to sound pessimistic, but you need to keep an eye on those men. They're going to become your adversaries--your competitors"|"[""1. What is Mr. Gale's tone when advising Tom?\nA) Friendly\nB) Neutral\nC) Encouraging\nD) Warning\nE) Sarcastic"", ""2. How does Tom respond to Mr. Gale's advice?\nA) He accepts the offer immediately\nB) He declines the offer\nC) He expresses regret\nD) He questions the offer\nE) He ignores the advice"", ""3. Why does Mr. Swift appear troubled in the passage?\nA) Due to financial concerns\nB) Because of Tom's rejection of the offer\nC) Concerns about competitors\nD) Mr. Gale's warning\nE) Ned Newton's report delay"", '4. What does Tom plan to do with the money he declined?\nA) Invest in real estate\nB) Enhance an airship\nC) Start a new business\nD) Save it for a rainy day\nE) Donate it to charity', '5. What does Mr. Swift suggest Tom should do regarding the two individuals?\nA) Accept their offer\nB) Keep an eye on them\nC) Offer them a partnership\nD) Ignore their existence\nE) Report them to the authorities', '6. What does Mr. Gale imply by saying, ""If you decline our twenty thousand dollars now, it won\'t come around again""?\nA) They will offer more money later\nB) The offer is not genuine\nC) They will never offer money again\nD) It\'s a one-time opportunity\nE) They will extend the offer indefinitely']"|"['D) Warning', 'D) He questions the offer', 'C) Concerns about competitors', 'B) Enhance an airship', 'B) Keep an eye on them', ""D) It's a one-time opportunity""]"
Tom and his father were in the garden when Eradicate Sampson, also known as Rad, began to argue with Koku, the giant. Tom intervened, suggesting they both work in the garden peacefully. As they started spading the soil, Mr. Damon calmed the situation. Tom then explained to Mr. Damon his new idea for an airship called the Damon Whizzer. Tom believed the current principles of balloons and airplanes were wrong and had developed a new machine with a unique principle of elevation and propulsion. He wanted to discuss his innovative idea with Mr. Damon and his father.|"['1. What did Tom suggest Eradicate Sampson and Koku do in the garden?\nA) Fight\nB) Argue\nC) Work peacefully\nD) Leave the garden\nE) Ignore each other', ""2. Who intervened to calm the argument between Eradicate Sampson and Koku?\nA) Tom\nB) Mr. Damon\nC) Tom's father\nD) Rad\nE) Koku"", ""3. What is the name of Tom's new airship idea?\nA) Whizzer\nB) Sky Master\nC) Air Glide\nD) Wind Rider\nE) Damon Whizzer"", '4. What did Tom believe was wrong with the current principles of balloons and airplanes?\nA) They were too slow\nB) They were too expensive\nC) They were too heavy\nD) They were wrong\nE) They were outdated', ""5. Who did Tom want to discuss his innovative airship idea with?\nA) Eradicate Sampson\nB) Koku\nC) Mr. Damon\nD) Tom's father\nE) Rad"", '6. What unique principle of elevation and propulsion did Tom claim his airship, the Damon Whizzer, had?\nA) Magic\nB) Steam-powered\nC) Solar-powered\nD) Nuclear-powered\nE) Unique']"|['C) Work peacefully', 'A) Tom', 'E) Damon Whizzer', 'D) They were wrong', 'C) Mr. Damon', 'E) Unique']
