generated_passage|Question|Answer
In the serene landscapes of New England, an ancient, quaint house stood proudly among the green hills. The house, with its mossy roof and many gables, was a picturesque sight. A brook meandered through the orchard, a garden sloped towards whispering birches, and majestic elms stood guard on the lawn. On a summer morning filled with the sounds of nature, the old house exuded warmth. Within, a humble story unfolded. Nan, a diligent young girl, toiled in the kitchen, haunted by the cooking stove. Despite challenges, she persevered with grace, embracing each task with willingness. As the day unfolded, unexpected help arrived in the form of John Lord, a dear friend bearing gifts of comfort and support. With his arrival, the atmosphere transformed, tasks eased, and spirits lifted, showcasing the power of friendship and kindness in overcoming obstacles.|"['1. What is the main setting of the passage?\nA) A bustling cityscape\nB) A serene New England landscape\nC) A tropical beach\nD) A snowy mountain peak\nE) A barren desert', '2. How is the old house described in the passage?\nA) With a modern design\nB) Surrounded by skyscrapers\nC) Covered in snow\nD) Proudly standing among green hills\nE) Floating in the ocean', '3. Who is Nan in the passage?\nA) A mischievous young girl\nB) A diligent young girl\nC) A famous chef\nD) A powerful queen\nE) A mysterious stranger', ""4. What effect did John Lord's arrival have on the atmosphere?\nA) It became dark and gloomy\nB) Tasks became more difficult\nC) Tasks eased and spirits lifted\nD) The house shook with fear\nE) The garden withered away"", '5. What is the theme of the passage?\nA) Betrayal and deceit\nB) Loneliness and despair\nC) Friendship and kindness\nD) Greed and power\nE) Fear and terror', ""6. How would you describe Nan's attitude towards her tasks in the passage?\nA) Reluctant and lazy\nB) Joyful and carefree\nC) Diligent and persevering\nD) Angry and frustrated\nE) Indifferent and uncaring""]"|['B) A serene New England landscape', 'D) Proudly standing among green hills', 'B) A diligent young girl', 'C) Tasks eased and spirits lifted', 'C) Friendship and kindness', 'C) Diligent and persevering']
She is in Germany with 'Wilhelm Meister,' but even though she's out of sight, her memory remains clear to me. I was just reflecting on her talents as I handled her belongings. She appreciates all sorts of books that I find challenging to grasp, and her writing moves me to tears of pride and joy. She's truly gifted, although she can't distinguish a needle from a crowbar. She might end up making a mess one day when inspiration strikes her. As for him, he's engrossed in the garden, absorbed in some melon project. He seems to be stamping Euclid's first proposition all over the bed and planting seeds in the middle. It seems it's time for cider, but I'm too occupied to take it to him. Nan, it's your turn to deliver it. John suggested that the lane's coolness would be refreshing. Nan took the cider and left. John, with a dramatic flair, handed her the glass like a poisoned chalice. Nan departed, seemingly oblivious to her surroundings. She would have walked past her father if he hadn't called out to her about the garden tasks. Nan agreed to water the lettuce and tend to the sage-bed. John, now wearing Nan's apron, was surprised by the table's disarray. Nan found it amusing and laughed heartily. John was pleased to see her cheerful again. The chaos was a result of Goethe's influence, according to Nan. She jokingly|"[""1. What is the speaker reflecting on as they handle Nan's belongings in Germany?\nA) Nan's gardening skills\nB) Nan's talent for writing\nC) Nan's ability to distinguish objects\nD) Nan's love for melons\nE) Nan's preference for cider"", ""2. What is Nan's reaction to John handing her the glass of cider?\nA) She laughs heartily\nB) She walks past him\nC) She waters the lettuce\nD) She tends to the sage-bed\nE) She calls out to her father"", '3. Who is engrossed in the garden and planting seeds in the middle?\nA) Nan\nB) Wilhelm Meister\nC) Euclid\nD) John\nE) Goethe', ""4. What does John do with Nan's apron?\nA) Waters the lettuce\nB) Tends to the sage-bed\nC) Surprises Nan with it\nD) Wears it\nE) Laughs heartily"", ""5. What does Nan attribute the chaos to in the garden?\nA) John's influence\nB) Goethe's influence\nC) Wilhelm Meister's influence\nD) Euclid's influence\nE) Nan's influence"", ""6. What does the speaker find challenging to grasp about Nan's taste in books?\nA) Her love for melons\nB) Her gardening skills\nC) Her writing talent\nD) Her ability to distinguish objects\nE) Her preference for cider""]"|"[""B) Nan's talent for writing"", 'A) She laughs heartily', 'D) John', 'D) Wears it', ""B) Goethe's influence"", 'D) Her ability to distinguish objects']"
At three o'clock, Di, Laura, Nan, John, and the patriarch participated in a ceremonial procession. Di performed a coronation with her father's hat, Laura adjusted his neckcloth, and Nan presented a sermon. The patriarch was accompanied to his tent's door with a grand send-off. However, Solon, the wise beast, refused to move, knowing things were not right. The patriarch, preoccupied, forgot his spectacles and departed in his carriage. Meanwhile, Laura rested, Nan sharpened crayons, and Di struggled with her knitting. John engaged in conversation instead of smoking. John shared his plans to become a partner in a hardware business, much to Di's disappointment. She expressed her desire for him to pursue a more heroic path. Ultimately, the group dispersed, each occupied with their own thoughts and activities.|"[""1. What did Di do during the ceremonial procession?\nA) Presented a sermon\nB) Adjusted the patriarch's neckcloth\nC) Performed a coronation with a hat\nD) Sharpened crayons\nE) Engaged in conversation instead of smoking"", ""2. Why did Solon refuse to move during the procession?\nA) He was preoccupied\nB) He was adjusting the patriarch's neckcloth\nC) He sensed things were not right\nD) He was presenting a sermon\nE) He was struggling with knitting"", ""3. What did Laura do while the patriarch departed in his carriage?\nA) Rested\nB) Presented a sermon\nC) Adjusted the patriarch's neckcloth\nD) Sharpened crayons\nE) Engaged in conversation instead of smoking"", ""4. Why was Di disappointed with John's plans?\nA) He wanted to become a partner in a hardware business\nB) He expressed his desire for a heroic path\nC) He was preoccupied\nD) He forgot his spectacles\nE) He struggled with knitting"", ""5. What did Nan do during the ceremonial procession?\nA) Rested\nB) Adjusted the patriarch's neckcloth\nC) Presented a sermon\nD) Sharpened crayons\nE) Engaged in conversation instead of smoking"", '6. How did the group disperse at the end of the passage?\nA) Engaged in conversation\nB) Sharpened crayons\nC) Presented a sermon\nD) Occupied with their own thoughts and activities\nE) Performed a coronation with a hat']"|['C) Performed a coronation with a hat', 'C) He sensed things were not right', 'A) Rested', 'A) He wanted to become a partner in a hardware business', 'C) Presented a sermon', 'D) Occupied with their own thoughts and activities']
My father started his life just as I am starting mine, and he left this world better off for the years he spent here. I hope to do the same when my time comes. The memory of him makes that old shop a special place for me. He built an honest reputation, lived an honest life, and passed down to me his respect for hard work. That kind of integrity is like sturdy hardware that no rust can tarnish, and it will always be a greater treasure than any wealth gained through battles with swords and shields. I aim to be more than just focused on money; I desire the bravery that turns everyday life into a heroic journey through selflessness and a cheerful heart. I want to conquer my own flaws, earn the trust of good-hearted people, and leave behind a legacy as honorable as old John Lord's.|['1. What does the speaker hope to achieve in life?\nA) Gain wealth through battles\nB) Live a heroic journey through selfishness\nC) Build an honest reputation\nD) Leave the world worse off\nE) None of the above', '2. How does the speaker describe the integrity passed down by their father?\nA) Fragile like glass\nB) Easily tarnished by rust\nC) A treasure greater than wealth\nD) Unimportant in life\nE) None of the above', '3. What does the speaker value more than money?\nA) Selfishness\nB) Battles with swords and shields\nC) Hard work and integrity\nD) Dishonesty\nE) None of the above', '4. What kind of legacy does the speaker aim to leave behind?\nA) Dishonorable\nB) Selfish\nC) Honorable\nD) Wealthy\nE) None of the above', '5. How does the speaker view everyday life?\nA) A burden\nB) A heroic journey through selfishness\nC) A cheerful heart\nD) A legacy\nE) None of the above', '6. What does the speaker desire to conquer in themselves?\nA) Greed\nB) Selflessness\nC) Hard work\nD) Trustworthiness\nE) None of the above']|['C) Build an honest reputation', 'C) A treasure greater than wealth', 'C) Hard work and integrity', 'C) Honorable', 'C) A cheerful heart', 'A) Greed']
Three young girls, full of both joy and worry, rushed into a grand house in a hurry. Only the squirrels saw this sudden dash, but they didn't care. When people walked by, the door was closed, and a young man picked something up from the ground and left, whistling loudly. The main girl, Nan, found peace in a grove where she read fairy tales as a child. The grove was like a green sanctuary, filled with violets and summer sounds. Nan felt a connection to the grove, where she found comfort and beauty. Her sisters, Di and Laura, were caught up in their own pursuits. Di dove into reading everything she could find, while Laura learned that love and youth couldn't beat wisdom and experience. Philip, Laura's love, learned from her father that he needed to prove himself before they could be together. Philip left to build a stable life, and Laura turned to art to cope with her feelings.|"['1. What did the squirrels witness as the three young girls rushed into the grand house?\nA) They saw the young man picking something up from the ground.\nB) They saw Nan finding peace in a grove.\nC) They saw Laura learning about love and youth.\nD) They saw Di reading everything she could find.\nE) They saw Philip leaving to build a stable life.', ""2. Where did Nan find comfort and beauty?\nA) In the grand house\nB) In the grove filled with violets\nC) In the stable life Philip was building\nD) In Laura's pursuit of art\nE) In Di's pursuit of reading"", '3. What did Laura turn to in order to cope with her feelings?\nA) Reading everything she could find\nB) Youth and love\nC) Wisdom and experience\nD) Building a stable life\nE) Art', ""4. What did Philip learn from Laura's father?\nA) He needed to prove himself before they could be together\nB) He needed to focus on reading\nC) He needed to prioritize youth and love\nD) He needed to build a grand house\nE) He needed to rush into things"", '5. What was the main girl, Nan, doing in the grove?\nA) Rushing into the grand house\nB) Reading fairy tales\nC) Picking something up from the ground\nD) Whistling loudly\nE) Learning about love and youth', '6. What were Di and Laura caught up in?\nA) Rushing into the grand house\nB) Building a stable life\nC) Reading and learning about love\nD) Finding peace in a grove\nE) Turning to art']"|['A) They saw the young man picking something up from the ground.', 'B) In the grove filled with violets', 'E) Art', 'A) He needed to prove himself before they could be together', 'B) Reading fairy tales', 'C) Reading and learning about love']
John was advised to love like a man and know himself before pursuing Nan's affection. His mother suggested he take time to understand his feelings before rushing into declarations. She recommended he return to work, think of Nan, and compare her with others to confirm his love. If distance makes Nan dearer and time strengthens his affection, he should return to offer his true heart. Nan, preparing for an event with her sisters, admired their attire but felt content in her homely gown. Her family admired her for her dedication to making others look good. As they set out, Nan's father watched them leave, feeling proud of his daughters' beauty. Mrs. Lord sent them off with eggs and best wishes, emphasizing the importance of family and communication.|"[""1. What did John's mother advise him to do before pursuing Nan's affection?\nA) Rush into declarations\nB) Compare Nan with others\nC) Return to work\nD) Ignore his feelings\nE) Avoid understanding his emotions"", ""2. How did Nan feel about her attire compared to her sisters' outfits?\nA) Discontent\nB) Jealous\nC) Proud\nD) Envious\nE) Content"", ""3. What did Nan's family admire her for?\nA) Being selfish\nB) Making others look good\nC) Ignoring her family\nD) Being lazy\nE) Disrespecting her parents"", ""4. How did Nan's father feel as he watched his daughters leave for the event?\nA) Ashamed\nB) Disappointed\nC) Proud\nD) Angry\nE) Indifferent"", '5. What did Mrs. Lord emphasize before sending Nan and her sisters off?\nA) The importance of solitude\nB) The significance of material possessions\nC) The value of family and communication\nD) The need for competition\nE) The necessity of isolation', '6. What did John need to confirm before offering his true heart to Nan?\nA) Dislike for Nan\nB) Distance from Nan\nC) Time strengthening his affection\nD) Rushing into declarations\nE) Avoiding understanding his feelings']"|['C) Return to work', 'E) Content', 'B) Making others look good', 'C) Proud', 'C) The value of family and communication', 'C) Time strengthening his affection']
Nan was eagerly awaiting a gift that never arrived. Instead, her hostess dropped a basket with a crash, rushing to greet a tall figure at the door. It was John, welcomed warmly by his mother. Mrs. Lord showered him with questions, offering him a feast. John explained he arrived early due to a friend's persuasion. After a pleasant dinner, he narrated a touching story of helping his friend Philip reunite with his love, Laura. John's selfless act brought happiness to Philip and Laura. As the night fell, John silently reflected on the events, deciding to wait a little longer for someone dear. The scene was serene, with memories of a life well-lived lingering in the air. John and Nan shared a moment of gratitude and tears for the departed soul.|"[""1. What was John's reason for arriving early at Nan's place?\nA) He missed the bus\nB) His car broke down\nC) His friend persuaded him\nD) He wanted to surprise Nan\nE) He had work to finish"", '2. How did John contribute to reuniting Philip and Laura?\nA) By buying them gifts\nB) By arranging a surprise party\nC) By telling them to reconcile\nD) By helping Philip find Laura\nE) By taking them on a trip', '3. What did John narrate after the pleasant dinner?\nA) A funny joke\nB) A touching story\nC) A scary incident\nD) A sad memory\nE) A thrilling adventure', '4. How did John feel as the night fell?\nA) Excited\nB) Anxious\nC) Reflective\nD) Worried\nE) Sleepy', '5. What did John decide to do after reflecting on the events?\nA) Leave immediately\nB) Stay longer\nC) Call his friend\nD) Go for a walk\nE) Visit a relative', '6. What emotions did John and Nan share at the end of the passage?\nA) Joy and laughter\nB) Gratitude and tears\nC) Anger and frustration\nD) Disappointment and sadness\nE) Confusion and surprise']"|['C) His friend persuaded him', 'D) By helping Philip find Laura', 'B) A touching story', 'C) Reflective', 'B) Stay longer', 'B) Gratitude and tears']
For an hour, footsteps moved around her, many voices whispered close, and skilled hands touched the cherished clay she held tightly. Slowly, the room emptied, voices faded, and human efforts proved fruitless. But no words were needed, as a cry pierced the air, steps echoed on the stairs, and two wild-eyed figures entered the room, receiving no welcome from their father's voice. Di and Laura rushed to Nan, embracing silently, conveying more than words. John led his mother away, closing the door on their shared grief. Nan's plan unfolded, dividing their waters but drawing them closer. As sorrow touched them, a beloved presence lingered, a familiar voice echoing in their softened hearts. The soil was prepared, and in winter, good seeds were sown, watered with tears, promising a harvest for the future.|"['1. What did Nan hold tightly in the text passage?\nA) A book\nB) A painting\nC) A sculpture\nD) A photograph\nE) A flowerpot', '2. Who rushed to Nan and embraced her silently?\nA) John and Laura\nB) Di and John\nC) Laura and John\nD) Di and Laura\nE) Di and John', '3. How did the room change as time passed in the text passage?\nA) It became brighter\nB) It filled with more people\nC) It grew quieter\nD) It got colder\nE) It expanded in size', '4. What did John do with his mother in the text passage?\nA) Led her away\nB) Ignored her\nC) Embraced her\nD) Scolded her\nE) Left her alone', ""5. What did Nan's plan do according to the text passage?\nA) Brought them wealth\nB) Divided their family\nC) United their hearts\nD) Caused more sorrow\nE) Created chaos"", '6. How were the good seeds sown in the text passage?\nA) With laughter\nB) With joy\nC) With love\nD) With tears\nE) With anger']"|['C) A sculpture**', 'D) Di and Laura**', 'C) It grew quieter**', 'A) Led her away**', 'C) United their hearts**', 'D) With tears**']
"John noticed a change in his three companions and realized who had influenced it. The embargo on his speech was lifted, and he yearned to ask a question that stirs even the bravest heart. Despite the presence of the ""man,"" the right moment had not arrived. To calm his nerves, he paced the room, observing his friends and marveling at their newfound contentment. Nan sat in her familiar chair, a smile playing on her lips and a soft glow on her cheeks. Di, usually stern, had softened, holding a card that she regarded with newfound respect. Laura, at her easel, exuded joy and sang while she worked. Di, realizing John's kindness, embraced him, shedding tears of remorse. Laura, still absorbed in her art, struggled with her materials. Nan, quietly working, felt proud that her friends now understood and appreciated John's generous heart."|"['1. What did John notice about his three companions?\nA) They were arguing\nB) They were sleeping\nC) They were content and changed\nD) They were leaving the room\nE) They were playing games', '2. Why did John pace the room?\nA) To avoid his friends\nB) To observe his friends\nC) To avoid talking to his friends\nD) To calm his nerves\nE) To find something he lost', '3. What was Nan doing in the room?\nA) Sleeping\nB) Painting\nC) Smiling\nD) Crying\nE) Singing', ""4. How did Di react towards John's kindness?\nA) She ignored him\nB) She embraced him\nC) She scolded him\nD) She left the room\nE) She laughed at him"", '5. What was Laura doing while the others were content?\nA) Sleeping\nB) Singing\nC) Crying\nD) Painting\nE) Dancing', ""6. How did Nan feel about her friends' newfound understanding?\nA) Angry\nB) Proud\nC) Sad\nD) Confused\nE) Indifferent""]"|['C) They were content and changed', 'D) To calm his nerves', 'C) Smiling', 'B) She embraced him', 'D) Painting', 'B) Proud']
On a sunny day in June, Mrs. Penelope Carroll and her niece Debby Wilder were joyfully traveling to a lively seaside resort, both in high spirits. Aunt Pen was crafting gentle stories and plotting matchmaking schemes in her mind, hoping to find a prosperous husband for her pretty niece during their summer trip. Debby, still adjusting after her first visit to New York, was reflecting on her newfound comfort and the luxuries of her current life. She felt content in her fashionable attire, grateful for the escape from her usual chores back home. As Aunt Pen dozed off behind her veil, Debby immersed herself in her beloved book, completely absorbed in the captivating tale of Martin Chuzzlewit. Unaware of her surroundings, she failed to notice a gentleman with a kind, observant face in the opposite corner of the train, who watched her with interest as she lost herself in the pages of her book.|"[""1. What was Aunt Pen's main intention during the summer trip?\nA) Enjoy the seaside resort\nB) Find a wealthy husband for Debby\nC) Relax and take a break\nD) Explore new places\nE) Attend social gatherings"", '2. How was Debby feeling during the journey?\nA) Anxious\nB) Bored\nC) Content\nD) Stressed\nE) Confused', '3. What was Debby doing while Aunt Pen was dozing off?\nA) Watching the scenery\nB) Talking to Aunt Pen\nC) Crafting stories\nD) Reflecting on her trip to New York\nE) Reading a book', '4. What was Aunt Pen doing behind her veil?\nA) Watching Debby\nB) Sleeping\nC) Talking to other passengers\nD) Plotting schemes\nE) None of the above', '5. How did Debby feel about her fashionable attire?\nA) Uncomfortable\nB) Grateful\nC) Indifferent\nD) Embarrassed\nE) Regretful', '6. Who was observing Debby with interest on the train?\nA) A young lady\nB) A grumpy old man\nC) A kind gentleman\nD) A train conductor\nE) A fellow passenger']"|['B) Find a wealthy husband for Debby', 'C) Content', 'E) Reading a book', 'B) Sleeping', 'B) Grateful', 'C) A kind gentleman']
